in s,C1 in V,C2 in V
-8.910000E-01,2.45117E+00,-2.62695E-01
-8.906400E-01,2.43164E+00,-2.47070E-01
-8.902800E-01,2.41211E+00,-2.45117E-01
-8.899200E-01,2.47070E+00,-2.47070E-01
-8.895600E-01,2.49023E+00,-2.43164E-01
-8.892000E-01,2.43164E+00,-2.37305E-01
-8.888400E-01,2.45117E+00,-2.41211E-01
-8.884800E-01,2.45117E+00,-2.29492E-01
-8.881200E-01,2.43164E+00,-2.29492E-01
-8.877600E-01,2.50977E+00,-2.27539E-01
-8.874000E-01,2.47070E+00,-2.23633E-01
-8.870400E-01,2.47070E+00,-2.21680E-01
-8.866800E-01,2.49023E+00,-2.19727E-01
-8.863200E-01,2.45117E+00,-2.19727E-01
-8.859600E-01,2.43164E+00,-2.09961E-01
-8.856000E-01,2.45117E+00,-2.09961E-01
-8.852400E-01,2.49023E+00,-2.00195E-01
-8.848800E-01,2.47070E+00,-2.02148E-01
-8.845200E-01,2.50977E+00,-1.96289E-01
-8.841600E-01,2.50977E+00,-1.88477E-01
-8.838000E-01,2.50977E+00,-1.88477E-01
-8.834400E-01,2.45117E+00,-1.84570E-01
-8.830800E-01,2.45117E+00,-1.76758E-01
-8.827200E-01,2.50977E+00,-1.76758E-01
-8.823600E-01,2.50977E+00,-1.66992E-01
-8.820000E-01,2.45117E+00,-1.72852E-01
-8.816400E-01,2.49023E+00,-1.78711E-01
-8.812800E-01,2.50977E+00,-1.59180E-01
-8.809200E-01,2.49023E+00,-1.59180E-01
-8.805600E-01,2.47070E+00,-1.57227E-01
-8.802000E-01,2.50977E+00,-1.51367E-01
-8.798400E-01,2.47070E+00,-1.39648E-01
-8.794800E-01,2.47070E+00,-1.41602E-01
-8.791200E-01,2.49023E+00,-1.31836E-01
-8.787600E-01,2.54883E+00,-1.39648E-01
-8.784000E-01,2.49023E+00,-1.37695E-01
-8.780400E-01,2.49023E+00,-1.24023E-01
-8.776800E-01,2.49023E+00,-1.33789E-01
-8.773200E-01,2.50977E+00,-1.24023E-01
-8.769600E-01,2.47070E+00,-1.22070E-01
-8.766000E-01,2.45117E+00,-1.10352E-01
-8.762400E-01,2.50977E+00,-1.06445E-01
-8.758800E-01,2.52930E+00,-1.02539E-01
-8.755200E-01,2.45117E+00,-1.00586E-01
-8.751600E-01,2.45117E+00,-9.47266E-02
-8.748000E-01,2.52930E+00,-8.88672E-02
-8.744400E-01,2.47070E+00,-9.27734E-02
-8.740800E-01,2.49023E+00,-8.49609E-02
-8.737200E-01,2.45117E+00,-8.69141E-02
-8.733600E-01,2.49023E+00,-8.30078E-02
-8.730000E-01,2.45117E+00,-8.49609E-02
-8.726400E-01,2.47070E+00,-8.30078E-02
-8.722800E-01,2.47070E+00,-6.54297E-02
-8.719200E-01,2.47070E+00,-6.15234E-02
-8.715600E-01,2.49023E+00,-5.76172E-02
-8.712000E-01,2.45117E+00,-5.56641E-02
-8.708400E-01,2.50977E+00,-5.95703E-02
-8.704800E-01,2.49023E+00,-5.76172E-02
-8.701200E-01,2.45117E+00,-4.39453E-02
-8.697600E-01,2.45117E+00,-4.98047E-02
-8.694000E-01,2.47070E+00,-4.19922E-02
-8.690400E-01,2.45117E+00,-4.78516E-02
-8.686800E-01,2.47070E+00,-4.00391E-02
-8.683200E-01,2.47070E+00,-3.41797E-02
-8.679600E-01,2.43164E+00,-3.02734E-02
-8.676000E-01,2.47070E+00,-2.83203E-02
-8.672400E-01,2.41211E+00,-2.24609E-02
-8.668800E-01,2.50977E+00,-1.85547E-02
-8.665200E-01,2.39258E+00,-1.46484E-02
-8.661600E-01,2.47070E+00,-9.76563E-04
-8.658000E-01,2.45117E+00,2.92969E-03
-8.654400E-01,2.43164E+00,6.83594E-03
-8.650800E-01,2.43164E+00,4.88281E-03
-8.647200E-01,2.43164E+00,8.78906E-03
-8.643600E-01,2.39258E+00,1.66016E-02
-8.640000E-01,2.41211E+00,2.24609E-02
-8.636400E-01,2.47070E+00,1.85547E-02
-8.632800E-01,2.41211E+00,3.41797E-02
-8.629200E-01,2.43164E+00,2.83203E-02
-8.625600E-01,2.41211E+00,3.02734E-02
-8.622000E-01,2.39258E+00,3.22266E-02
-8.618400E-01,2.41211E+00,3.61328E-02
-8.614800E-01,2.41211E+00,4.98047E-02
-8.611200E-01,2.39258E+00,4.58984E-02
-8.607600E-01,2.39258E+00,5.37109E-02
-8.604000E-01,2.39258E+00,5.76172E-02
-8.600400E-01,2.37305E+00,5.56641E-02
-8.596800E-01,2.35352E+00,6.34766E-02
-8.593200E-01,2.35352E+00,5.95703E-02
-8.589600E-01,2.43164E+00,6.54297E-02
-8.586000E-01,2.39258E+00,7.51953E-02
-8.582400E-01,2.37305E+00,6.93359E-02
-8.578800E-01,2.39258E+00,7.91016E-02
-8.575200E-01,2.35352E+00,8.10547E-02
-8.571600E-01,2.33398E+00,8.88672E-02
-8.568000E-01,2.31445E+00,9.08203E-02
-8.564400E-01,2.37305E+00,9.27734E-02
-8.560800E-01,2.27539E+00,9.47266E-02
-8.557200E-01,2.33398E+00,1.00586E-01
-8.553600E-01,2.35352E+00,1.06445E-01
-8.550000E-01,2.29492E+00,1.10352E-01
-8.546400E-01,2.31445E+00,1.08398E-01
-8.542800E-01,2.29492E+00,1.22070E-01
-8.539200E-01,2.29492E+00,1.20117E-01
-8.535600E-01,2.29492E+00,1.20117E-01
-8.532000E-01,2.29492E+00,1.25977E-01
-8.528400E-01,2.29492E+00,1.25977E-01
-8.524800E-01,2.35352E+00,1.29883E-01
-8.521200E-01,2.29492E+00,1.39648E-01
-8.517600E-01,2.23633E+00,1.37695E-01
-8.514000E-01,2.27539E+00,1.43555E-01
-8.510400E-01,2.23633E+00,1.51367E-01
-8.506800E-01,2.27539E+00,1.57227E-01
-8.503200E-01,2.25586E+00,1.51367E-01
-8.499600E-01,2.27539E+00,1.59180E-01
-8.496000E-01,2.23633E+00,1.57227E-01
-8.492400E-01,2.25586E+00,1.66992E-01
-8.488800E-01,2.21680E+00,1.65039E-01
-8.485200E-01,2.23633E+00,1.78711E-01
-8.481600E-01,2.17773E+00,1.74805E-01
-8.478000E-01,2.17773E+00,1.88477E-01
-8.474400E-01,2.17773E+00,1.80664E-01
-8.470800E-01,2.21680E+00,1.90430E-01
-8.467200E-01,2.09961E+00,1.92383E-01
-8.463600E-01,2.21680E+00,1.98242E-01
-8.460000E-01,2.17773E+00,1.98242E-01
-8.456400E-01,2.17773E+00,2.02148E-01
-8.452800E-01,2.09961E+00,2.06055E-01
-8.449200E-01,2.15820E+00,2.11914E-01
-8.445600E-01,2.09961E+00,2.17773E-01
-8.442000E-01,2.13867E+00,2.15820E-01
-8.438400E-01,2.09961E+00,2.21680E-01
-8.434800E-01,2.13867E+00,2.23633E-01
-8.431200E-01,2.13867E+00,2.29492E-01
-8.427600E-01,2.13867E+00,2.37305E-01
-8.424000E-01,2.11914E+00,2.35352E-01
-8.420400E-01,2.08008E+00,2.37305E-01
-8.416800E-01,2.08008E+00,2.43164E-01
-8.413200E-01,2.04102E+00,2.54883E-01
-8.409600E-01,2.08008E+00,2.52930E-01
-8.406000E-01,2.08008E+00,2.50977E-01
-8.402400E-01,2.04102E+00,2.50977E-01
-8.398800E-01,2.02148E+00,2.56836E-01
-8.395200E-01,2.06055E+00,2.64648E-01
-8.391600E-01,2.06055E+00,2.62695E-01
-8.388000E-01,2.04102E+00,2.64648E-01
-8.384400E-01,2.00195E+00,2.78320E-01
-8.380800E-01,2.00195E+00,2.78320E-01
-8.377200E-01,2.02148E+00,2.80273E-01
-8.373600E-01,2.02148E+00,2.80273E-01
-8.370000E-01,2.00195E+00,2.82227E-01
-8.366400E-01,2.00195E+00,2.86133E-01
-8.362800E-01,2.00195E+00,2.95898E-01
-8.359200E-01,2.00195E+00,2.88086E-01
-8.355600E-01,1.94336E+00,2.93945E-01
-8.352000E-01,1.98242E+00,3.09570E-01
-8.348400E-01,1.94336E+00,3.03711E-01
-8.344800E-01,1.88477E+00,3.07617E-01
-8.341200E-01,1.94336E+00,3.11523E-01
-8.337600E-01,1.94336E+00,3.09570E-01
-8.334000E-01,1.92383E+00,3.17383E-01
-8.330400E-01,1.92383E+00,3.15430E-01
-8.326800E-01,1.92383E+00,3.17383E-01
-8.323200E-01,1.86523E+00,3.33008E-01
-8.319600E-01,1.84570E+00,3.33008E-01
-8.316000E-01,1.88477E+00,3.33008E-01
-8.312400E-01,1.86523E+00,3.38867E-01
-8.308800E-01,1.86523E+00,3.38867E-01
-8.305200E-01,1.84570E+00,3.44727E-01
-8.301600E-01,1.84570E+00,3.40820E-01
-8.298000E-01,1.82617E+00,3.50586E-01
-8.294400E-01,1.82617E+00,3.56445E-01
-8.290800E-01,1.78711E+00,3.58398E-01
-8.287200E-01,1.74805E+00,3.54492E-01
-8.283600E-01,1.82617E+00,3.70117E-01
-8.280000E-01,1.80664E+00,3.62305E-01
-8.276400E-01,1.82617E+00,3.70117E-01
-8.272800E-01,1.74805E+00,3.66211E-01
-8.269200E-01,1.72852E+00,3.74023E-01
-8.265600E-01,1.72852E+00,3.77930E-01
-8.262000E-01,1.74805E+00,3.89648E-01
-8.258400E-01,1.76758E+00,3.91602E-01
-8.254800E-01,1.70898E+00,3.87695E-01
-8.251200E-01,1.72852E+00,3.93555E-01
-8.247600E-01,1.72852E+00,3.93555E-01
-8.244000E-01,1.65039E+00,3.95508E-01
-8.240400E-01,1.65039E+00,3.95508E-01
-8.236800E-01,1.65039E+00,4.01367E-01
-8.233200E-01,1.66992E+00,4.01367E-01
-8.229600E-01,1.63086E+00,4.05273E-01
-8.226000E-01,1.59180E+00,4.15039E-01
-8.222400E-01,1.59180E+00,4.11133E-01
-8.218800E-01,1.65039E+00,4.22852E-01
-8.215200E-01,1.59180E+00,4.18945E-01
-8.211600E-01,1.59180E+00,4.26758E-01
-8.208000E-01,1.61133E+00,4.30664E-01
-8.204400E-01,1.53320E+00,4.16992E-01
-8.200800E-01,1.59180E+00,4.30664E-01
-8.197200E-01,1.51367E+00,4.40430E-01
-8.193600E-01,1.53320E+00,4.36523E-01
-8.190000E-01,1.57227E+00,4.42383E-01
-8.186400E-01,1.49414E+00,4.36523E-01
-8.182800E-01,1.51367E+00,4.42383E-01
-8.179200E-01,1.49414E+00,4.38477E-01
-8.175600E-01,1.55273E+00,4.52148E-01
-8.172000E-01,1.49414E+00,4.52148E-01
-8.168400E-01,1.43555E+00,4.54102E-01
-8.164800E-01,1.43555E+00,4.58008E-01
-8.161200E-01,1.43555E+00,4.65820E-01
-8.157600E-01,1.43555E+00,4.67773E-01
-8.154000E-01,1.41602E+00,4.65820E-01
-8.150400E-01,1.39648E+00,4.67773E-01
-8.146800E-01,1.41602E+00,4.73633E-01
-8.143200E-01,1.43555E+00,4.73633E-01
-8.139600E-01,1.39648E+00,4.77539E-01
-8.136000E-01,1.31836E+00,4.75586E-01
-8.132400E-01,1.35742E+00,4.83398E-01
-8.128800E-01,1.37695E+00,4.81445E-01
-8.125200E-01,1.31836E+00,4.89258E-01
-8.121600E-01,1.24023E+00,4.95117E-01
-8.118000E-01,1.31836E+00,4.91211E-01
-8.114400E-01,1.31836E+00,4.91211E-01
-8.110800E-01,1.25977E+00,4.93164E-01
-8.107200E-01,1.27930E+00,5.06836E-01
-8.103600E-01,1.25977E+00,5.02930E-01
-8.100000E-01,1.24023E+00,5.04883E-01
-8.096400E-01,1.24023E+00,5.16602E-01
-8.092800E-01,1.24023E+00,5.16602E-01
-8.089200E-01,1.18164E+00,5.16602E-01
-8.085600E-01,1.20117E+00,5.08789E-01
-8.082000E-01,1.22070E+00,5.20508E-01
-8.078400E-01,1.20117E+00,5.38086E-01
-8.074800E-01,1.20117E+00,5.24414E-01
-8.071200E-01,1.16211E+00,5.22461E-01
-8.067600E-01,1.08398E+00,5.28320E-01
-8.064000E-01,1.14258E+00,5.30273E-01
-8.060400E-01,1.14258E+00,5.40039E-01
-8.056800E-01,1.14258E+00,5.36133E-01
-8.053200E-01,1.08398E+00,5.36133E-01
-8.049600E-01,1.10352E+00,5.40039E-01
-8.046000E-01,1.08398E+00,5.43945E-01
-8.042400E-01,1.10352E+00,5.51758E-01
-8.038800E-01,1.06445E+00,5.47852E-01
-8.035200E-01,9.86328E-01,5.41992E-01
-8.031600E-01,1.02539E+00,5.53711E-01
-8.028000E-01,1.06445E+00,5.57617E-01
-8.024400E-01,1.02539E+00,5.57617E-01
-8.020800E-01,9.66797E-01,5.55664E-01
-8.017200E-01,9.86328E-01,5.65430E-01
-8.013600E-01,9.86328E-01,5.61523E-01
-8.010000E-01,9.66797E-01,5.69336E-01
-8.006400E-01,9.86328E-01,5.65430E-01
-8.002800E-01,9.08203E-01,5.71289E-01
-7.999200E-01,9.27734E-01,5.67383E-01
-7.995600E-01,9.27734E-01,5.71289E-01
-7.992000E-01,8.69141E-01,5.73242E-01
-7.988400E-01,8.88672E-01,5.79102E-01
-7.984800E-01,8.88672E-01,5.79102E-01
-7.981200E-01,8.69141E-01,5.77148E-01
-7.977600E-01,8.49609E-01,5.88867E-01
-7.974000E-01,8.49609E-01,5.84961E-01
-7.970400E-01,7.51953E-01,5.86914E-01
-7.966800E-01,8.10547E-01,5.92773E-01
-7.963200E-01,8.10547E-01,5.94727E-01
-7.959600E-01,8.10547E-01,5.88867E-01
-7.956000E-01,8.10547E-01,5.98633E-01
-7.952400E-01,8.10547E-01,5.96680E-01
-7.948800E-01,7.32422E-01,5.96680E-01
-7.945200E-01,7.51953E-01,5.90820E-01
-7.941600E-01,7.12891E-01,6.02539E-01
-7.938000E-01,6.73828E-01,6.08398E-01
-7.934400E-01,6.73828E-01,6.06445E-01
-7.930800E-01,7.12891E-01,6.02539E-01
-7.927200E-01,6.73828E-01,6.14258E-01
-7.923600E-01,5.95703E-01,6.10352E-01
-7.920000E-01,6.15234E-01,6.06445E-01
-7.916400E-01,5.95703E-01,6.16211E-01
-7.912800E-01,6.54297E-01,6.20117E-01
-7.909200E-01,5.95703E-01,6.16211E-01
-7.905600E-01,6.15234E-01,6.16211E-01
-7.902000E-01,5.95703E-01,6.22070E-01
-7.898400E-01,5.76172E-01,6.20117E-01
-7.894800E-01,5.37109E-01,6.24023E-01
-7.891200E-01,5.17578E-01,6.24023E-01
-7.887600E-01,5.37109E-01,6.24023E-01
-7.884000E-01,5.17578E-01,6.29883E-01
-7.880400E-01,4.58984E-01,6.27930E-01
-7.876800E-01,4.98047E-01,6.31836E-01
-7.873200E-01,4.78516E-01,6.33789E-01
-7.869600E-01,4.98047E-01,6.31836E-01
-7.866000E-01,4.58984E-01,6.33789E-01
-7.862400E-01,4.19922E-01,6.31836E-01
-7.858800E-01,4.19922E-01,6.35742E-01
-7.855200E-01,4.58984E-01,6.37695E-01
-7.851600E-01,4.39453E-01,6.35742E-01
-7.848000E-01,3.61328E-01,6.43555E-01
-7.844400E-01,4.19922E-01,6.45508E-01
-7.840800E-01,3.41797E-01,6.49414E-01
-7.837200E-01,3.41797E-01,6.49414E-01
-7.833600E-01,2.83203E-01,6.45508E-01
-7.830000E-01,3.22266E-01,6.39648E-01
-7.826400E-01,3.41797E-01,6.51367E-01
-7.822800E-01,3.22266E-01,6.49414E-01
-7.819200E-01,3.22266E-01,6.53320E-01
-7.815600E-01,2.44141E-01,6.53320E-01
-7.812000E-01,3.02734E-01,6.47461E-01
-7.808400E-01,2.44141E-01,6.55273E-01
-7.804800E-01,2.05078E-01,6.55273E-01
-7.801200E-01,2.05078E-01,6.63086E-01
-7.797600E-01,2.24609E-01,6.63086E-01
-7.794000E-01,1.46484E-01,6.59180E-01
-7.790400E-01,2.05078E-01,6.65039E-01
-7.786800E-01,1.85547E-01,6.68945E-01
-7.783200E-01,8.78906E-02,6.65039E-01
-7.779600E-01,6.83594E-02,6.63086E-01
-7.776000E-01,1.26953E-01,6.59180E-01
-7.772400E-01,1.07422E-01,6.70898E-01
-7.768800E-01,6.83594E-02,6.61133E-01
-7.765200E-01,6.83594E-02,6.70898E-01
-7.761600E-01,8.78906E-02,6.72852E-01
-7.758000E-01,6.83594E-02,6.76758E-01
-7.754400E-01,4.88281E-02,6.72852E-01
-7.750800E-01,-9.76562E-03,6.72852E-01
-7.747200E-01,6.83594E-02,6.72852E-01
-7.743600E-01,6.83594E-02,6.72852E-01
-7.740000E-01,9.76562E-03,6.68945E-01
-7.736400E-01,-4.88281E-02,6.70898E-01
-7.732800E-01,-9.76562E-03,6.66992E-01
-7.729200E-01,-4.88281E-02,6.74805E-01
-7.725600E-01,-2.92969E-02,6.66992E-01
-7.722000E-01,-1.26953E-01,6.70898E-01
-7.718400E-01,-1.26953E-01,6.80664E-01
-7.714800E-01,-1.26953E-01,6.78711E-01
-7.711200E-01,-8.78906E-02,6.76758E-01
-7.707600E-01,-1.26953E-01,6.86523E-01
-7.704000E-01,-1.46484E-01,6.74805E-01
-7.700400E-01,-1.26953E-01,6.68945E-01
-7.696800E-01,-1.26953E-01,6.84570E-01
-7.693200E-01,-1.85547E-01,6.84570E-01
-7.689600E-01,-1.85547E-01,6.80664E-01
-7.686000E-01,-1.66016E-01,6.80664E-01
-7.682400E-01,-2.05078E-01,6.80664E-01
-7.678800E-01,-2.83203E-01,6.84570E-01
-7.675200E-01,-2.63672E-01,6.84570E-01
-7.671600E-01,-3.22266E-01,6.80664E-01
-7.668000E-01,-3.02734E-01,6.86523E-01
-7.664400E-01,-2.44141E-01,6.84570E-01
-7.660800E-01,-3.02734E-01,6.88477E-01
-7.657200E-01,-3.41797E-01,6.84570E-01
-7.653600E-01,-2.83203E-01,6.80664E-01
-7.650000E-01,-3.41797E-01,6.96289E-01
-7.646400E-01,-3.80859E-01,6.80664E-01
-7.642800E-01,-4.00391E-01,6.80664E-01
-7.639200E-01,-3.61328E-01,6.76758E-01
-7.635600E-01,-4.19922E-01,6.88477E-01
-7.632000E-01,-4.19922E-01,6.88477E-01
-7.628400E-01,-3.61328E-01,6.88477E-01
-7.624800E-01,-4.19922E-01,6.88477E-01
-7.621200E-01,-4.39453E-01,6.82617E-01
-7.617600E-01,-4.00391E-01,6.86523E-01
-7.614000E-01,-4.19922E-01,6.88477E-01
-7.610400E-01,-4.98047E-01,6.90430E-01
-7.606800E-01,-5.37109E-01,6.84570E-01
-7.603200E-01,-4.98047E-01,6.80664E-01
-7.599600E-01,-4.58984E-01,6.96289E-01
-7.596000E-01,-5.56641E-01,6.88477E-01
-7.592400E-01,-5.76172E-01,6.82617E-01
-7.588800E-01,-5.17578E-01,6.88477E-01
-7.585200E-01,-5.76172E-01,6.86523E-01
-7.581600E-01,-6.15234E-01,6.82617E-01
-7.578000E-01,-5.76172E-01,6.80664E-01
-7.574400E-01,-5.95703E-01,6.88477E-01
-7.570800E-01,-6.15234E-01,6.78711E-01
-7.567200E-01,-6.54297E-01,6.88477E-01
-7.563600E-01,-6.54297E-01,6.80664E-01
-7.560000E-01,-6.15234E-01,6.82617E-01
-7.556400E-01,-7.12891E-01,6.90430E-01
-7.552800E-01,-6.54297E-01,6.78711E-01
-7.549200E-01,-6.15234E-01,6.82617E-01
-7.545600E-01,-7.51953E-01,6.82617E-01
-7.542000E-01,-7.12891E-01,6.80664E-01
-7.538400E-01,-7.12891E-01,6.84570E-01
-7.534800E-01,-7.91016E-01,6.80664E-01
-7.531200E-01,-7.71484E-01,6.80664E-01
-7.527600E-01,-7.32422E-01,6.80664E-01
-7.524000E-01,-7.91016E-01,6.78711E-01
-7.520400E-01,-7.91016E-01,6.82617E-01
-7.516800E-01,-8.10547E-01,6.82617E-01
-7.513200E-01,-8.30078E-01,6.72852E-01
-7.509600E-01,-8.10547E-01,6.76758E-01
-7.506000E-01,-7.91016E-01,6.72852E-01
-7.502400E-01,-8.88672E-01,6.72852E-01
-7.498800E-01,-8.88672E-01,6.72852E-01
-7.495200E-01,-9.08203E-01,6.74805E-01
-7.491600E-01,-8.10547E-01,6.72852E-01
-7.488000E-01,-8.69141E-01,6.74805E-01
-7.484400E-01,-9.08203E-01,6.74805E-01
-7.480800E-01,-9.86328E-01,6.74805E-01
-7.477200E-01,-9.66797E-01,6.74805E-01
-7.473600E-01,-9.86328E-01,6.65039E-01
-7.470000E-01,-9.66797E-01,6.66992E-01
-7.466400E-01,-1.00586E+00,6.72852E-01
-7.462800E-01,-1.00586E+00,6.72852E-01
-7.459200E-01,-9.86328E-01,6.66992E-01
-7.455600E-01,-1.04492E+00,6.66992E-01
-7.452000E-01,-1.00586E+00,6.65039E-01
-7.448400E-01,-1.06445E+00,6.65039E-01
-7.444800E-01,-1.06445E+00,6.59180E-01
-7.441200E-01,-1.06445E+00,6.59180E-01
-7.437600E-01,-1.08398E+00,6.63086E-01
-7.434000E-01,-1.12305E+00,6.57227E-01
-7.430400E-01,-1.08398E+00,6.59180E-01
-7.426800E-01,-1.12305E+00,6.59180E-01
-7.423200E-01,-1.08398E+00,6.55273E-01
-7.419600E-01,-1.14258E+00,6.63086E-01
-7.416000E-01,-1.14258E+00,6.53320E-01
-7.412400E-01,-1.10352E+00,6.53320E-01
-7.408800E-01,-1.18164E+00,6.47461E-01
-7.405200E-01,-1.18164E+00,6.53320E-01
-7.401600E-01,-1.22070E+00,6.53320E-01
-7.398000E-01,-1.22070E+00,6.51367E-01
-7.394400E-01,-1.16211E+00,6.39648E-01
-7.390800E-01,-1.22070E+00,6.45508E-01
-7.387200E-01,-1.25977E+00,6.41602E-01
-7.383600E-01,-1.24023E+00,6.45508E-01
-7.380000E-01,-1.25977E+00,6.43555E-01
-7.376400E-01,-1.25977E+00,6.47461E-01
-7.372800E-01,-1.24023E+00,6.43555E-01
-7.369200E-01,-1.25977E+00,6.43555E-01
-7.365600E-01,-1.31836E+00,6.45508E-01
-7.362000E-01,-1.29883E+00,6.41602E-01
-7.358400E-01,-1.29883E+00,6.35742E-01
-7.354800E-01,-1.31836E+00,6.37695E-01
-7.351200E-01,-1.33789E+00,6.35742E-01
-7.347600E-01,-1.37695E+00,6.41602E-01
-7.344000E-01,-1.29883E+00,6.33789E-01
-7.340400E-01,-1.39648E+00,6.25977E-01
-7.336800E-01,-1.41602E+00,6.31836E-01
-7.333200E-01,-1.35742E+00,6.25977E-01
-7.329600E-01,-1.43555E+00,6.20117E-01
-7.326000E-01,-1.37695E+00,6.24023E-01
-7.322400E-01,-1.43555E+00,6.22070E-01
-7.318800E-01,-1.43555E+00,6.22070E-01
-7.315200E-01,-1.39648E+00,6.18164E-01
-7.311600E-01,-1.37695E+00,6.20117E-01
-7.308000E-01,-1.49414E+00,6.18164E-01
-7.304400E-01,-1.47461E+00,6.16211E-01
-7.300800E-01,-1.51367E+00,6.06445E-01
-7.297200E-01,-1.57227E+00,6.16211E-01
-7.293600E-01,-1.51367E+00,6.08398E-01
-7.290000E-01,-1.51367E+00,6.08398E-01
-7.286400E-01,-1.57227E+00,6.00586E-01
-7.282800E-01,-1.53320E+00,6.04492E-01
-7.279200E-01,-1.57227E+00,5.94727E-01
-7.275600E-01,-1.57227E+00,5.90820E-01
-7.272000E-01,-1.53320E+00,5.96680E-01
-7.268400E-01,-1.57227E+00,5.88867E-01
-7.264800E-01,-1.63086E+00,5.98633E-01
-7.261200E-01,-1.55273E+00,5.86914E-01
-7.257600E-01,-1.59180E+00,5.88867E-01
-7.254000E-01,-1.65039E+00,5.90820E-01
-7.250400E-01,-1.61133E+00,5.92773E-01
-7.246800E-01,-1.63086E+00,5.83008E-01
-7.243200E-01,-1.63086E+00,5.77148E-01
-7.239600E-01,-1.66992E+00,5.81055E-01
-7.236000E-01,-1.65039E+00,5.75195E-01
-7.232400E-01,-1.68945E+00,5.71289E-01
-7.228800E-01,-1.65039E+00,5.71289E-01
-7.225200E-01,-1.66992E+00,5.67383E-01
-7.221600E-01,-1.74805E+00,5.71289E-01
-7.218000E-01,-1.68945E+00,5.71289E-01
-7.214400E-01,-1.74805E+00,5.67383E-01
-7.210800E-01,-1.72852E+00,5.59570E-01
-7.207200E-01,-1.78711E+00,5.59570E-01
-7.203600E-01,-1.72852E+00,5.59570E-01
-7.200000E-01,-1.78711E+00,5.59570E-01
-7.196400E-01,-1.82617E+00,5.55664E-01
-7.192800E-01,-1.80664E+00,5.55664E-01
-7.189200E-01,-1.82617E+00,5.45898E-01
-7.185600E-01,-1.82617E+00,5.47852E-01
-7.182000E-01,-1.78711E+00,5.38086E-01
-7.178400E-01,-1.84570E+00,5.34180E-01
-7.174800E-01,-1.84570E+00,5.30273E-01
-7.171200E-01,-1.78711E+00,5.40039E-01
-7.167600E-01,-1.80664E+00,5.36133E-01
-7.164000E-01,-1.86523E+00,5.38086E-01
-7.160400E-01,-1.86523E+00,5.30273E-01
-7.156800E-01,-1.84570E+00,5.30273E-01
-7.153200E-01,-1.86523E+00,5.18555E-01
-7.149600E-01,-1.88477E+00,5.26367E-01
-7.146000E-01,-1.84570E+00,5.28320E-01
-7.142400E-01,-1.90430E+00,5.26367E-01
-7.138800E-01,-1.88477E+00,5.12695E-01
-7.135200E-01,-1.88477E+00,5.22461E-01
-7.131600E-01,-1.92383E+00,5.08789E-01
-7.128000E-01,-1.86523E+00,5.12695E-01
-7.124400E-01,-1.90430E+00,5.10742E-01
-7.120800E-01,-1.90430E+00,5.04883E-01
-7.117200E-01,-1.96289E+00,4.99023E-01
-7.113600E-01,-1.98242E+00,5.06836E-01
-7.110000E-01,-1.96289E+00,5.00977E-01
-7.106400E-01,-1.98242E+00,4.93164E-01
-7.102800E-01,-2.00195E+00,4.89258E-01
-7.099200E-01,-2.00195E+00,4.93164E-01
-7.095600E-01,-1.98242E+00,4.87305E-01
-7.092000E-01,-1.98242E+00,4.87305E-01
-7.088400E-01,-1.96289E+00,4.81445E-01
-7.084800E-01,-2.06055E+00,4.71680E-01
-7.081200E-01,-1.98242E+00,4.85352E-01
-7.077600E-01,-2.04102E+00,4.69727E-01
-7.074000E-01,-1.98242E+00,4.69727E-01
-7.070400E-01,-2.06055E+00,4.71680E-01
-7.066800E-01,-2.02148E+00,4.59961E-01
-7.063200E-01,-2.04102E+00,4.65820E-01
-7.059600E-01,-2.08008E+00,4.65820E-01
-7.056000E-01,-2.04102E+00,4.67773E-01
-7.052400E-01,-2.09961E+00,4.58008E-01
-7.048800E-01,-2.04102E+00,4.52148E-01
-7.045200E-01,-2.02148E+00,4.48242E-01
-7.041600E-01,-2.08008E+00,4.50195E-01
-7.038000E-01,-2.11914E+00,4.46289E-01
-7.034400E-01,-2.11914E+00,4.44336E-01
-7.030800E-01,-2.11914E+00,4.40430E-01
-7.027200E-01,-2.13867E+00,4.34570E-01
-7.023600E-01,-2.11914E+00,4.34570E-01
-7.020000E-01,-2.19727E+00,4.26758E-01
-7.016400E-01,-2.09961E+00,4.20898E-01
-7.012800E-01,-2.11914E+00,4.22852E-01
-7.009200E-01,-2.09961E+00,4.18945E-01
-7.005600E-01,-2.15820E+00,4.15039E-01
-7.002000E-01,-2.11914E+00,4.16992E-01
-6.998400E-01,-2.15820E+00,4.11133E-01
-6.994800E-01,-2.19727E+00,4.13086E-01
-6.991200E-01,-2.13867E+00,4.05273E-01
-6.987600E-01,-2.13867E+00,4.01367E-01
-6.984000E-01,-2.15820E+00,3.97461E-01
-6.980400E-01,-2.15820E+00,3.99414E-01
-6.976800E-01,-2.11914E+00,3.95508E-01
-6.973200E-01,-2.17773E+00,3.91602E-01
-6.969600E-01,-2.23633E+00,3.87695E-01
-6.966000E-01,-2.19727E+00,3.89648E-01
-6.962400E-01,-2.19727E+00,3.87695E-01
-6.958800E-01,-2.25586E+00,3.81836E-01
-6.955200E-01,-2.17773E+00,3.79883E-01
-6.951600E-01,-2.21680E+00,3.77930E-01
-6.948000E-01,-2.21680E+00,3.72070E-01
-6.944400E-01,-2.23633E+00,3.70117E-01
