in s,C1 in V,C2 in V
5.683200E-01,-9.47266E-01,-2.90527E+00
5.692800E-01,-1.00586E+00,-2.89551E+00
5.702400E-01,-9.66797E-01,-2.88574E+00
5.712000E-01,-8.88672E-01,-2.89551E+00
5.721600E-01,-9.47266E-01,-2.89551E+00
5.731200E-01,-8.49609E-01,-2.89551E+00
5.740800E-01,-8.88672E-01,-2.86621E+00
5.750400E-01,-8.49609E-01,-2.88574E+00
5.760000E-01,-8.69141E-01,-2.84668E+00
5.769600E-01,-8.69141E-01,-2.86621E+00
5.779200E-01,-8.69141E-01,-2.83691E+00
5.788800E-01,-8.49609E-01,-2.83691E+00
5.798400E-01,-8.10547E-01,-2.85645E+00
5.808000E-01,-7.91016E-01,-2.80762E+00
5.817600E-01,-7.91016E-01,-2.84668E+00
5.827200E-01,-7.71484E-01,-2.82715E+00
5.836800E-01,-7.91016E-01,-2.81738E+00
5.846400E-01,-7.71484E-01,-2.80762E+00
5.856000E-01,-7.12891E-01,-2.77832E+00
5.865600E-01,-7.32422E-01,-2.80762E+00
5.875200E-01,-6.93359E-01,-2.80762E+00
5.884800E-01,-7.12891E-01,-2.76855E+00
5.894400E-01,-6.54297E-01,-2.79785E+00
5.904000E-01,-6.34766E-01,-2.76855E+00
5.913600E-01,-5.95703E-01,-2.74902E+00
5.923200E-01,-6.15234E-01,-2.74902E+00
5.932800E-01,-6.15234E-01,-2.74902E+00
5.942400E-01,-5.56641E-01,-2.72949E+00
5.952000E-01,-5.76172E-01,-2.77832E+00
5.961600E-01,-6.34766E-01,-2.72949E+00
5.971200E-01,-5.56641E-01,-2.71973E+00
5.980800E-01,-5.76172E-01,-2.74902E+00
5.990400E-01,-5.37109E-01,-2.70996E+00
6.000000E-01,-5.76172E-01,-2.71973E+00
6.009600E-01,-4.98047E-01,-2.70020E+00
6.019200E-01,-4.98047E-01,-2.68066E+00
6.028800E-01,-4.78516E-01,-2.66113E+00
6.038400E-01,-4.98047E-01,-2.68066E+00
6.048000E-01,-4.39453E-01,-2.67090E+00
6.057600E-01,-4.78516E-01,-2.65137E+00
6.067200E-01,-4.19922E-01,-2.66113E+00
6.076800E-01,-3.80859E-01,-2.66113E+00
6.086400E-01,-3.61328E-01,-2.64160E+00
6.096000E-01,-3.22266E-01,-2.61230E+00
6.105600E-01,-3.80859E-01,-2.59277E+00
6.115200E-01,-3.41797E-01,-2.58301E+00
6.124800E-01,-3.41797E-01,-2.59277E+00
6.134400E-01,-4.00391E-01,-2.55371E+00
6.144000E-01,-2.63672E-01,-2.57324E+00
6.153600E-01,-2.63672E-01,-2.56348E+00
6.163200E-01,-2.63672E-01,-2.55371E+00
6.172800E-01,-2.83203E-01,-2.52441E+00
6.182400E-01,-2.83203E-01,-2.53418E+00
6.192000E-01,-2.63672E-01,-2.54395E+00
6.201600E-01,-2.05078E-01,-2.50488E+00
6.211200E-01,-1.66016E-01,-2.51465E+00
6.220800E-01,-1.46484E-01,-2.48535E+00
6.230400E-01,-1.85547E-01,-2.50488E+00
6.240000E-01,-2.05078E-01,-2.45605E+00
6.249600E-01,-1.66016E-01,-2.46582E+00
6.259200E-01,-1.46484E-01,-2.45605E+00
6.268800E-01,-1.07422E-01,-2.43652E+00
6.278400E-01,-8.78906E-02,-2.46582E+00
6.288000E-01,-1.26953E-01,-2.42676E+00
6.297600E-01,-8.78906E-02,-2.39746E+00
6.307200E-01,-4.88281E-02,-2.38770E+00
6.316800E-01,-2.92969E-02,-2.39746E+00
6.326400E-01,-9.76562E-03,-2.38770E+00
6.336000E-01,-9.76562E-03,-2.35840E+00
6.345600E-01,8.78906E-02,-2.37793E+00
6.355200E-01,-4.88281E-02,-2.32910E+00
6.364800E-01,8.78906E-02,-2.36816E+00
6.374400E-01,-2.92969E-02,-2.32910E+00
6.384000E-01,4.88281E-02,-2.31934E+00
6.393600E-01,6.83594E-02,-2.29980E+00
6.403200E-01,6.83594E-02,-2.29980E+00
6.412800E-01,6.83594E-02,-2.29004E+00
6.422400E-01,8.78906E-02,-2.27051E+00
6.432000E-01,1.07422E-01,-2.22168E+00
6.441600E-01,1.85547E-01,-2.24121E+00
6.451200E-01,1.07422E-01,-2.23145E+00
6.460800E-01,2.05078E-01,-2.23145E+00
6.470400E-01,1.66016E-01,-2.20215E+00
6.480000E-01,2.05078E-01,-2.22168E+00
6.489600E-01,2.24609E-01,-2.18262E+00
6.499200E-01,2.44141E-01,-2.14355E+00
6.508800E-01,2.44141E-01,-2.15332E+00
6.518400E-01,2.63672E-01,-2.12402E+00
6.528000E-01,3.02734E-01,-2.11426E+00
6.537600E-01,3.02734E-01,-2.11426E+00
6.547200E-01,3.22266E-01,-2.10449E+00
6.556800E-01,3.02734E-01,-2.08496E+00
6.566400E-01,3.22266E-01,-2.10449E+00
6.576000E-01,3.22266E-01,-2.04590E+00
6.585600E-01,3.80859E-01,-2.06543E+00
6.595200E-01,3.61328E-01,-2.04590E+00
6.604800E-01,3.61328E-01,-2.02637E+00
6.614400E-01,4.58984E-01,-2.01660E+00
6.624000E-01,4.19922E-01,-2.00684E+00
6.633600E-01,4.19922E-01,-1.98730E+00
6.643200E-01,4.58984E-01,-1.98730E+00
6.652800E-01,4.58984E-01,-1.97754E+00
6.662400E-01,4.39453E-01,-1.93848E+00
6.672000E-01,4.98047E-01,-1.93848E+00
6.681600E-01,5.37109E-01,-1.91895E+00
6.691200E-01,6.34766E-01,-1.87988E+00
6.700800E-01,5.56641E-01,-1.87988E+00
6.710400E-01,5.37109E-01,-1.83105E+00
6.720000E-01,5.37109E-01,-1.83105E+00
6.729600E-01,5.76172E-01,-1.84082E+00
6.739200E-01,5.56641E-01,-1.82129E+00
6.748800E-01,6.54297E-01,-1.80176E+00
6.758400E-01,5.95703E-01,-1.79199E+00
6.768000E-01,6.73828E-01,-1.77246E+00
6.777600E-01,6.15234E-01,-1.78223E+00
6.787200E-01,7.12891E-01,-1.75293E+00
6.796800E-01,7.51953E-01,-1.75293E+00
6.806400E-01,7.12891E-01,-1.73340E+00
6.816000E-01,7.51953E-01,-1.66504E+00
6.825600E-01,6.93359E-01,-1.70410E+00
6.835200E-01,7.12891E-01,-1.68457E+00
6.844800E-01,7.71484E-01,-1.65527E+00
6.854400E-01,7.51953E-01,-1.65527E+00
6.864000E-01,7.71484E-01,-1.61621E+00
6.873600E-01,7.91016E-01,-1.63574E+00
6.883200E-01,8.10547E-01,-1.58691E+00
6.892800E-01,8.30078E-01,-1.57715E+00
6.902400E-01,8.10547E-01,-1.59668E+00
6.912000E-01,8.49609E-01,-1.54785E+00
6.921600E-01,9.08203E-01,-1.54785E+00
6.931200E-01,8.49609E-01,-1.52832E+00
6.940800E-01,9.08203E-01,-1.45996E+00
6.950400E-01,9.27734E-01,-1.45996E+00
6.960000E-01,8.88672E-01,-1.49902E+00
6.969600E-01,9.27734E-01,-1.44043E+00
6.979200E-01,9.47266E-01,-1.43066E+00
6.988800E-01,1.00586E+00,-1.40137E+00
6.998400E-01,1.00586E+00,-1.41113E+00
7.008000E-01,1.00586E+00,-1.38184E+00
7.017600E-01,1.04492E+00,-1.39160E+00
7.027200E-01,1.02539E+00,-1.36230E+00
7.036800E-01,1.06445E+00,-1.37207E+00
7.046400E-01,1.04492E+00,-1.30371E+00
7.056000E-01,1.00586E+00,-1.33301E+00
7.065600E-01,1.08398E+00,-1.27441E+00
7.075200E-01,1.08398E+00,-1.29395E+00
7.084800E-01,1.08398E+00,-1.28418E+00
7.094400E-01,1.14258E+00,-1.25488E+00
7.104000E-01,1.08398E+00,-1.24512E+00
7.113600E-01,1.16211E+00,-1.24512E+00
7.123200E-01,1.14258E+00,-1.19629E+00
7.132800E-01,1.20117E+00,-1.18652E+00
7.142400E-01,1.16211E+00,-1.15723E+00
7.152000E-01,1.16211E+00,-1.15723E+00
7.161600E-01,1.18164E+00,-1.17676E+00
7.171200E-01,1.22070E+00,-1.11816E+00
7.180800E-01,1.22070E+00,-1.11816E+00
7.190400E-01,1.22070E+00,-1.08887E+00
7.200000E-01,1.24023E+00,-1.06934E+00
7.209600E-01,1.27930E+00,-1.04980E+00
7.219200E-01,1.27930E+00,-1.06934E+00
7.228800E-01,1.29883E+00,-1.01074E+00
7.238400E-01,1.27930E+00,-1.00098E+00
7.248000E-01,1.29883E+00,-9.71680E-01
7.257600E-01,1.33789E+00,-9.42383E-01
7.267200E-01,1.35742E+00,-9.91211E-01
7.276800E-01,1.37695E+00,-9.32617E-01
7.286400E-01,1.33789E+00,-9.22852E-01
7.296000E-01,1.39648E+00,-9.03320E-01
7.305600E-01,1.35742E+00,-8.83789E-01
7.315200E-01,1.41602E+00,-8.83789E-01
7.324800E-01,1.41602E+00,-8.44727E-01
7.334400E-01,1.43555E+00,-8.34961E-01
7.344000E-01,1.43555E+00,-8.44727E-01
7.353600E-01,1.45508E+00,-7.95898E-01
7.363200E-01,1.51367E+00,-7.66602E-01
7.372800E-01,1.47461E+00,-7.56836E-01
7.382400E-01,1.49414E+00,-7.47070E-01
7.392000E-01,1.47461E+00,-7.17773E-01
7.401600E-01,1.51367E+00,-6.88477E-01
7.411200E-01,1.53320E+00,-6.78711E-01
7.420800E-01,1.59180E+00,-6.88477E-01
7.430400E-01,1.55273E+00,-6.20117E-01
7.440000E-01,1.55273E+00,-6.39648E-01
7.449600E-01,1.51367E+00,-6.20117E-01
7.459200E-01,1.57227E+00,-5.90820E-01
7.468800E-01,1.59180E+00,-6.00586E-01
7.478400E-01,1.63086E+00,-5.71289E-01
7.488000E-01,1.65039E+00,-5.32227E-01
7.497600E-01,1.63086E+00,-5.61523E-01
7.507200E-01,1.65039E+00,-5.22461E-01
7.516800E-01,1.61133E+00,-5.12695E-01
7.526400E-01,1.65039E+00,-4.93164E-01
7.536000E-01,1.70898E+00,-4.63867E-01
7.545600E-01,1.65039E+00,-4.34570E-01
7.555200E-01,1.70898E+00,-4.24805E-01
7.564800E-01,1.68945E+00,-4.05273E-01
7.574400E-01,1.72852E+00,-4.05273E-01
7.584000E-01,1.72852E+00,-3.95508E-01
7.593600E-01,1.72852E+00,-3.56445E-01
7.603200E-01,1.74805E+00,-3.46680E-01
7.612800E-01,1.72852E+00,-3.27148E-01
7.622400E-01,1.78711E+00,-2.97852E-01
7.632000E-01,1.78711E+00,-2.88086E-01
7.641600E-01,1.78711E+00,-2.49023E-01
7.651200E-01,1.76758E+00,-2.39258E-01
7.660800E-01,1.80664E+00,-2.49023E-01
7.670400E-01,1.78711E+00,-2.39258E-01
7.680000E-01,1.86523E+00,-1.51367E-01
7.689600E-01,1.80664E+00,-1.90430E-01
7.699200E-01,1.82617E+00,-1.70898E-01
7.708800E-01,1.86523E+00,-1.70898E-01
7.718400E-01,1.84570E+00,-1.02539E-01
7.728000E-01,1.88477E+00,-1.31836E-01
7.737600E-01,1.86523E+00,-1.12305E-01
7.747200E-01,1.86523E+00,-8.30078E-02
7.756800E-01,1.92383E+00,-6.34766E-02
7.766400E-01,1.86523E+00,-4.88281E-03
7.776000E-01,1.88477E+00,-1.46484E-02
7.785600E-01,1.94336E+00,4.39453E-02
7.795200E-01,1.98242E+00,2.44141E-02
7.804800E-01,1.94336E+00,4.39453E-02
7.814400E-01,1.98242E+00,6.34766E-02
7.824000E-01,1.98242E+00,9.27734E-02
7.833600E-01,1.96289E+00,9.27734E-02
7.843200E-01,1.94336E+00,1.22070E-01
7.852800E-01,2.00195E+00,1.61133E-01
7.862400E-01,2.04102E+00,1.90430E-01
7.872000E-01,2.02148E+00,1.80664E-01
7.881600E-01,2.04102E+00,2.00195E-01
7.891200E-01,2.08008E+00,2.29492E-01
7.900800E-01,2.02148E+00,2.49023E-01
7.910400E-01,2.08008E+00,2.39258E-01
7.920000E-01,2.02148E+00,2.68555E-01
7.929600E-01,2.02148E+00,2.97852E-01
7.939200E-01,2.09961E+00,2.88086E-01
7.948800E-01,2.11914E+00,3.27148E-01
7.958400E-01,2.06055E+00,3.36914E-01
7.968000E-01,2.09961E+00,3.85742E-01
7.977600E-01,2.15820E+00,3.56445E-01
7.987200E-01,2.08008E+00,4.05273E-01
7.996800E-01,2.13867E+00,4.05273E-01
8.006400E-01,2.09961E+00,4.63867E-01
8.016000E-01,2.11914E+00,4.54102E-01
8.025600E-01,2.13867E+00,4.44336E-01
8.035200E-01,2.15820E+00,4.93164E-01
8.044800E-01,2.17773E+00,4.83398E-01
8.054400E-01,2.21680E+00,5.02930E-01
8.064000E-01,2.15820E+00,5.32227E-01
8.073600E-01,2.17773E+00,5.81055E-01
8.083200E-01,2.19727E+00,5.71289E-01
8.092800E-01,2.21680E+00,6.00586E-01
8.102400E-01,2.15820E+00,6.10352E-01
8.112000E-01,2.25586E+00,6.39648E-01
8.121600E-01,2.21680E+00,6.29883E-01
8.131200E-01,2.23633E+00,6.39648E-01
8.140800E-01,2.23633E+00,6.49414E-01
8.150400E-01,2.27539E+00,7.08008E-01
8.160000E-01,2.27539E+00,6.98242E-01
8.169600E-01,2.27539E+00,7.37305E-01
8.179200E-01,2.21680E+00,7.47070E-01
8.188800E-01,2.29492E+00,7.27539E-01
8.198400E-01,2.27539E+00,7.86133E-01
8.208000E-01,2.29492E+00,8.44727E-01
8.217600E-01,2.27539E+00,7.95898E-01
8.227200E-01,2.27539E+00,8.34961E-01
8.236800E-01,2.21680E+00,8.54492E-01
8.246400E-01,2.29492E+00,8.64258E-01
8.256000E-01,2.29492E+00,8.64258E-01
8.265600E-01,2.27539E+00,8.93555E-01
8.275200E-01,2.29492E+00,9.22852E-01
8.284800E-01,2.31445E+00,9.32617E-01
8.294400E-01,2.35352E+00,9.61914E-01
8.304000E-01,2.37305E+00,9.61914E-01
8.313600E-01,2.29492E+00,1.00098E+00
8.323200E-01,2.31445E+00,9.81445E-01
8.332800E-01,2.31445E+00,1.04980E+00
8.342400E-01,2.35352E+00,1.04004E+00
8.352000E-01,2.35352E+00,1.04004E+00
8.361600E-01,2.31445E+00,1.04980E+00
8.371200E-01,2.33398E+00,1.09863E+00
8.380800E-01,2.35352E+00,1.10840E+00
8.390400E-01,2.39258E+00,1.12793E+00
8.400000E-01,2.33398E+00,1.14746E+00
8.409600E-01,2.35352E+00,1.17676E+00
8.419200E-01,2.37305E+00,1.15723E+00
8.428800E-01,2.33398E+00,1.18652E+00
8.438400E-01,2.41211E+00,1.22559E+00
8.448000E-01,2.43164E+00,1.21582E+00
8.457600E-01,2.43164E+00,1.22559E+00
8.467200E-01,2.43164E+00,1.24512E+00
8.476800E-01,2.41211E+00,1.26465E+00
8.486400E-01,2.39258E+00,1.29395E+00
8.496000E-01,2.43164E+00,1.27441E+00
8.505600E-01,2.39258E+00,1.32324E+00
8.515200E-01,2.45117E+00,1.33301E+00
8.524800E-01,2.41211E+00,1.36230E+00
8.534400E-01,2.39258E+00,1.36230E+00
8.544000E-01,2.43164E+00,1.38184E+00
8.553600E-01,2.43164E+00,1.38184E+00
8.563200E-01,2.37305E+00,1.45020E+00
8.572800E-01,2.43164E+00,1.43066E+00
8.582400E-01,2.43164E+00,1.45020E+00
8.592000E-01,2.49023E+00,1.47949E+00
8.601600E-01,2.47070E+00,1.48926E+00
8.611200E-01,2.43164E+00,1.45020E+00
8.620800E-01,2.43164E+00,1.48926E+00
8.630400E-01,2.45117E+00,1.53809E+00
8.640000E-01,2.45117E+00,1.52832E+00
8.649600E-01,2.43164E+00,1.52832E+00
8.659200E-01,2.45117E+00,1.55762E+00
8.668800E-01,2.43164E+00,1.61621E+00
8.678400E-01,2.47070E+00,1.62598E+00
8.688000E-01,2.43164E+00,1.62598E+00
8.697600E-01,2.43164E+00,1.65527E+00
8.707200E-01,2.39258E+00,1.66504E+00
8.716800E-01,2.47070E+00,1.65527E+00
8.726400E-01,2.49023E+00,1.68457E+00
8.736000E-01,2.52930E+00,1.70410E+00
8.745600E-01,2.43164E+00,1.71387E+00
8.755200E-01,2.47070E+00,1.72363E+00
8.764800E-01,2.54883E+00,1.75293E+00
8.774400E-01,2.50977E+00,1.75293E+00
8.784000E-01,2.49023E+00,1.78223E+00
8.793600E-01,2.47070E+00,1.80176E+00
8.803200E-01,2.47070E+00,1.80176E+00
8.812800E-01,2.49023E+00,1.83105E+00
8.822400E-01,2.50977E+00,1.83105E+00
8.832000E-01,2.50977E+00,1.85059E+00
8.841600E-01,2.50977E+00,1.87988E+00
8.851200E-01,2.50977E+00,1.86035E+00
8.860800E-01,2.47070E+00,1.87988E+00
8.870400E-01,2.49023E+00,1.87012E+00
8.880000E-01,2.47070E+00,1.91895E+00
8.889600E-01,2.49023E+00,1.91895E+00
8.899200E-01,2.50977E+00,1.96777E+00
8.908800E-01,2.52930E+00,1.95801E+00
8.918400E-01,2.45117E+00,1.98730E+00
8.928000E-01,2.49023E+00,1.97754E+00
8.937600E-01,2.49023E+00,1.98730E+00
8.947200E-01,2.45117E+00,1.99707E+00
8.956800E-01,2.52930E+00,2.01660E+00
8.966400E-01,2.50977E+00,2.04590E+00
8.976000E-01,2.50977E+00,2.06543E+00
8.985600E-01,2.50977E+00,2.07520E+00
8.995200E-01,2.50977E+00,2.08496E+00
9.004800E-01,2.47070E+00,2.09473E+00
9.014400E-01,2.45117E+00,2.10449E+00
9.024000E-01,2.45117E+00,2.12402E+00
9.033600E-01,2.43164E+00,2.13379E+00
9.043200E-01,2.41211E+00,2.12402E+00
9.052800E-01,2.45117E+00,2.17285E+00
9.062400E-01,2.45117E+00,2.16309E+00
9.072000E-01,2.50977E+00,2.17285E+00
9.081600E-01,2.49023E+00,2.19238E+00
9.091200E-01,2.49023E+00,2.22168E+00
9.100800E-01,2.50977E+00,2.22168E+00
9.110400E-01,2.43164E+00,2.20215E+00
9.120000E-01,2.45117E+00,2.26074E+00
9.129600E-01,2.43164E+00,2.26074E+00
9.139200E-01,2.45117E+00,2.26074E+00
9.148800E-01,2.49023E+00,2.29004E+00
9.158400E-01,2.45117E+00,2.29004E+00
9.168000E-01,2.43164E+00,2.29980E+00
9.177600E-01,2.43164E+00,2.32910E+00
9.187200E-01,2.47070E+00,2.32910E+00
9.196800E-01,2.45117E+00,2.32910E+00
9.206400E-01,2.45117E+00,2.34863E+00
9.216000E-01,2.43164E+00,2.37793E+00
9.225600E-01,2.45117E+00,2.38770E+00
9.235200E-01,2.43164E+00,2.39746E+00
9.244800E-01,2.47070E+00,2.40723E+00
9.254400E-01,2.43164E+00,2.39746E+00
9.264000E-01,2.41211E+00,2.40723E+00
9.273600E-01,2.37305E+00,2.43652E+00
9.283200E-01,2.37305E+00,2.46582E+00
9.292800E-01,2.41211E+00,2.42676E+00
9.302400E-01,2.43164E+00,2.45605E+00
9.312000E-01,2.43164E+00,2.46582E+00
9.321600E-01,2.41211E+00,2.47559E+00
9.331200E-01,2.41211E+00,2.47559E+00
9.340800E-01,2.37305E+00,2.47559E+00
9.350400E-01,2.39258E+00,2.51465E+00
9.360000E-01,2.39258E+00,2.49512E+00
9.369600E-01,2.39258E+00,2.50488E+00
9.379200E-01,2.39258E+00,2.54395E+00
9.388800E-01,2.41211E+00,2.54395E+00
9.398400E-01,2.35352E+00,2.54395E+00
9.408000E-01,2.29492E+00,2.56348E+00
9.417600E-01,2.31445E+00,2.57324E+00
9.427200E-01,2.35352E+00,2.58301E+00
9.436800E-01,2.33398E+00,2.59277E+00
9.446400E-01,2.37305E+00,2.61230E+00
9.456000E-01,2.35352E+00,2.61230E+00
9.465600E-01,2.33398E+00,2.63184E+00
9.475200E-01,2.29492E+00,2.62207E+00
9.484800E-01,2.27539E+00,2.63184E+00
9.494400E-01,2.35352E+00,2.62207E+00
9.504000E-01,2.29492E+00,2.66113E+00
9.513600E-01,2.35352E+00,2.67090E+00
9.523200E-01,2.29492E+00,2.67090E+00
9.532800E-01,2.29492E+00,2.66113E+00
9.542400E-01,2.25586E+00,2.68066E+00
9.552000E-01,2.31445E+00,2.70020E+00
9.561600E-01,2.29492E+00,2.69043E+00
9.571200E-01,2.23633E+00,2.71973E+00
9.580800E-01,2.19727E+00,2.71973E+00
9.590400E-01,2.25586E+00,2.71973E+00
9.600000E-01,2.25586E+00,2.74902E+00
9.609600E-01,2.29492E+00,2.74902E+00
9.619200E-01,2.21680E+00,2.74902E+00
9.628800E-01,2.17773E+00,2.75879E+00
9.638400E-01,2.21680E+00,2.79785E+00
9.648000E-01,2.23633E+00,2.79785E+00
9.657600E-01,2.21680E+00,2.79785E+00
9.667200E-01,2.19727E+00,2.75879E+00
9.676800E-01,2.19727E+00,2.80762E+00
9.686400E-01,2.17773E+00,2.80762E+00
9.696000E-01,2.15820E+00,2.80762E+00
9.705600E-01,2.15820E+00,2.80762E+00
9.715200E-01,2.15820E+00,2.80762E+00
9.724800E-01,2.17773E+00,2.81738E+00
9.734400E-01,2.15820E+00,2.79785E+00
9.744000E-01,2.15820E+00,2.82715E+00
9.753600E-01,2.19727E+00,2.85645E+00
9.763200E-01,2.13867E+00,2.86621E+00
9.772800E-01,2.13867E+00,2.84668E+00
9.782400E-01,2.15820E+00,2.85645E+00
9.792000E-01,2.15820E+00,2.86621E+00
9.801600E-01,2.08008E+00,2.86621E+00
9.811200E-01,2.04102E+00,2.85645E+00
9.820800E-01,2.08008E+00,2.87598E+00
9.830400E-01,2.08008E+00,2.87598E+00
9.840000E-01,2.08008E+00,2.90527E+00
9.849600E-01,2.06055E+00,2.89551E+00
9.859200E-01,2.08008E+00,2.89551E+00
9.868800E-01,2.06055E+00,2.90527E+00
9.878400E-01,2.06055E+00,2.92480E+00
9.888000E-01,2.02148E+00,2.92480E+00
9.897600E-01,2.04102E+00,2.89551E+00
9.907200E-01,2.00195E+00,2.92480E+00
9.916800E-01,1.96289E+00,2.95410E+00
9.926400E-01,2.00195E+00,2.94434E+00
9.936000E-01,1.98242E+00,2.93457E+00
9.945600E-01,1.94336E+00,2.93457E+00
9.955200E-01,1.92383E+00,2.93457E+00
9.964800E-01,1.94336E+00,2.94434E+00
9.974400E-01,1.94336E+00,2.94434E+00
9.984000E-01,1.92383E+00,2.94434E+00
9.993600E-01,1.92383E+00,2.94434E+00
1.000320E+00,1.92383E+00,2.96387E+00
1.001280E+00,1.90430E+00,2.99316E+00
1.002240E+00,1.86523E+00,2.95410E+00
1.003200E+00,1.88477E+00,2.97363E+00
1.004160E+00,1.88477E+00,2.95410E+00
1.005120E+00,1.86523E+00,2.96387E+00
1.006080E+00,1.86523E+00,2.98340E+00
1.007040E+00,1.86523E+00,2.98340E+00
1.008000E+00,1.86523E+00,2.97363E+00
1.008960E+00,1.80664E+00,3.00293E+00
1.009920E+00,1.78711E+00,3.00293E+00
1.010880E+00,1.76758E+00,3.01270E+00
1.011840E+00,1.78711E+00,2.95410E+00
1.012800E+00,1.78711E+00,3.02246E+00
1.013760E+00,1.74805E+00,3.00293E+00
1.014720E+00,1.74805E+00,3.02246E+00
1.015680E+00,1.78711E+00,3.03223E+00
1.016640E+00,1.72852E+00,2.98340E+00
1.017600E+00,1.72852E+00,2.97363E+00
1.018560E+00,1.72852E+00,3.02246E+00
1.019520E+00,1.68945E+00,3.01270E+00
1.020480E+00,1.74805E+00,3.01270E+00
1.021440E+00,1.68945E+00,3.02246E+00
1.022400E+00,1.65039E+00,3.01270E+00
1.023360E+00,1.63086E+00,3.01270E+00
1.024320E+00,1.65039E+00,2.99316E+00
1.025280E+00,1.63086E+00,3.01270E+00
1.026240E+00,1.65039E+00,3.01270E+00
1.027200E+00,1.66992E+00,3.03223E+00
1.028160E+00,1.59180E+00,3.02246E+00
1.029120E+00,1.59180E+00,3.02246E+00
1.030080E+00,1.61133E+00,3.01270E+00
1.031040E+00,1.61133E+00,3.03223E+00
1.032000E+00,1.55273E+00,3.01270E+00
1.032960E+00,1.57227E+00,3.03223E+00
1.033920E+00,1.57227E+00,3.01270E+00
1.034880E+00,1.53320E+00,3.01270E+00
1.035840E+00,1.51367E+00,3.01270E+00
1.036800E+00,1.51367E+00,2.98340E+00
1.037760E+00,1.51367E+00,2.98340E+00
1.038720E+00,1.51367E+00,2.97363E+00
1.039680E+00,1.41602E+00,3.01270E+00
1.040640E+00,1.43555E+00,3.01270E+00
1.041600E+00,1.43555E+00,3.00293E+00
1.042560E+00,1.47461E+00,3.01270E+00
1.043520E+00,1.43555E+00,3.00293E+00
1.044480E+00,1.37695E+00,3.00293E+00
1.045440E+00,1.41602E+00,2.98340E+00
1.046400E+00,1.35742E+00,2.97363E+00
1.047360E+00,1.31836E+00,3.02246E+00
1.048320E+00,1.39648E+00,2.95410E+00
1.049280E+00,1.33789E+00,3.00293E+00
1.050240E+00,1.39648E+00,2.98340E+00
1.051200E+00,1.31836E+00,2.97363E+00
1.052160E+00,1.29883E+00,2.98340E+00
1.053120E+00,1.29883E+00,2.99316E+00
1.054080E+00,1.27930E+00,2.98340E+00
1.055040E+00,1.24023E+00,2.99316E+00
1.056000E+00,1.27930E+00,2.98340E+00
1.056960E+00,1.24023E+00,2.96387E+00
1.057920E+00,1.25977E+00,2.95410E+00
1.058880E+00,1.22070E+00,2.95410E+00
1.059840E+00,1.22070E+00,2.97363E+00
1.060800E+00,1.18164E+00,2.91504E+00
1.061760E+00,1.18164E+00,2.93457E+00
1.062720E+00,1.16211E+00,2.93457E+00
1.063680E+00,1.16211E+00,2.91504E+00
1.064640E+00,1.14258E+00,2.92480E+00
1.065600E+00,1.12305E+00,2.91504E+00
1.066560E+00,1.20117E+00,2.91504E+00
1.067520E+00,1.04492E+00,2.90527E+00
1.068480E+00,1.04492E+00,2.94434E+00
1.069440E+00,1.06445E+00,2.89551E+00
1.070400E+00,1.08398E+00,2.92480E+00
1.071360E+00,1.06445E+00,2.89551E+00
1.072320E+00,9.86328E-01,2.86621E+00
1.073280E+00,1.02539E+00,2.90527E+00
1.074240E+00,9.66797E-01,2.88574E+00
1.075200E+00,1.04492E+00,2.86621E+00
1.076160E+00,9.86328E-01,2.88574E+00
1.077120E+00,9.86328E-01,2.86621E+00
1.078080E+00,9.86328E-01,2.84668E+00
1.079040E+00,9.08203E-01,2.86621E+00
1.080000E+00,9.27734E-01,2.83691E+00
1.080960E+00,9.27734E-01,2.87598E+00
1.081920E+00,8.69141E-01,2.84668E+00
1.082880E+00,8.88672E-01,2.85645E+00
1.083840E+00,8.88672E-01,2.84668E+00
1.084800E+00,9.08203E-01,2.82715E+00
1.085760E+00,8.49609E-01,2.84668E+00
1.086720E+00,8.30078E-01,2.81738E+00
1.087680E+00,8.49609E-01,2.79785E+00
1.088640E+00,8.10547E-01,2.78809E+00
1.089600E+00,7.91016E-01,2.78809E+00
1.090560E+00,7.71484E-01,2.81738E+00
1.091520E+00,7.71484E-01,2.76855E+00
1.092480E+00,7.71484E-01,2.78809E+00
1.093440E+00,7.12891E-01,2.76855E+00
1.094400E+00,7.12891E-01,2.75879E+00
1.095360E+00,7.32422E-01,2.74902E+00
1.096320E+00,7.12891E-01,2.74902E+00
1.097280E+00,6.73828E-01,2.74902E+00
1.098240E+00,6.54297E-01,2.74902E+00
1.099200E+00,6.54297E-01,2.70996E+00
1.100160E+00,6.93359E-01,2.71973E+00
1.101120E+00,6.34766E-01,2.70996E+00
1.102080E+00,5.95703E-01,2.68066E+00
1.103040E+00,6.34766E-01,2.70996E+00
1.104000E+00,5.95703E-01,2.68066E+00
1.104960E+00,5.37109E-01,2.68066E+00
1.105920E+00,5.56641E-01,2.67090E+00
1.106880E+00,5.17578E-01,2.67090E+00
1.107840E+00,4.98047E-01,2.68066E+00
1.108800E+00,4.78516E-01,2.64160E+00
1.109760E+00,5.56641E-01,2.63184E+00
1.110720E+00,4.98047E-01,2.61230E+00
1.111680E+00,4.19922E-01,2.61230E+00
1.112640E+00,4.19922E-01,2.59277E+00
1.113600E+00,4.39453E-01,2.60254E+00
1.114560E+00,3.80859E-01,2.60254E+00
