in s,C1 in V,C2 in V
-1.654560E+00,-1.61133E+00,-1.11816E+00
-1.653840E+00,-1.59180E+00,-1.12793E+00
-1.653120E+00,-1.57227E+00,-1.13770E+00
-1.652400E+00,-1.55273E+00,-1.13770E+00
-1.651680E+00,-1.51367E+00,-1.17676E+00
-1.650960E+00,-1.47461E+00,-1.20605E+00
-1.650240E+00,-1.51367E+00,-1.20605E+00
-1.649520E+00,-1.45508E+00,-1.18652E+00
-1.648800E+00,-1.51367E+00,-1.17676E+00
-1.648080E+00,-1.45508E+00,-1.20605E+00
-1.647360E+00,-1.47461E+00,-1.23535E+00
-1.646640E+00,-1.41602E+00,-1.22559E+00
-1.645920E+00,-1.43555E+00,-1.23535E+00
-1.645200E+00,-1.41602E+00,-1.24512E+00
-1.644480E+00,-1.45508E+00,-1.21582E+00
-1.643760E+00,-1.35742E+00,-1.23535E+00
-1.643040E+00,-1.39648E+00,-1.25488E+00
-1.642320E+00,-1.37695E+00,-1.23535E+00
-1.641600E+00,-1.35742E+00,-1.25488E+00
-1.640880E+00,-1.35742E+00,-1.25488E+00
-1.640160E+00,-1.35742E+00,-1.28418E+00
-1.639440E+00,-1.33789E+00,-1.28418E+00
-1.638720E+00,-1.29883E+00,-1.28418E+00
-1.638000E+00,-1.25977E+00,-1.29395E+00
-1.637280E+00,-1.22070E+00,-1.31348E+00
-1.636560E+00,-1.27930E+00,-1.29395E+00
-1.635840E+00,-1.25977E+00,-1.31348E+00
-1.635120E+00,-1.22070E+00,-1.31348E+00
-1.634400E+00,-1.22070E+00,-1.32324E+00
-1.633680E+00,-1.20117E+00,-1.33301E+00
-1.632960E+00,-1.18164E+00,-1.36230E+00
-1.632240E+00,-1.18164E+00,-1.35254E+00
-1.631520E+00,-1.18164E+00,-1.35254E+00
-1.630800E+00,-1.16211E+00,-1.37207E+00
-1.630080E+00,-1.14258E+00,-1.37207E+00
-1.629360E+00,-1.12305E+00,-1.38184E+00
-1.628640E+00,-1.14258E+00,-1.37207E+00
-1.627920E+00,-1.08398E+00,-1.37207E+00
-1.627200E+00,-1.04492E+00,-1.36230E+00
-1.626480E+00,-1.10352E+00,-1.38184E+00
-1.625760E+00,-1.04492E+00,-1.39160E+00
-1.625040E+00,-1.02539E+00,-1.42090E+00
-1.624320E+00,-1.02539E+00,-1.41113E+00
-1.623600E+00,-9.86328E-01,-1.41113E+00
-1.622880E+00,-1.02539E+00,-1.41113E+00
-1.622160E+00,-9.86328E-01,-1.43066E+00
-1.621440E+00,-9.66797E-01,-1.43066E+00
-1.620720E+00,-9.47266E-01,-1.43066E+00
-1.620000E+00,-9.66797E-01,-1.43066E+00
-1.619280E+00,-9.27734E-01,-1.47949E+00
-1.618560E+00,-9.08203E-01,-1.49902E+00
-1.617840E+00,-8.69141E-01,-1.43066E+00
-1.617120E+00,-8.30078E-01,-1.45996E+00
-1.616400E+00,-8.88672E-01,-1.45996E+00
-1.615680E+00,-8.30078E-01,-1.49902E+00
-1.614960E+00,-8.69141E-01,-1.45020E+00
-1.614240E+00,-7.91016E-01,-1.48926E+00
-1.613520E+00,-7.91016E-01,-1.50879E+00
-1.612800E+00,-7.71484E-01,-1.50879E+00
-1.612080E+00,-7.71484E-01,-1.51855E+00
-1.611360E+00,-7.32422E-01,-1.49902E+00
-1.610640E+00,-7.32422E-01,-1.49902E+00
-1.609920E+00,-6.73828E-01,-1.50879E+00
-1.609200E+00,-7.12891E-01,-1.53809E+00
-1.608480E+00,-7.32422E-01,-1.56738E+00
-1.607760E+00,-6.73828E-01,-1.53809E+00
-1.607040E+00,-6.93359E-01,-1.53809E+00
-1.606320E+00,-6.54297E-01,-1.53809E+00
-1.605600E+00,-6.34766E-01,-1.54785E+00
-1.604880E+00,-6.34766E-01,-1.52832E+00
-1.604160E+00,-5.37109E-01,-1.55762E+00
-1.603440E+00,-5.56641E-01,-1.55762E+00
-1.602720E+00,-4.78516E-01,-1.53809E+00
-1.602000E+00,-5.37109E-01,-1.53809E+00
-1.601280E+00,-4.78516E-01,-1.56738E+00
-1.600560E+00,-4.78516E-01,-1.55762E+00
-1.599840E+00,-4.98047E-01,-1.56738E+00
-1.599120E+00,-4.58984E-01,-1.57715E+00
-1.598400E+00,-4.78516E-01,-1.54785E+00
-1.597680E+00,-4.58984E-01,-1.56738E+00
-1.596960E+00,-4.39453E-01,-1.59668E+00
-1.596240E+00,-4.19922E-01,-1.54785E+00
-1.595520E+00,-4.19922E-01,-1.58691E+00
-1.594800E+00,-3.61328E-01,-1.58691E+00
-1.594080E+00,-3.41797E-01,-1.59668E+00
-1.593360E+00,-4.00391E-01,-1.60645E+00
-1.592640E+00,-3.22266E-01,-1.57715E+00
-1.591920E+00,-3.02734E-01,-1.58691E+00
-1.591200E+00,-3.02734E-01,-1.58691E+00
-1.590480E+00,-2.83203E-01,-1.59668E+00
-1.589760E+00,-2.44141E-01,-1.58691E+00
-1.589040E+00,-2.83203E-01,-1.59668E+00
-1.588320E+00,-2.24609E-01,-1.61621E+00
-1.587600E+00,-2.24609E-01,-1.58691E+00
-1.586880E+00,-2.24609E-01,-1.58691E+00
-1.586160E+00,-2.05078E-01,-1.60645E+00
-1.585440E+00,-2.24609E-01,-1.58691E+00
-1.584720E+00,-1.46484E-01,-1.61621E+00
-1.584000E+00,-1.85547E-01,-1.61621E+00
-1.583280E+00,-1.46484E-01,-1.60645E+00
-1.582560E+00,-8.78906E-02,-1.60645E+00
-1.581840E+00,-1.07422E-01,-1.60645E+00
-1.581120E+00,-6.83594E-02,-1.61621E+00
-1.580400E+00,-4.88281E-02,-1.61621E+00
-1.579680E+00,-2.92969E-02,-1.59668E+00
-1.578960E+00,2.92969E-02,-1.61621E+00
-1.578240E+00,-4.88281E-02,-1.61621E+00
-1.577520E+00,6.83594E-02,-1.61621E+00
-1.576800E+00,9.76562E-03,-1.63574E+00
-1.576080E+00,2.92969E-02,-1.63574E+00
-1.575360E+00,8.78906E-02,-1.61621E+00
-1.574640E+00,2.92969E-02,-1.63574E+00
-1.573920E+00,1.26953E-01,-1.61621E+00
-1.573200E+00,1.07422E-01,-1.63574E+00
-1.572480E+00,1.85547E-01,-1.62598E+00
-1.571760E+00,1.85547E-01,-1.62598E+00
-1.571040E+00,1.46484E-01,-1.62598E+00
-1.570320E+00,1.07422E-01,-1.62598E+00
-1.569600E+00,1.85547E-01,-1.63574E+00
-1.568880E+00,2.24609E-01,-1.63574E+00
-1.568160E+00,2.44141E-01,-1.59668E+00
-1.567440E+00,2.44141E-01,-1.58691E+00
-1.566720E+00,2.44141E-01,-1.62598E+00
-1.566000E+00,3.02734E-01,-1.59668E+00
-1.565280E+00,3.02734E-01,-1.66504E+00
-1.564560E+00,3.02734E-01,-1.61621E+00
-1.563840E+00,3.22266E-01,-1.61621E+00
-1.563120E+00,3.22266E-01,-1.63574E+00
-1.562400E+00,3.61328E-01,-1.63574E+00
-1.561680E+00,3.80859E-01,-1.60645E+00
-1.560960E+00,3.80859E-01,-1.60645E+00
-1.560240E+00,4.19922E-01,-1.60645E+00
-1.559520E+00,4.58984E-01,-1.62598E+00
-1.558800E+00,4.19922E-01,-1.61621E+00
-1.558080E+00,4.58984E-01,-1.58691E+00
-1.557360E+00,4.98047E-01,-1.61621E+00
-1.556640E+00,5.17578E-01,-1.61621E+00
-1.555920E+00,4.98047E-01,-1.63574E+00
-1.555200E+00,5.17578E-01,-1.58691E+00
-1.554480E+00,5.17578E-01,-1.63574E+00
-1.553760E+00,5.56641E-01,-1.60645E+00
-1.553040E+00,5.76172E-01,-1.59668E+00
-1.552320E+00,5.76172E-01,-1.59668E+00
-1.551600E+00,6.54297E-01,-1.59668E+00
-1.550880E+00,6.15234E-01,-1.55762E+00
-1.550160E+00,5.76172E-01,-1.59668E+00
-1.549440E+00,6.73828E-01,-1.58691E+00
-1.548720E+00,6.93359E-01,-1.57715E+00
-1.548000E+00,6.73828E-01,-1.57715E+00
-1.547280E+00,7.51953E-01,-1.58691E+00
-1.546560E+00,7.91016E-01,-1.58691E+00
-1.545840E+00,7.32422E-01,-1.58691E+00
-1.545120E+00,7.51953E-01,-1.59668E+00
-1.544400E+00,7.51953E-01,-1.58691E+00
-1.543680E+00,7.32422E-01,-1.57715E+00
-1.542960E+00,8.10547E-01,-1.57715E+00
-1.542240E+00,8.10547E-01,-1.54785E+00
-1.541520E+00,8.10547E-01,-1.57715E+00
-1.540800E+00,8.30078E-01,-1.56738E+00
-1.540080E+00,8.49609E-01,-1.55762E+00
-1.539360E+00,8.69141E-01,-1.56738E+00
-1.538640E+00,9.27734E-01,-1.56738E+00
-1.537920E+00,9.27734E-01,-1.54785E+00
-1.537200E+00,9.08203E-01,-1.54785E+00
-1.536480E+00,9.27734E-01,-1.53809E+00
-1.535760E+00,9.66797E-01,-1.53809E+00
-1.535040E+00,9.47266E-01,-1.54785E+00
-1.534320E+00,1.00586E+00,-1.56738E+00
-1.533600E+00,9.66797E-01,-1.54785E+00
-1.532880E+00,9.86328E-01,-1.51855E+00
-1.532160E+00,1.04492E+00,-1.53809E+00
-1.531440E+00,1.06445E+00,-1.51855E+00
-1.530720E+00,1.02539E+00,-1.52832E+00
-1.530000E+00,1.08398E+00,-1.51855E+00
-1.529280E+00,1.08398E+00,-1.52832E+00
-1.528560E+00,1.10352E+00,-1.49902E+00
-1.527840E+00,1.14258E+00,-1.51855E+00
-1.527120E+00,1.08398E+00,-1.50879E+00
-1.526400E+00,1.14258E+00,-1.49902E+00
-1.525680E+00,1.20117E+00,-1.45996E+00
-1.524960E+00,1.20117E+00,-1.47949E+00
-1.524240E+00,1.20117E+00,-1.47949E+00
-1.523520E+00,1.12305E+00,-1.44043E+00
-1.522800E+00,1.22070E+00,-1.44043E+00
-1.522080E+00,1.24023E+00,-1.44043E+00
-1.521360E+00,1.20117E+00,-1.43066E+00
-1.520640E+00,1.27930E+00,-1.43066E+00
-1.519920E+00,1.29883E+00,-1.44043E+00
-1.519200E+00,1.27930E+00,-1.44043E+00
-1.518480E+00,1.29883E+00,-1.44043E+00
-1.517760E+00,1.35742E+00,-1.41113E+00
-1.517040E+00,1.37695E+00,-1.40137E+00
-1.516320E+00,1.29883E+00,-1.42090E+00
-1.515600E+00,1.33789E+00,-1.45020E+00
-1.514880E+00,1.35742E+00,-1.40137E+00
-1.514160E+00,1.43555E+00,-1.40137E+00
-1.513440E+00,1.39648E+00,-1.41113E+00
-1.512720E+00,1.43555E+00,-1.36230E+00
-1.512000E+00,1.41602E+00,-1.38184E+00
-1.511280E+00,1.43555E+00,-1.37207E+00
-1.510560E+00,1.45508E+00,-1.38184E+00
-1.509840E+00,1.47461E+00,-1.36230E+00
-1.509120E+00,1.51367E+00,-1.38184E+00
-1.508400E+00,1.49414E+00,-1.33301E+00
-1.507680E+00,1.51367E+00,-1.34277E+00
-1.506960E+00,1.53320E+00,-1.32324E+00
-1.506240E+00,1.47461E+00,-1.33301E+00
-1.505520E+00,1.47461E+00,-1.33301E+00
-1.504800E+00,1.51367E+00,-1.34277E+00
-1.504080E+00,1.53320E+00,-1.33301E+00
-1.503360E+00,1.57227E+00,-1.30371E+00
-1.502640E+00,1.61133E+00,-1.29395E+00
-1.501920E+00,1.63086E+00,-1.29395E+00
-1.501200E+00,1.65039E+00,-1.29395E+00
-1.500480E+00,1.63086E+00,-1.29395E+00
-1.499760E+00,1.68945E+00,-1.25488E+00
-1.499040E+00,1.65039E+00,-1.28418E+00
-1.498320E+00,1.65039E+00,-1.26465E+00
-1.497600E+00,1.70898E+00,-1.24512E+00
-1.496880E+00,1.65039E+00,-1.27441E+00
-1.496160E+00,1.66992E+00,-1.25488E+00
-1.495440E+00,1.72852E+00,-1.25488E+00
-1.494720E+00,1.74805E+00,-1.21582E+00
-1.494000E+00,1.65039E+00,-1.22559E+00
-1.493280E+00,1.74805E+00,-1.22559E+00
-1.492560E+00,1.72852E+00,-1.22559E+00
-1.491840E+00,1.74805E+00,-1.20605E+00
-1.491120E+00,1.78711E+00,-1.18652E+00
-1.490400E+00,1.82617E+00,-1.18652E+00
-1.489680E+00,1.78711E+00,-1.15723E+00
-1.488960E+00,1.86523E+00,-1.14746E+00
-1.488240E+00,1.86523E+00,-1.17676E+00
-1.487520E+00,1.86523E+00,-1.11816E+00
-1.486800E+00,1.86523E+00,-1.14746E+00
-1.486080E+00,1.86523E+00,-1.11816E+00
-1.485360E+00,1.88477E+00,-1.13770E+00
-1.484640E+00,1.88477E+00,-1.11816E+00
-1.483920E+00,1.92383E+00,-1.11816E+00
-1.483200E+00,1.92383E+00,-1.10840E+00
-1.482480E+00,1.94336E+00,-1.08887E+00
-1.481760E+00,1.96289E+00,-1.06934E+00
-1.481040E+00,1.94336E+00,-1.08887E+00
-1.480320E+00,1.94336E+00,-1.06934E+00
-1.479600E+00,1.94336E+00,-1.08887E+00
-1.478880E+00,2.00195E+00,-1.07910E+00
-1.478160E+00,2.00195E+00,-1.05957E+00
-1.477440E+00,2.02148E+00,-1.05957E+00
-1.476720E+00,2.00195E+00,-1.04980E+00
-1.476000E+00,2.00195E+00,-1.01074E+00
-1.475280E+00,2.02148E+00,-1.01074E+00
-1.474560E+00,2.02148E+00,-1.04004E+00
-1.473840E+00,2.06055E+00,-1.02051E+00
-1.473120E+00,2.06055E+00,-9.91211E-01
-1.472400E+00,2.09961E+00,-9.71680E-01
-1.471680E+00,2.08008E+00,-9.71680E-01
-1.470960E+00,2.08008E+00,-9.91211E-01
-1.470240E+00,2.11914E+00,-9.61914E-01
-1.469520E+00,2.08008E+00,-9.22852E-01
-1.468800E+00,2.06055E+00,-9.32617E-01
-1.468080E+00,2.11914E+00,-9.13086E-01
-1.467360E+00,2.08008E+00,-9.22852E-01
-1.466640E+00,2.17773E+00,-9.22852E-01
-1.465920E+00,2.15820E+00,-8.83789E-01
-1.465200E+00,2.15820E+00,-9.03320E-01
-1.464480E+00,2.15820E+00,-8.74023E-01
-1.463760E+00,2.15820E+00,-8.83789E-01
-1.463040E+00,2.19727E+00,-8.74023E-01
-1.462320E+00,2.19727E+00,-8.54492E-01
-1.461600E+00,2.17773E+00,-8.34961E-01
-1.460880E+00,2.21680E+00,-8.44727E-01
-1.460160E+00,2.21680E+00,-8.34961E-01
-1.459440E+00,2.23633E+00,-7.86133E-01
-1.458720E+00,2.17773E+00,-7.86133E-01
-1.458000E+00,2.23633E+00,-7.95898E-01
-1.457280E+00,2.23633E+00,-8.05664E-01
-1.456560E+00,2.23633E+00,-7.47070E-01
-1.455840E+00,2.27539E+00,-7.76367E-01
-1.455120E+00,2.29492E+00,-7.66602E-01
-1.454400E+00,2.29492E+00,-7.56836E-01
-1.453680E+00,2.29492E+00,-7.17773E-01
-1.452960E+00,2.25586E+00,-7.17773E-01
-1.452240E+00,2.25586E+00,-7.37305E-01
-1.451520E+00,2.27539E+00,-6.88477E-01
-1.450800E+00,2.33398E+00,-6.88477E-01
-1.450080E+00,2.29492E+00,-6.78711E-01
-1.449360E+00,2.33398E+00,-6.68945E-01
-1.448640E+00,2.33398E+00,-6.68945E-01
-1.447920E+00,2.35352E+00,-6.59180E-01
-1.447200E+00,2.33398E+00,-6.49414E-01
-1.446480E+00,2.35352E+00,-6.10352E-01
-1.445760E+00,2.33398E+00,-6.39648E-01
-1.445040E+00,2.37305E+00,-6.00586E-01
-1.444320E+00,2.35352E+00,-5.81055E-01
-1.443600E+00,2.35352E+00,-6.00586E-01
-1.442880E+00,2.33398E+00,-6.10352E-01
-1.442160E+00,2.35352E+00,-5.61523E-01
-1.441440E+00,2.41211E+00,-5.71289E-01
-1.440720E+00,2.41211E+00,-5.61523E-01
-1.440000E+00,2.41211E+00,-5.41992E-01
-1.439280E+00,2.41211E+00,-5.41992E-01
-1.438560E+00,2.37305E+00,-5.32227E-01
-1.437840E+00,2.39258E+00,-5.22461E-01
-1.437120E+00,2.37305E+00,-4.93164E-01
-1.436400E+00,2.47070E+00,-4.73633E-01
-1.435680E+00,2.43164E+00,-4.73633E-01
-1.434960E+00,2.37305E+00,-4.73633E-01
-1.434240E+00,2.35352E+00,-4.73633E-01
-1.433520E+00,2.41211E+00,-4.63867E-01
-1.432800E+00,2.43164E+00,-4.54102E-01
-1.432080E+00,2.39258E+00,-4.34570E-01
-1.431360E+00,2.39258E+00,-4.34570E-01
-1.430640E+00,2.45117E+00,-4.05273E-01
-1.429920E+00,2.39258E+00,-3.66211E-01
-1.429200E+00,2.49023E+00,-4.15039E-01
-1.428480E+00,2.43164E+00,-3.85742E-01
-1.427760E+00,2.47070E+00,-3.66211E-01
-1.427040E+00,2.43164E+00,-3.56445E-01
-1.426320E+00,2.50977E+00,-3.56445E-01
-1.425600E+00,2.45117E+00,-3.36914E-01
-1.424880E+00,2.45117E+00,-3.07617E-01
-1.424160E+00,2.45117E+00,-3.07617E-01
-1.423440E+00,2.43164E+00,-2.97852E-01
-1.422720E+00,2.45117E+00,-3.07617E-01
-1.422000E+00,2.50977E+00,-2.68555E-01
-1.421280E+00,2.49023E+00,-2.58789E-01
-1.420560E+00,2.45117E+00,-2.19727E-01
-1.419840E+00,2.47070E+00,-2.49023E-01
-1.419120E+00,2.47070E+00,-2.29492E-01
-1.418400E+00,2.50977E+00,-2.39258E-01
-1.417680E+00,2.39258E+00,-2.09961E-01
-1.416960E+00,2.43164E+00,-2.09961E-01
-1.416240E+00,2.47070E+00,-2.19727E-01
-1.415520E+00,2.50977E+00,-1.70898E-01
-1.414800E+00,2.47070E+00,-1.51367E-01
-1.414080E+00,2.50977E+00,-1.61133E-01
-1.413360E+00,2.49023E+00,-1.41602E-01
-1.412640E+00,2.49023E+00,-1.22070E-01
-1.411920E+00,2.47070E+00,-1.22070E-01
-1.411200E+00,2.50977E+00,-1.31836E-01
-1.410480E+00,2.50977E+00,-8.30078E-02
-1.409760E+00,2.45117E+00,-1.02539E-01
-1.409040E+00,2.47070E+00,-8.30078E-02
-1.408320E+00,2.49023E+00,-7.32422E-02
-1.407600E+00,2.49023E+00,-5.37109E-02
-1.406880E+00,2.47070E+00,-7.32422E-02
-1.406160E+00,2.45117E+00,-4.39453E-02
-1.405440E+00,2.54883E+00,-1.46484E-02
-1.404720E+00,2.49023E+00,-3.41797E-02
-1.404000E+00,2.45117E+00,3.41797E-02
-1.403280E+00,2.49023E+00,-3.41797E-02
-1.402560E+00,2.49023E+00,4.39453E-02
-1.401840E+00,2.43164E+00,4.39453E-02
-1.401120E+00,2.50977E+00,6.34766E-02
-1.400400E+00,2.43164E+00,7.32422E-02
-1.399680E+00,2.49023E+00,9.27734E-02
-1.398960E+00,2.47070E+00,9.27734E-02
-1.398240E+00,2.41211E+00,9.27734E-02
-1.397520E+00,2.52930E+00,1.02539E-01
-1.396800E+00,2.50977E+00,1.31836E-01
-1.396080E+00,2.49023E+00,1.12305E-01
-1.395360E+00,2.45117E+00,1.22070E-01
-1.394640E+00,2.43164E+00,1.41602E-01
-1.393920E+00,2.47070E+00,1.51367E-01
-1.393200E+00,2.43164E+00,1.80664E-01
-1.392480E+00,2.43164E+00,1.90430E-01
-1.391760E+00,2.43164E+00,2.09961E-01
-1.391040E+00,2.43164E+00,2.19727E-01
-1.390320E+00,2.43164E+00,2.19727E-01
-1.389600E+00,2.39258E+00,2.39258E-01
-1.388880E+00,2.47070E+00,2.49023E-01
-1.388160E+00,2.49023E+00,2.58789E-01
-1.387440E+00,2.41211E+00,2.58789E-01
-1.386720E+00,2.41211E+00,2.88086E-01
-1.386000E+00,2.45117E+00,2.58789E-01
-1.385280E+00,2.43164E+00,2.78320E-01
-1.384560E+00,2.41211E+00,3.07617E-01
-1.383840E+00,2.41211E+00,3.17383E-01
-1.383120E+00,2.39258E+00,3.46680E-01
-1.382400E+00,2.41211E+00,3.36914E-01
-1.381680E+00,2.39258E+00,3.66211E-01
-1.380960E+00,2.39258E+00,3.56445E-01
-1.380240E+00,2.43164E+00,3.75977E-01
-1.379520E+00,2.41211E+00,3.95508E-01
-1.378800E+00,2.37305E+00,3.75977E-01
-1.378080E+00,2.41211E+00,3.95508E-01
-1.377360E+00,2.37305E+00,4.05273E-01
-1.376640E+00,2.35352E+00,4.34570E-01
-1.375920E+00,2.37305E+00,4.15039E-01
-1.375200E+00,2.35352E+00,4.54102E-01
-1.374480E+00,2.31445E+00,4.44336E-01
-1.373760E+00,2.35352E+00,4.73633E-01
-1.373040E+00,2.31445E+00,4.83398E-01
-1.372320E+00,2.33398E+00,4.93164E-01
-1.371600E+00,2.31445E+00,4.83398E-01
-1.370880E+00,2.37305E+00,5.32227E-01
-1.370160E+00,2.35352E+00,5.12695E-01
-1.369440E+00,2.37305E+00,5.51758E-01
-1.368720E+00,2.33398E+00,5.51758E-01
-1.368000E+00,2.25586E+00,5.51758E-01
-1.367280E+00,2.29492E+00,5.32227E-01
-1.366560E+00,2.33398E+00,5.90820E-01
-1.365840E+00,2.29492E+00,5.71289E-01
-1.365120E+00,2.29492E+00,5.81055E-01
-1.364400E+00,2.25586E+00,6.20117E-01
-1.363680E+00,2.27539E+00,6.10352E-01
-1.362960E+00,2.27539E+00,6.20117E-01
-1.362240E+00,2.23633E+00,6.20117E-01
-1.361520E+00,2.27539E+00,6.10352E-01
-1.360800E+00,2.23633E+00,6.29883E-01
-1.360080E+00,2.21680E+00,6.49414E-01
-1.359360E+00,2.19727E+00,6.68945E-01
-1.358640E+00,2.19727E+00,6.88477E-01
-1.357920E+00,2.21680E+00,6.98242E-01
-1.357200E+00,2.19727E+00,6.98242E-01
-1.356480E+00,2.19727E+00,7.08008E-01
-1.355760E+00,2.13867E+00,7.47070E-01
-1.355040E+00,2.15820E+00,7.08008E-01
-1.354320E+00,2.19727E+00,7.37305E-01
-1.353600E+00,2.13867E+00,7.47070E-01
-1.352880E+00,2.19727E+00,7.47070E-01
-1.352160E+00,2.09961E+00,7.56836E-01
-1.351440E+00,2.17773E+00,7.86133E-01
-1.350720E+00,2.15820E+00,7.86133E-01
-1.350000E+00,2.15820E+00,7.86133E-01
-1.349280E+00,2.09961E+00,7.95898E-01
-1.348560E+00,2.06055E+00,8.25195E-01
-1.347840E+00,2.08008E+00,8.25195E-01
-1.347120E+00,2.06055E+00,8.25195E-01
-1.346400E+00,2.08008E+00,8.34961E-01
-1.345680E+00,2.09961E+00,8.64258E-01
-1.344960E+00,2.04102E+00,8.64258E-01
-1.344240E+00,2.02148E+00,8.74023E-01
-1.343520E+00,2.02148E+00,8.93555E-01
-1.342800E+00,2.04102E+00,8.83789E-01
-1.342080E+00,2.08008E+00,8.93555E-01
-1.341360E+00,2.00195E+00,9.13086E-01
-1.340640E+00,2.02148E+00,9.13086E-01
-1.339920E+00,2.06055E+00,9.13086E-01
-1.339200E+00,1.96289E+00,9.13086E-01
-1.338480E+00,1.98242E+00,9.52148E-01
-1.337760E+00,1.94336E+00,9.61914E-01
-1.337040E+00,1.94336E+00,9.61914E-01
-1.336320E+00,1.94336E+00,9.71680E-01
-1.335600E+00,1.88477E+00,9.71680E-01
-1.334880E+00,1.90430E+00,9.81445E-01
-1.334160E+00,1.90430E+00,9.81445E-01
-1.333440E+00,1.92383E+00,1.01074E+00
-1.332720E+00,1.90430E+00,1.01074E+00
-1.332000E+00,1.86523E+00,1.02051E+00
-1.331280E+00,1.90430E+00,1.04004E+00
-1.330560E+00,1.86523E+00,1.04004E+00
-1.329840E+00,1.78711E+00,1.07910E+00
-1.329120E+00,1.80664E+00,1.07910E+00
-1.328400E+00,1.78711E+00,1.04004E+00
-1.327680E+00,1.84570E+00,1.10840E+00
-1.326960E+00,1.84570E+00,1.06934E+00
-1.326240E+00,1.76758E+00,1.09863E+00
-1.325520E+00,1.76758E+00,1.10840E+00
-1.324800E+00,1.76758E+00,1.08887E+00
-1.324080E+00,1.74805E+00,1.10840E+00
-1.323360E+00,1.72852E+00,1.14746E+00
-1.322640E+00,1.72852E+00,1.13770E+00
-1.321920E+00,1.68945E+00,1.14746E+00
-1.321200E+00,1.65039E+00,1.14746E+00
-1.320480E+00,1.68945E+00,1.13770E+00
-1.319760E+00,1.68945E+00,1.17676E+00
-1.319040E+00,1.68945E+00,1.17676E+00
-1.318320E+00,1.65039E+00,1.17676E+00
-1.317600E+00,1.65039E+00,1.18652E+00
-1.316880E+00,1.65039E+00,1.19629E+00
-1.316160E+00,1.63086E+00,1.21582E+00
-1.315440E+00,1.61133E+00,1.23535E+00
-1.314720E+00,1.61133E+00,1.19629E+00
-1.314000E+00,1.51367E+00,1.23535E+00
-1.313280E+00,1.61133E+00,1.23535E+00
-1.312560E+00,1.55273E+00,1.25488E+00
-1.311840E+00,1.53320E+00,1.25488E+00
-1.311120E+00,1.55273E+00,1.25488E+00
-1.310400E+00,1.51367E+00,1.26465E+00
-1.309680E+00,1.43555E+00,1.26465E+00
-1.308960E+00,1.49414E+00,1.27441E+00
-1.308240E+00,1.49414E+00,1.28418E+00
-1.307520E+00,1.41602E+00,1.29395E+00
-1.306800E+00,1.47461E+00,1.29395E+00
-1.306080E+00,1.39648E+00,1.30371E+00
-1.305360E+00,1.43555E+00,1.32324E+00
-1.304640E+00,1.43555E+00,1.32324E+00
-1.303920E+00,1.35742E+00,1.33301E+00
-1.303200E+00,1.37695E+00,1.33301E+00
-1.302480E+00,1.35742E+00,1.36230E+00
-1.301760E+00,1.35742E+00,1.36230E+00
-1.301040E+00,1.31836E+00,1.39160E+00
-1.300320E+00,1.29883E+00,1.33301E+00
-1.299600E+00,1.31836E+00,1.36230E+00
-1.298880E+00,1.27930E+00,1.36230E+00
-1.298160E+00,1.31836E+00,1.38184E+00
-1.297440E+00,1.27930E+00,1.38184E+00
-1.296720E+00,1.22070E+00,1.39160E+00
-1.296000E+00,1.24023E+00,1.39160E+00
-1.295280E+00,1.25977E+00,1.40137E+00
-1.294560E+00,1.18164E+00,1.41113E+00
-1.293840E+00,1.16211E+00,1.40137E+00
-1.293120E+00,1.18164E+00,1.39160E+00
-1.292400E+00,1.24023E+00,1.42090E+00
-1.291680E+00,1.16211E+00,1.41113E+00
-1.290960E+00,1.14258E+00,1.45020E+00
-1.290240E+00,1.10352E+00,1.44043E+00
-1.289520E+00,1.08398E+00,1.45996E+00
-1.288800E+00,1.02539E+00,1.45996E+00
-1.288080E+00,1.04492E+00,1.41113E+00
-1.287360E+00,1.02539E+00,1.46973E+00
-1.286640E+00,1.00586E+00,1.45020E+00
-1.285920E+00,1.06445E+00,1.46973E+00
-1.285200E+00,1.00586E+00,1.46973E+00
-1.284480E+00,9.86328E-01,1.46973E+00
-1.283760E+00,9.66797E-01,1.46973E+00
-1.283040E+00,9.47266E-01,1.48926E+00
-1.282320E+00,9.47266E-01,1.50879E+00
-1.281600E+00,9.66797E-01,1.50879E+00
-1.280880E+00,9.27734E-01,1.49902E+00
-1.280160E+00,9.66797E-01,1.49902E+00
-1.279440E+00,9.27734E-01,1.49902E+00
-1.278720E+00,8.69141E-01,1.50879E+00
-1.278000E+00,9.08203E-01,1.55762E+00
-1.277280E+00,8.69141E-01,1.51855E+00
-1.276560E+00,8.30078E-01,1.52832E+00
-1.275840E+00,8.49609E-01,1.53809E+00
-1.275120E+00,8.49609E-01,1.52832E+00
-1.274400E+00,7.51953E-01,1.51855E+00
-1.273680E+00,7.91016E-01,1.53809E+00
-1.272960E+00,7.32422E-01,1.55762E+00
-1.272240E+00,7.12891E-01,1.53809E+00
-1.271520E+00,7.12891E-01,1.54785E+00
-1.270800E+00,7.12891E-01,1.56738E+00
-1.270080E+00,7.12891E-01,1.53809E+00
-1.269360E+00,7.12891E-01,1.53809E+00
-1.268640E+00,5.95703E-01,1.56738E+00
-1.267920E+00,6.15234E-01,1.55762E+00
-1.267200E+00,6.15234E-01,1.57715E+00
-1.266480E+00,5.95703E-01,1.58691E+00
-1.265760E+00,5.76172E-01,1.60645E+00
