time	V(y)	V(triangle)
2.245751045606710e-01	-1.247431e-01	2.146321e+00
2.246845238372348e-01	-1.236645e-01	2.147372e+00
2.247793629825523e-01	-1.227290e-01	2.148282e+00
2.248706139198635e-01	-1.218282e-01	2.149158e+00
2.249682281447338e-01	-1.208639e-01	2.150095e+00
2.250616246194159e-01	-1.199405e-01	2.150992e+00
2.251618521544323e-01	-1.189487e-01	2.151954e+00
2.252573114592344e-01	-1.180035e-01	2.152870e+00
2.253462959286008e-01	-1.171218e-01	2.153724e+00
2.254457161308778e-01	-1.161359e-01	2.154679e+00
2.255472501887770e-01	-1.151282e-01	2.155653e+00
2.256408945299118e-01	-1.141981e-01	2.156553e+00
2.257396346574136e-01	-1.132166e-01	2.157501e+00
2.258296418618269e-01	-1.123213e-01	2.158365e+00
2.259478672771191e-01	-1.111444e-01	2.159499e+00
2.260473063925392e-01	-1.101537e-01	2.160454e+00
2.261441397762045e-01	-1.091881e-01	2.161384e+00
2.262445031767442e-01	-1.081865e-01	2.162347e+00
2.263356873612352e-01	-1.072759e-01	2.163223e+00
2.264539087402202e-01	-1.060944e-01	2.164357e+00
2.265539865821555e-01	-1.050934e-01	2.165318e+00
2.266513949988749e-01	-1.041182e-01	2.166253e+00
2.267522876510881e-01	-1.031074e-01	2.167222e+00
2.268435109195881e-01	-1.021928e-01	2.168098e+00
2.269645245644529e-01	-1.009786e-01	2.169259e+00
2.270743848750385e-01	-9.987532e-02	2.170314e+00
2.271764057628456e-01	-9.884986e-02	2.171293e+00
2.272687362238361e-01	-9.792113e-02	2.172180e+00
2.273602891705764e-01	-9.699962e-02	2.173059e+00
2.274618042718668e-01	-9.597711e-02	2.174033e+00
2.275656675321098e-01	-9.493006e-02	2.175030e+00
2.276600826036255e-01	-9.397747e-02	2.175937e+00
2.277599276876465e-01	-9.296938e-02	2.176895e+00
2.278507575390947e-01	-9.205169e-02	2.177767e+00
2.279718063598430e-01	-9.082773e-02	2.178929e+00
2.280820783914628e-01	-8.971176e-02	2.179988e+00
2.281839852101122e-01	-8.867954e-02	2.180966e+00
2.282766239918068e-01	-8.774053e-02	2.181856e+00
2.283685246625797e-01	-8.680840e-02	2.182738e+00
2.284707467236764e-01	-8.577084e-02	2.183719e+00
2.285753165530462e-01	-8.470857e-02	2.184723e+00
2.286702647107326e-01	-8.374325e-02	2.185635e+00
2.287707074436369e-01	-8.272135e-02	2.186599e+00
2.288618621845391e-01	-8.179335e-02	2.187474e+00
2.289713522523851e-01	-8.067787e-02	2.188525e+00
2.290687867559988e-01	-7.968442e-02	2.189460e+00
2.291630688651800e-01	-7.872231e-02	2.190366e+00
2.292624129180947e-01	-7.770786e-02	2.191319e+00
2.293539037378594e-01	-7.677299e-02	2.192198e+00
2.294675745269750e-01	-7.561065e-02	2.193289e+00
2.295656918590741e-01	-7.460654e-02	2.194231e+00
2.296598537106078e-01	-7.364210e-02	2.195135e+00
2.297595296634949e-01	-7.262050e-02	2.196091e+00
2.298524125298940e-01	-7.166789e-02	2.196983e+00
2.299622702553830e-01	-7.054042e-02	2.198038e+00
2.300591382350401e-01	-6.954547e-02	2.198968e+00
2.301517652716658e-01	-6.859331e-02	2.199857e+00
2.302512673805541e-01	-6.756976e-02	2.200812e+00
2.303458662314384e-01	-6.659605e-02	2.201720e+00
2.304501113304411e-01	-6.552231e-02	2.202721e+00
2.305469240543765e-01	-6.452437e-02	2.203650e+00
2.306379563735899e-01	-6.358527e-02	2.204524e+00
2.307371589996592e-01	-6.256115e-02	2.205477e+00
2.308360168149051e-01	-6.153996e-02	2.206426e+00
2.309343291826647e-01	-6.052376e-02	2.207370e+00
2.310251313891545e-01	-5.958449e-02	2.208241e+00
2.311153801785455e-01	-5.865022e-02	2.209108e+00
2.312200170689049e-01	-5.756623e-02	2.210112e+00
2.313152040915334e-01	-5.657953e-02	2.211026e+00
2.314077714296605e-01	-5.561937e-02	2.211915e+00
2.315064673931335e-01	-5.459493e-02	2.212862e+00
2.315983833398487e-01	-5.364010e-02	2.213744e+00
2.317084915042731e-01	-5.249543e-02	2.214802e+00
2.318055674598778e-01	-5.148559e-02	2.215734e+00
2.318986322096368e-01	-5.051686e-02	2.216627e+00
2.319987656227429e-01	-4.947383e-02	2.217588e+00
2.320939488726204e-01	-4.848157e-02	2.218502e+00
2.321990617687355e-01	-4.738497e-02	2.219511e+00
2.322966339976684e-01	-4.636639e-02	2.220448e+00
2.323883794172463e-01	-4.540804e-02	2.221328e+00
2.324882111798523e-01	-4.436451e-02	2.222287e+00
2.325867971473041e-01	-4.333320e-02	2.223233e+00
2.326870217023469e-01	-4.228395e-02	2.224195e+00
2.327876943879712e-01	-4.122933e-02	2.225162e+00
2.328790315409552e-01	-4.027192e-02	2.226039e+00
2.329812471816979e-01	-3.919974e-02	2.227020e+00
2.330850413779793e-01	-3.811015e-02	2.228016e+00
2.331835745681587e-01	-3.707500e-02	2.228962e+00
2.332756652734034e-01	-3.610692e-02	2.229846e+00
2.333671624272942e-01	-3.514451e-02	2.230725e+00
2.334726931095084e-01	-3.403376e-02	2.231738e+00
2.335693676623229e-01	-3.301546e-02	2.232666e+00
2.336634913694571e-01	-3.202327e-02	2.233570e+00
2.337636130038607e-01	-3.096718e-02	2.234531e+00
2.338559438252901e-01	-2.999267e-02	2.235417e+00
2.339711486812739e-01	-2.877591e-02	2.236523e+00
2.340714091460683e-01	-2.771617e-02	2.237485e+00
2.341675436540722e-01	-2.669924e-02	2.238408e+00
2.342693596773451e-01	-2.562151e-02	2.239386e+00
2.343631517156997e-01	-2.462810e-02	2.240286e+00
2.344799301735545e-01	-2.339037e-02	2.241407e+00
2.345816823269544e-01	-2.231107e-02	2.242384e+00
2.346795836003501e-01	-2.127180e-02	2.243324e+00
2.347826191589633e-01	-2.017730e-02	2.244313e+00
2.348762381209912e-01	-1.918221e-02	2.245212e+00
2.349998862149345e-01	-1.786698e-02	2.246399e+00
2.351127374727131e-01	-1.666561e-02	2.247482e+00
2.352190368076137e-01	-1.553308e-02	2.248503e+00
2.353146008972171e-01	-1.451427e-02	2.249420e+00
2.354087183250861e-01	-1.351028e-02	2.250324e+00
2.355097811386742e-01	-1.243149e-02	2.251294e+00
2.356109733714717e-01	-1.135050e-02	2.252265e+00
2.357114718401032e-01	-1.027614e-02	2.253230e+00
2.358038959021158e-01	-9.287499e-03	2.254117e+00
2.358956489552408e-01	-8.305476e-03	2.254998e+00
2.359988636180752e-01	-7.200063e-03	2.255989e+00
2.361042663499333e-01	-6.070374e-03	2.257001e+00
2.362018012885745e-01	-5.024242e-03	2.257937e+00
2.362949356638193e-01	-4.024690e-03	2.258831e+00
2.363876553280200e-01	-3.029018e-03	2.259722e+00
2.364971488926333e-01	-1.852470e-03	2.260773e+00
2.365960442915398e-01	-7.890220e-04	2.261722e+00
2.366921132808457e-01	2.448039e-04	2.262644e+00
2.367941893946259e-01	1.343960e-03	2.263624e+00
2.368876244077072e-01	2.350675e-03	2.264521e+00
2.370081068039003e-01	3.649689e-03	2.265678e+00
2.371125867535380e-01	4.777033e-03	2.266681e+00
2.372142679692910e-01	5.875014e-03	2.267657e+00
2.373086708700445e-01	6.895031e-03	2.268563e+00
2.374025068221481e-01	7.909503e-03	2.269464e+00
2.375100086240778e-01	9.072476e-03	2.270496e+00
2.376196220031908e-01	1.025918e-02	2.271548e+00
2.377190846210784e-01	1.133678e-02	2.272503e+00
2.378133284693771e-01	1.235848e-02	2.273408e+00
2.379069982156334e-01	1.337452e-02	2.274307e+00
2.380140767945313e-01	1.453676e-02	2.275335e+00
2.381233552015125e-01	1.572375e-02	2.276384e+00
2.382228322837303e-01	1.680507e-02	2.277339e+00
2.383171471118022e-01	1.783091e-02	2.278244e+00
2.384108839418637e-01	1.885103e-02	2.279145e+00
2.385180798454645e-01	2.001836e-02	2.280174e+00
2.386274679335934e-01	2.121045e-02	2.281224e+00
2.387271680019296e-01	2.229776e-02	2.282181e+00
2.388216382420065e-01	2.332865e-02	2.283088e+00
2.389155078367615e-01	2.435356e-02	2.283989e+00
2.390225543757616e-01	2.552308e-02	2.285017e+00
2.391317903635279e-01	2.671740e-02	2.286065e+00
2.392317278885923e-01	2.781085e-02	2.287024e+00
2.393263038634874e-01	2.884625e-02	2.287932e+00
2.394202472619114e-01	2.987530e-02	2.288834e+00
2.395270425602387e-01	3.104587e-02	2.289860e+00
2.396360188070101e-01	3.224121e-02	2.290906e+00
2.397361627477039e-01	3.334046e-02	2.291867e+00
2.398308296058147e-01	3.438020e-02	2.292776e+00
2.399248341703757e-01	3.541325e-02	2.293678e+00
2.400314319175472e-01	3.658541e-02	2.294702e+00
2.401401923966109e-01	3.778223e-02	2.295746e+00
2.402405483562919e-01	3.888733e-02	2.296709e+00
2.403353194888673e-01	3.993156e-02	2.297619e+00
2.404293987511537e-01	4.096873e-02	2.298522e+00
2.405358203673380e-01	4.214271e-02	2.299544e+00
2.406443767743838e-01	4.334109e-02	2.300586e+00
2.407449627920695e-01	4.445226e-02	2.301552e+00
2.408398450002238e-01	4.550104e-02	2.302463e+00
2.409340031556511e-01	4.654238e-02	2.303366e+00
2.410402400350229e-01	4.771803e-02	2.304386e+00
2.411485721462050e-01	4.891773e-02	2.305426e+00
2.412494011599993e-01	5.003511e-02	2.306394e+00
2.413443969981515e-01	5.108846e-02	2.307306e+00
2.414386339236803e-01	5.213396e-02	2.308211e+00
2.415446805491896e-01	5.331121e-02	2.309229e+00
2.416527699084785e-01	5.451198e-02	2.310266e+00
2.417538545594624e-01	5.563571e-02	2.311237e+00
2.418489672311530e-01	5.669366e-02	2.312150e+00
2.419432836530646e-01	5.774332e-02	2.313056e+00
2.420491410238963e-01	5.892214e-02	2.314072e+00
2.421569742856029e-01	6.012381e-02	2.315107e+00
2.422583294014249e-01	6.125406e-02	2.316080e+00
2.423535646286972e-01	6.231667e-02	2.316994e+00
2.424479634018528e-01	6.337051e-02	2.317900e+00
2.425536322144506e-01	6.455088e-02	2.318915e+00
2.426611934731575e-01	6.575324e-02	2.319947e+00
2.427628378234008e-01	6.689022e-02	2.320923e+00
2.428582017855749e-01	6.795756e-02	2.321839e+00
2.429526855922699e-01	6.901561e-02	2.322746e+00
2.430581663970770e-01	7.019751e-02	2.323758e+00
2.431654364450555e-01	7.140029e-02	2.324788e+00
2.432673918865351e-01	7.254426e-02	2.325767e+00
2.433628926766911e-01	7.361641e-02	2.326684e+00
2.434574653683139e-01	7.467869e-02	2.327592e+00
2.435627584295368e-01	7.586210e-02	2.328603e+00
2.436697137119275e-01	7.706502e-02	2.329629e+00
2.437720075267915e-01	7.821628e-02	2.330611e+00
2.438676545655003e-01	7.929334e-02	2.331529e+00
2.439623203671371e-01	8.035991e-02	2.332438e+00
2.440674274305703e-01	8.154482e-02	2.333447e+00
2.441740402815622e-01	8.274752e-02	2.334471e+00
2.442767060080051e-01	8.390646e-02	2.335456e+00
2.443725121998952e-01	8.498858e-02	2.336376e+00
2.444672774695231e-01	8.605949e-02	2.337286e+00
2.445722013986025e-01	8.724590e-02	2.338293e+00
2.446784372593189e-01	8.844795e-02	2.339313e+00
2.447815189240874e-01	8.961509e-02	2.340302e+00
2.448774179998701e-01	9.070150e-02	2.341223e+00
2.449722857409675e-01	9.177678e-02	2.342134e+00
2.450770295281188e-01	9.296470e-02	2.343139e+00
2.451828536543097e-01	9.416568e-02	2.344155e+00
2.452863779433017e-01	9.534132e-02	2.345149e+00
2.453823527875691e-01	9.643183e-02	2.346071e+00
2.454773306897575e-01	9.751157e-02	2.346982e+00
2.455819217854689e-01	9.870128e-02	2.347986e+00
2.456873234958952e-01	9.990101e-02	2.348998e+00
2.457913335064994e-01	1.010857e-01	2.349997e+00
2.458874025590259e-01	1.021805e-01	2.350919e+00
2.459825059687866e-01	1.032648e-01	2.351832e+00
2.460869747638483e-01	1.044567e-01	2.352835e+00
2.461919263839896e-01	1.056548e-01	2.353842e+00
2.462964970652823e-01	1.068493e-01	2.354846e+00
2.463926823494731e-01	1.079487e-01	2.355770e+00
2.464879320215978e-01	1.090379e-01	2.356684e+00
2.465923096489533e-01	1.102322e-01	2.357686e+00
2.466967489230729e-01	1.114279e-01	2.358689e+00
2.468019963906354e-01	1.126337e-01	2.359699e+00
2.469087858267720e-01	1.138579e-01	2.360724e+00
2.470051209653619e-01	1.149628e-01	2.361649e+00
2.471117871125745e-01	1.161869e-01	2.362673e+00
2.472149991622459e-01	1.173721e-01	2.363664e+00
2.473274771263263e-01	1.186646e-01	2.364744e+00
2.474337505508579e-01	1.198865e-01	2.365764e+00
2.475323370071152e-01	1.210206e-01	2.366710e+00
2.476393011578537e-01	1.222518e-01	2.367737e+00
2.477378895386071e-01	1.233874e-01	2.368684e+00
2.478636310759335e-01	1.248367e-01	2.369891e+00
2.479841518372616e-01	1.262266e-01	2.371048e+00
2.480964131624681e-01	1.275221e-01	2.372126e+00
2.481979841210400e-01	1.286950e-01	2.373101e+00
2.482971854019613e-01	1.298412e-01	2.374053e+00
2.484044967265593e-01	1.310819e-01	2.375083e+00
2.485046456242372e-01	1.322404e-01	2.376045e+00
2.486239995192889e-01	1.336218e-01	2.377190e+00
2.487328446619852e-01	1.348824e-01	2.378235e+00
2.488368342569185e-01	1.360876e-01	2.379234e+00
2.489349532723448e-01	1.372254e-01	2.380176e+00
2.490322908058253e-01	1.383547e-01	2.381110e+00
2.491410935433631e-01	1.396177e-01	2.382154e+00
2.492515758200309e-01	1.409010e-01	2.383215e+00
2.493576518549219e-01	1.421339e-01	2.384233e+00
2.494558542479748e-01	1.432759e-01	2.385176e+00
2.495527273918849e-01	1.444030e-01	2.386106e+00
2.496583150815042e-01	1.456322e-01	2.387120e+00
2.497624680745254e-01	1.468455e-01	2.388120e+00
2.498715771680686e-01	1.481173e-01	2.389167e+00
2.499784690138558e-01	1.493639e-01	2.390193e+00
2.500764659686752e-01	1.505073e-01	2.391134e+00
2.501843785760975e-01	1.517672e-01	2.392170e+00
2.502855291063693e-01	1.529489e-01	2.393141e+00
2.504061663816142e-01	1.543592e-01	2.394299e+00
2.505164346474889e-01	1.556489e-01	2.395358e+00
2.506219568244816e-01	1.568838e-01	2.396371e+00
2.507208467838975e-01	1.580418e-01	2.397320e+00
2.508187377082258e-01	1.591887e-01	2.398260e+00
2.509265787601702e-01	1.604530e-01	2.399295e+00
2.510354242952832e-01	1.617297e-01	2.400340e+00
2.511431560069379e-01	1.629940e-01	2.401374e+00
2.512417250915107e-01	1.641515e-01	2.402321e+00
2.513390803892346e-01	1.652954e-01	2.403255e+00
2.514456773116613e-01	1.665486e-01	2.404279e+00
2.515485784192304e-01	1.677589e-01	2.405266e+00
2.516612179128312e-01	1.690845e-01	2.406348e+00
2.517688078487872e-01	1.703515e-01	2.407381e+00
2.518684232713788e-01	1.715253e-01	2.408337e+00
2.519771326543623e-01	1.728069e-01	2.409380e+00
2.520771026299418e-01	1.739861e-01	2.410340e+00
2.522068343724762e-01	1.755173e-01	2.411586e+00
2.523270764934580e-01	1.769374e-01	2.412740e+00
2.524439117445194e-01	1.783182e-01	2.413862e+00
2.525489416774072e-01	1.795602e-01	2.414870e+00
2.526508295508911e-01	1.807656e-01	2.415848e+00
2.527605141886475e-01	1.820640e-01	2.416901e+00
2.528600430804762e-01	1.832429e-01	2.417856e+00
2.529765552536762e-01	1.846239e-01	2.418975e+00
2.530947158471726e-01	1.860250e-01	2.420109e+00
2.532064446461444e-01	1.873507e-01	2.421182e+00
2.533082351440221e-01	1.885591e-01	2.422159e+00
2.534081238583834e-01	1.897458e-01	2.423118e+00
2.535168803311780e-01	1.910384e-01	2.424162e+00
2.536180844552351e-01	1.922419e-01	2.425134e+00
2.537410847114945e-01	1.937053e-01	2.426314e+00
2.538538354071864e-01	1.950477e-01	2.427397e+00
2.539626157696446e-01	1.963436e-01	2.428441e+00
2.540634937863242e-01	1.975460e-01	2.429410e+00
2.541627529680905e-01	1.987296e-01	2.430362e+00
2.542705031140766e-01	2.000152e-01	2.431397e+00
2.543763266123182e-01	2.012786e-01	2.432413e+00
2.544896695352588e-01	2.026326e-01	2.433501e+00
2.545993057917926e-01	2.039429e-01	2.434553e+00
2.547002271641503e-01	2.051497e-01	2.435522e+00
2.548104549468295e-01	2.064685e-01	2.436580e+00
2.549110339872147e-01	2.076726e-01	2.437546e+00
2.550288161700447e-01	2.090834e-01	2.438677e+00
2.551481944585792e-01	2.105141e-01	2.439823e+00
2.552613968876329e-01	2.118716e-01	2.440909e+00
2.553643958544214e-01	2.131074e-01	2.441898e+00
2.554653647573701e-01	2.143196e-01	2.442868e+00
2.555750903548262e-01	2.156376e-01	2.443921e+00
2.556762204381382e-01	2.168529e-01	2.444892e+00
2.558046947489192e-01	2.183978e-01	2.446125e+00
2.559281916425391e-01	2.198837e-01	2.447311e+00
2.560453974605448e-01	2.212948e-01	2.448436e+00
2.561521071325252e-01	2.225803e-01	2.449460e+00
2.562554460212159e-01	2.238257e-01	2.450452e+00
2.563670179695325e-01	2.251711e-01	2.451523e+00
2.564676605330707e-01	2.263855e-01	2.452490e+00
2.565833084595575e-01	2.277817e-01	2.453600e+00
2.567004332772633e-01	2.291964e-01	2.454724e+00
2.568146216382701e-01	2.305764e-01	2.455820e+00
2.569181231886848e-01	2.318279e-01	2.456814e+00
2.570196017778645e-01	2.330557e-01	2.457788e+00
2.571298889977314e-01	2.343908e-01	2.458847e+00
2.572308540713184e-01	2.356136e-01	2.459816e+00
2.573637090846272e-01	2.372235e-01	2.461092e+00
2.574844973988810e-01	2.386882e-01	2.462251e+00
2.576055984207279e-01	2.401575e-01	2.463414e+00
2.577153416775175e-01	2.414898e-01	2.464467e+00
2.578220257300181e-01	2.427855e-01	2.465492e+00
2.579231242110183e-01	2.440141e-01	2.466462e+00
2.580232773857016e-01	2.452318e-01	2.467423e+00
2.581341142449585e-01	2.465802e-01	2.468488e+00
2.582458368096585e-01	2.479400e-01	2.469560e+00
2.583579462576271e-01	2.493051e-01	2.470636e+00
2.584600141650490e-01	2.505487e-01	2.471616e+00
2.585605665266453e-01	2.517745e-01	2.472581e+00
2.586707653510132e-01	2.531186e-01	2.473639e+00
2.587730178754146e-01	2.543663e-01	2.474621e+00
2.588998636314752e-01	2.559150e-01	2.475839e+00
2.590272592502014e-01	2.574714e-01	2.477062e+00
2.591443011422356e-01	2.589021e-01	2.478185e+00
2.592523441835368e-01	2.602235e-01	2.479223e+00
2.593567315968741e-01	2.615008e-01	2.480225e+00
2.594584966050206e-01	2.627466e-01	2.481202e+00
2.595598044951437e-01	2.639876e-01	2.482174e+00
2.596765753138435e-01	2.654187e-01	2.483295e+00
2.597948872639062e-01	2.668694e-01	2.484431e+00
2.599077506623679e-01	2.682540e-01	2.485514e+00
2.600116887227077e-01	2.695298e-01	2.486512e+00
2.601135481998682e-01	2.707807e-01	2.487490e+00
2.602250254382010e-01	2.721505e-01	2.488560e+00
2.603279483405476e-01	2.734158e-01	2.489548e+00
2.604584920604616e-01	2.750214e-01	2.490802e+00
2.605837205818293e-01	2.765627e-01	2.492004e+00
2.607042931485868e-01	2.780475e-01	2.493161e+00
2.608150711265829e-01	2.794124e-01	2.494225e+00
2.609225370023900e-01	2.807371e-01	2.495256e+00
2.610247399414334e-01	2.819976e-01	2.496238e+00
2.611259437696116e-01	2.832464e-01	2.497209e+00
2.612376250722210e-01	2.846252e-01	2.498281e+00
2.613498327421286e-01	2.860112e-01	2.499358e+00
2.614643042770979e-01	2.874258e-01	2.500457e+00
2.615794654127512e-01	2.888497e-01	2.501563e+00
2.616833817891955e-01	2.901354e-01	2.502560e+00
2.617977369032740e-01	2.915508e-01	2.503658e+00
2.619007074425355e-01	2.928259e-01	2.504647e+00
2.620166166182720e-01	2.942619e-01	2.505759e+00
2.621331872477075e-01	2.957070e-01	2.506879e+00
2.622522817665214e-01	2.971842e-01	2.508022e+00
2.623707374252238e-01	2.986542e-01	2.509159e+00
2.624793768399076e-01	3.000030e-01	2.510202e+00
2.625829679983624e-01	3.012898e-01	2.511196e+00
2.626851567993960e-01	3.025599e-01	2.512177e+00
2.627964967167493e-01	3.039443e-01	2.513246e+00
2.629060300426502e-01	3.053070e-01	2.514298e+00
2.630248009364653e-01	3.067852e-01	2.515438e+00
2.631403698158987e-01	3.082244e-01	2.516547e+00
2.632479316083991e-01	3.095646e-01	2.517580e+00
2.633511642727058e-01	3.108515e-01	2.518571e+00
2.634532486836427e-01	3.121246e-01	2.519551e+00
2.635651089758859e-01	3.135202e-01	2.520625e+00
2.636765129077876e-01	3.149110e-01	2.521694e+00
2.637937652672928e-01	3.163755e-01	2.522820e+00
2.639097793642708e-01	3.178253e-01	2.523934e+00
2.640163149542243e-01	3.191572e-01	2.524957e+00
2.641197520954943e-01	3.204509e-01	2.525950e+00
2.642222552561417e-01	3.217337e-01	2.526934e+00
2.643354370152160e-01	3.231508e-01	2.528020e+00
2.644490310698995e-01	3.245738e-01	2.529111e+00
2.645658141098117e-01	3.260373e-01	2.530232e+00
2.646830757597254e-01	3.275077e-01	2.531358e+00
2.647897564729931e-01	3.288461e-01	2.532382e+00
2.648937058887739e-01	3.301508e-01	2.533380e+00
2.649967288077697e-01	3.314444e-01	2.534369e+00
2.651102905305383e-01	3.328710e-01	2.535459e+00
2.652242003634946e-01	3.343028e-01	2.536552e+00
2.653417795806892e-01	3.357815e-01	2.537681e+00
2.654595972785998e-01	3.372639e-01	2.538812e+00
2.655671283134637e-01	3.386174e-01	2.539845e+00
2.656713503074108e-01	3.399299e-01	2.540845e+00
2.657745014797488e-01	3.412297e-01	2.541835e+00
2.658876866198074e-01	3.426565e-01	2.542922e+00
2.660005280651756e-01	3.440796e-01	2.544005e+00
2.661194042143702e-01	3.455795e-01	2.545146e+00
2.662373609760049e-01	3.470687e-01	2.546279e+00
2.663461336762030e-01	3.484426e-01	2.547323e+00
2.664507652129782e-01	3.497648e-01	2.548327e+00
2.665540815717389e-01	3.510709e-01	2.549319e+00
2.666669543370705e-01	3.524984e-01	2.550403e+00
2.667781892708501e-01	3.539060e-01	2.551471e+00
2.668992853029568e-01	3.554392e-01	2.552633e+00
2.670177267376186e-01	3.569394e-01	2.553770e+00
2.671285228939606e-01	3.583435e-01	2.554834e+00
2.672339400040133e-01	3.596800e-01	2.555846e+00
2.673375278630115e-01	3.609940e-01	2.556840e+00
2.674512106594591e-01	3.624367e-01	2.557932e+00
2.675601521755411e-01	3.638198e-01	2.558977e+00
2.676863192975194e-01	3.654224e-01	2.560189e+00
2.678073459433197e-01	3.669605e-01	2.561351e+00
2.679235628425829e-01	3.684383e-01	2.562466e+00
2.680320986685629e-01	3.698190e-01	2.563508e+00
2.681375292864150e-01	3.711608e-01	2.564520e+00
2.682533330804571e-01	3.726352e-01	2.565632e+00
2.683585389630458e-01	3.739755e-01	2.566642e+00
2.684797293897390e-01	3.755201e-01	2.567805e+00
2.686020608070816e-01	3.770800e-01	2.568980e+00
2.687249493763950e-01	3.786477e-01	2.570159e+00
2.688498356757627e-01	3.802418e-01	2.571358e+00
2.689644428316615e-01	3.817054e-01	2.572459e+00
2.690729366354869e-01	3.830916e-01	2.573500e+00
2.691785725182996e-01	3.844418e-01	2.574514e+00
2.692949294205107e-01	3.859297e-01	2.575631e+00
2.694015110185966e-01	3.872933e-01	2.576654e+00
2.695259250209734e-01	3.888859e-01	2.577849e+00
2.696515149507643e-01	3.904942e-01	2.579055e+00
2.697756870807240e-01	3.920852e-01	2.580247e+00
2.699032177980474e-01	3.937201e-01	2.581471e+00
2.700198638589928e-01	3.952162e-01	2.582591e+00
2.701304536021336e-01	3.966352e-01	2.583652e+00
2.702373475803803e-01	3.980075e-01	2.584678e+00
2.703547922547038e-01	3.995158e-01	2.585806e+00
2.704607971637287e-01	4.008779e-01	2.586824e+00
2.705810273726605e-01	4.024235e-01	2.587978e+00
2.707018598627595e-01	4.039775e-01	2.589138e+00
2.708272298483134e-01	4.055907e-01	2.590341e+00
2.709530881504882e-01	4.072110e-01	2.591550e+00
2.710706746167322e-01	4.087256e-01	2.592679e+00
2.711817601639304e-01	4.101571e-01	2.593745e+00
2.712890589068877e-01	4.115403e-01	2.594775e+00
2.713949677382530e-01	4.129062e-01	2.595792e+00
2.715002705596881e-01	4.142649e-01	2.596802e+00
2.716193326670204e-01	4.158019e-01	2.597946e+00
2.717395251951160e-01	4.173541e-01	2.599099e+00
2.718605297457142e-01	4.189175e-01	2.600261e+00
2.719848236374727e-01	4.205242e-01	2.601454e+00
2.720978527939781e-01	4.219861e-01	2.602539e+00
2.722061590558784e-01	4.233874e-01	2.603579e+00
2.723122436020926e-01	4.247605e-01	2.604598e+00
2.724300852669028e-01	4.262865e-01	2.605729e+00
2.725392884615410e-01	4.277014e-01	2.606777e+00
2.726769121053341e-01	4.294853e-01	2.608098e+00
2.728070485782119e-01	4.311729e-01	2.609348e+00
2.729392689761614e-01	4.328884e-01	2.610617e+00
2.730759949951356e-01	4.346634e-01	2.611930e+00
2.732033171962680e-01	4.363172e-01	2.613152e+00
2.733390966761835e-01	4.380817e-01	2.614455e+00
2.734617559748393e-01	4.396763e-01	2.615633e+00
2.735792048983150e-01	4.412040e-01	2.616760e+00
2.736926543794063e-01	4.426804e-01	2.617850e+00
2.738006027689242e-01	4.440858e-01	2.618886e+00
2.739065924779798e-01	4.454662e-01	2.619903e+00
2.740233722444980e-01	4.469878e-01	2.621024e+00
2.741341122490493e-01	4.484314e-01	2.622087e+00
2.742677370406739e-01	4.501742e-01	2.623370e+00
2.744024489734258e-01	4.519319e-01	2.624664e+00
2.745316873511552e-01	4.536190e-01	2.625904e+00
2.746682007131955e-01	4.554020e-01	2.627215e+00
2.747928776461794e-01	4.570313e-01	2.628412e+00
2.749127014405257e-01	4.585978e-01	2.629562e+00
2.750286621289160e-01	4.601144e-01	2.630675e+00
2.751384104059600e-01	4.615504e-01	2.631729e+00
2.752453743914227e-01	4.629507e-01	2.632756e+00
2.753641701387206e-01	4.645065e-01	2.633896e+00
2.754730252645672e-01	4.659326e-01	2.634941e+00
2.755992041371620e-01	4.675864e-01	2.636152e+00
2.757264053730353e-01	4.692545e-01	2.637373e+00
2.758552953103308e-01	4.709455e-01	2.638611e+00
2.759876737676876e-01	4.726831e-01	2.639882e+00
2.761112463969884e-01	4.743058e-01	2.641068e+00
2.762296358942979e-01	4.758612e-01	2.642205e+00
2.763442225806525e-01	4.773673e-01	2.643305e+00
2.764533819597350e-01	4.788027e-01	2.644352e+00
2.765602548585608e-01	4.802085e-01	2.645378e+00
2.766796086874912e-01	4.817791e-01	2.646524e+00
2.767900725075236e-01	4.832334e-01	2.647585e+00
2.769310363117778e-01	4.850902e-01	2.648938e+00
2.770615853775027e-01	4.868105e-01	2.650191e+00
2.771986373751734e-01	4.886174e-01	2.651507e+00
2.773407832706987e-01	4.904925e-01	2.652872e+00
2.774760658474325e-01	4.922779e-01	2.654170e+00
2.776202736366109e-01	4.941820e-01	2.655555e+00
2.777559160082852e-01	4.959739e-01	2.656857e+00
2.779009014252800e-01	4.978903e-01	2.658249e+00
2.780379507157704e-01	4.997027e-01	2.659564e+00
2.781844951893522e-01	5.016416e-01	2.660971e+00
2.783241999616894e-01	5.034909e-01	2.662312e+00
2.784862312425762e-01	5.056370e-01	2.663868e+00
2.786362509922249e-01	5.076252e-01	2.665308e+00
2.787954964948298e-01	5.097366e-01	2.666837e+00
2.789440283235418e-01	5.117071e-01	2.668263e+00
2.790917359717557e-01	5.136677e-01	2.669681e+00
2.792314175198278e-01	5.155227e-01	2.671022e+00
2.793665051685323e-01	5.173175e-01	2.672318e+00
2.794997120467269e-01	5.190881e-01	2.673597e+00
2.796264720304471e-01	5.207739e-01	2.674814e+00
2.797554224497869e-01	5.224897e-01	2.676052e+00
2.798804497426772e-01	5.241538e-01	2.677252e+00
