time	V(y)	V(sine)
1.000219775221789e+01	2.102742e-03	6.904433e-03
1.000242375658120e+01	2.629776e-03	7.614444e-03
1.000287576530782e+01	3.683840e-03	9.034463e-03
1.000377978276106e+01	5.791955e-03	1.187449e-02
1.000558781766754e+01	1.000811e-02	1.755450e-02
1.000920388748050e+01	1.843998e-02	2.891422e-02
1.003090030635826e+01	6.900035e-02	9.705178e-02
1.005982886486195e+01	1.362362e-01	1.877809e-01
1.011768598186932e+01	2.697965e-01	3.683752e-01
1.019768598186932e+01	4.518966e-01	6.146808e-01
1.027768598186932e+01	6.300195e-01	8.547794e-01
1.029768322233084e+01	6.741478e-01	9.136528e-01
1.031768046279237e+01	7.176969e-01	9.718513e-01
1.033767770325390e+01	7.606669e-01	1.029375e+00
1.035767494371542e+01	8.030577e-01	1.086223e+00
1.037767218417695e+01	8.448694e-01	1.142397e+00
1.039766942463847e+01	8.861019e-01	1.197896e+00
1.041766666510000e+01	9.267552e-01	1.252720e+00
1.041866666510000e+01	9.287747e-01	1.255437e+00
1.041926666510000e+01	9.299853e-01	1.257067e+00
1.041966666510000e+01	9.307923e-01	1.258153e+00
1.041994666509999e+01	9.313569e-01	1.258913e+00
1.047539618844422e+01	1.040769e+00	1.407891e+00
1.053084571178844e+01	1.144330e+00	1.548421e+00
1.058629523513267e+01	1.242038e+00	1.680501e+00
1.064174475847689e+01	1.333895e+00	1.804133e+00
1.069719428182112e+01	1.419899e+00	1.919315e+00
1.075264380516535e+01	1.500052e+00	2.026049e+00
1.080809332850957e+01	1.574352e+00	2.124334e+00
1.083433333169999e+01	1.605875e+00	2.166633e+00
1.083447618884285e+01	1.606041e+00	2.166856e+00
1.083461904598571e+01	1.606208e+00	2.167080e+00
1.083476190312856e+01	1.606374e+00	2.167304e+00
1.083490476027142e+01	1.606541e+00	2.167528e+00
1.083504761741428e+01	1.606707e+00	2.167751e+00
1.083519047455714e+01	1.606874e+00	2.167975e+00
1.083533333169999e+01	1.607040e+00	2.168198e+00
1.083553108551786e+01	1.607270e+00	2.168508e+00
1.087488654689414e+01	1.649979e+00	2.227581e+00
1.091424200827043e+01	1.688698e+00	2.280937e+00
1.095359746964671e+01	1.723426e+00	2.328577e+00
1.099295293102300e+01	1.754164e+00	2.370500e+00
1.103230839239929e+01	1.780911e+00	2.406707e+00
1.107166385377557e+01	1.803668e+00	2.437196e+00
1.111101931515186e+01	1.822435e+00	2.461969e+00
1.112673084133017e+01	1.829692e+00	2.470073e+00
1.114244236750849e+01	1.836003e+00	2.477207e+00
1.115815389368681e+01	1.841366e+00	2.483372e+00
1.117386541986513e+01	1.845783e+00	2.488568e+00
1.118957694604344e+01	1.849253e+00	2.492795e+00
1.120528847222176e+01	1.851776e+00	2.496052e+00
1.122099999840007e+01	1.853353e+00	2.498340e+00
1.124899999840001e+01	1.854692e+00	2.499998e+00
1.125099999840000e+01	1.854699e+00	2.499998e+00
1.125199999840000e+01	1.854699e+00	2.499992e+00
1.125209999840000e+01	1.854699e+00	2.499991e+00
1.125229999840000e+01	1.854699e+00	2.499990e+00
1.125259999840000e+01	1.854697e+00	2.499987e+00
1.125299999840000e+01	1.854696e+00	2.499982e+00
1.125303999840000e+01	1.854696e+00	2.499982e+00
1.125311999840000e+01	1.854695e+00	2.499981e+00
1.125359999840000e+01	1.854692e+00	2.499974e+00
1.125423999840000e+01	1.854687e+00	2.499964e+00
1.129391999839990e+01	1.851426e+00	2.496193e+00
1.133487999839981e+01	1.842098e+00	2.485792e+00
1.141487999839980e+01	1.811078e+00	2.446530e+00
1.149487999839980e+01	1.764054e+00	2.382563e+00
1.158766666500000e+01	1.691288e+00	2.278293e+00
1.166766666500000e+01	1.606565e+00	2.163491e+00
1.166866666500000e+01	1.605399e+00	2.161915e+00
1.169662180549561e+01	1.571101e+00	2.116371e+00
1.172457694599123e+01	1.535012e+00	2.068358e+00
1.175253208648685e+01	1.497131e+00	2.017876e+00
1.178048722698247e+01	1.457459e+00	1.964926e+00
1.180844236747808e+01	1.415995e+00	1.909506e+00
1.183639750797370e+01	1.372740e+00	1.851618e+00
1.186435264846932e+01	1.327693e+00	1.791260e+00
1.194435264846932e+01	1.192415e+00	1.607190e+00
1.196449274607370e+01	1.156890e+00	1.558113e+00
1.198463284367809e+01	1.120516e+00	1.508126e+00
1.200477294128247e+01	1.083294e+00	1.457231e+00
1.202491303888685e+01	1.045223e+00	1.405426e+00
1.204505313649123e+01	1.006305e+00	1.352711e+00
1.206519323409562e+01	9.665390e-01	1.299088e+00
1.208533333170000e+01	9.259247e-01	1.244555e+00
1.208633333170000e+01	9.239035e-01	1.241829e+00
1.208779047455714e+01	9.209555e-01	1.237854e+00
1.208924761741428e+01	9.180036e-01	1.233875e+00
1.209070476027142e+01	9.150480e-01	1.229891e+00
1.209216190312855e+01	9.120885e-01	1.225904e+00
1.209361904598569e+01	9.091253e-01	1.221912e+00
1.209507618884283e+01	9.061583e-01	1.217916e+00
1.209653333169997e+01	9.031875e-01	1.213916e+00
1.216821333169980e+01	7.528802e-01	1.012401e+00
1.224821333169980e+01	5.785455e-01	7.778788e-01
1.232821333169980e+01	3.993267e-01	5.355018e-01
1.242099999830000e+01	1.869270e-01	2.477784e-01
1.248521331674468e+01	3.750287e-02	4.645106e-02
1.249221331674467e+01	2.118056e-02	2.446220e-02
1.249457336141071e+01	1.567712e-02	1.704816e-02
1.249772008763210e+01	8.339072e-03	7.162546e-03
1.249872008763209e+01	6.007095e-03	4.020961e-03
1.249899999830000e+01	5.354348e-03	3.141597e-03
1.249955981963581e+01	4.048853e-03	1.382867e-03
1.249988035562837e+01	3.301369e-03	3.758739e-04
1.250099999830000e+01	6.903847e-04	-3.141586e-03
1.250106410549851e+01	5.408883e-04	-3.342985e-03
1.250119231989553e+01	2.418955e-04	-3.745782e-03
1.250144874868958e+01	-3.560897e-04	-4.551376e-03
1.250148714071191e+01	-4.456189e-04	-4.671988e-03
1.250156392475657e+01	-6.246770e-04	-4.913211e-03
1.250171749284591e+01	-9.827932e-04	-5.395659e-03
1.250199999829999e+01	-1.641587e-03	-6.283173e-03
1.250202824884541e+01	-1.707466e-03	-6.371925e-03
1.250208474993622e+01	-1.839225e-03	-6.549428e-03
1.250219775211786e+01	-2.102742e-03	-6.904433e-03
1.250242375648114e+01	-2.629776e-03	-7.614444e-03
1.250287576520769e+01	-3.683840e-03	-9.034463e-03
1.250377978266079e+01	-5.791955e-03	-1.187449e-02
1.250558781756700e+01	-1.000811e-02	-1.755450e-02
1.250920388737941e+01	-1.843997e-02	-2.891422e-02
1.253090030625390e+01	-6.900035e-02	-9.705178e-02
1.255982886475322e+01	-1.362362e-01	-1.877809e-01
1.261768598175186e+01	-2.697965e-01	-3.683752e-01
1.269768598175186e+01	-4.518966e-01	-6.146808e-01
1.277768598175186e+01	-6.300195e-01	-8.547794e-01
1.283966666500000e+01	-7.649944e-01	-1.034986e+00
1.285080952214286e+01	-7.885964e-01	-1.066769e+00
1.286195237928572e+01	-8.120340e-01	-1.098326e+00
1.287309523642858e+01	-8.353071e-01	-1.129657e+00
1.288423809357143e+01	-8.584158e-01	-1.160761e+00
1.289538095071429e+01	-8.813600e-01	-1.191640e+00
1.290652380785715e+01	-9.041399e-01	-1.222293e+00
1.291766666500001e+01	-9.267552e-01	-1.252720e+00
1.291866666500000e+01	-9.287747e-01	-1.255437e+00
1.291926666500000e+01	-9.299853e-01	-1.257067e+00
1.291966666500000e+01	-9.307923e-01	-1.258153e+00
1.291994666500000e+01	-9.313569e-01	-1.258913e+00
1.296771618880000e+01	-1.025159e+00	-1.387126e+00
1.301548571260000e+01	-1.114980e+00	-1.509344e+00
1.306325523640000e+01	-1.200819e+00	-1.625568e+00
1.311102476020000e+01	-1.282677e+00	-1.735796e+00
1.315879428400000e+01	-1.360553e+00	-1.840030e+00
1.320656380780000e+01	-1.434448e+00	-1.938270e+00
1.325433333160000e+01	-1.504361e+00	-2.030514e+00
1.333433333160000e+01	-1.605875e+00	-2.166633e+00
1.333447618874286e+01	-1.606041e+00	-2.166856e+00
1.333461904588571e+01	-1.606208e+00	-2.167080e+00
1.333476190302857e+01	-1.606374e+00	-2.167304e+00
1.333490476017143e+01	-1.606541e+00	-2.167528e+00
1.333504761731428e+01	-1.606707e+00	-2.167751e+00
1.333519047445714e+01	-1.606874e+00	-2.167975e+00
1.333533333160000e+01	-1.607040e+00	-2.168198e+00
1.337471704352419e+01	-1.649802e+00	-2.227339e+00
1.341410075544838e+01	-1.688568e+00	-2.280755e+00
1.345348446737257e+01	-1.723336e+00	-2.328447e+00
1.349286817929675e+01	-1.754106e+00	-2.370414e+00
1.353225189122094e+01	-1.780880e+00	-2.406657e+00
1.357163560314513e+01	-1.803656e+00	-2.437176e+00
1.361101931506932e+01	-1.822435e+00	-2.461969e+00
1.362673084124514e+01	-1.829692e+00	-2.470073e+00
1.364244236742096e+01	-1.836003e+00	-2.477207e+00
1.365815389359679e+01	-1.841366e+00	-2.483372e+00
1.367386541977261e+01	-1.845783e+00	-2.488568e+00
1.368957694594843e+01	-1.849253e+00	-2.492795e+00
1.370528847212425e+01	-1.851776e+00	-2.496052e+00
1.372099999830007e+01	-1.853353e+00	-2.498340e+00
1.374899999830001e+01	-1.854692e+00	-2.499998e+00
1.375099999830000e+01	-1.854699e+00	-2.499998e+00
1.375199999830000e+01	-1.854699e+00	-2.499992e+00
1.375209999830000e+01	-1.854699e+00	-2.499991e+00
1.375229999830000e+01	-1.854699e+00	-2.499990e+00
1.375259999830000e+01	-1.854697e+00	-2.499987e+00
1.375299999830000e+01	-1.854696e+00	-2.499982e+00
1.375303999830000e+01	-1.854696e+00	-2.499982e+00
1.375311999829999e+01	-1.854695e+00	-2.499981e+00
1.375359999830000e+01	-1.854692e+00	-2.499974e+00
1.375423999829999e+01	-1.854687e+00	-2.499964e+00
1.379391999829990e+01	-1.851426e+00	-2.496193e+00
1.383487999829980e+01	-1.842098e+00	-2.485792e+00
1.391487999829980e+01	-1.811078e+00	-2.446530e+00
1.399487999829980e+01	-1.764054e+00	-2.382563e+00
1.408766666490000e+01	-1.691288e+00	-2.278293e+00
1.416766666490000e+01	-1.606565e+00	-2.163491e+00
1.416866666489999e+01	-1.605399e+00	-2.161915e+00
1.419662180539561e+01	-1.571101e+00	-2.116371e+00
1.422457694589123e+01	-1.535012e+00	-2.068358e+00
1.425253208638685e+01	-1.497131e+00	-2.017876e+00
1.428048722688247e+01	-1.457459e+00	-1.964926e+00
1.430844236737808e+01	-1.415995e+00	-1.909506e+00
1.433639750787370e+01	-1.372740e+00	-1.851618e+00
1.436435264836932e+01	-1.327693e+00	-1.791260e+00
1.444435264836932e+01	-1.192415e+00	-1.607190e+00
1.446449274597370e+01	-1.156890e+00	-1.558113e+00
1.448463284357808e+01	-1.120516e+00	-1.508126e+00
1.450477294118247e+01	-1.083294e+00	-1.457231e+00
1.452491303878685e+01	-1.045223e+00	-1.405426e+00
1.454505313639123e+01	-1.006305e+00	-1.352711e+00
1.456519323399561e+01	-9.665390e-01	-1.299088e+00
1.458533333160000e+01	-9.259247e-01	-1.244555e+00
1.458633333160000e+01	-9.239035e-01	-1.241829e+00
1.458779047445713e+01	-9.209555e-01	-1.237854e+00
1.458924761731427e+01	-9.180036e-01	-1.233875e+00
1.459070476017141e+01	-9.150480e-01	-1.229891e+00
1.459216190302855e+01	-9.120885e-01	-1.225904e+00
1.459361904588569e+01	-9.091253e-01	-1.221912e+00
1.459507618874283e+01	-9.061583e-01	-1.217916e+00
1.459653333159997e+01	-9.031875e-01	-1.213916e+00
1.462725333159990e+01	-8.397232e-01	-1.128664e+00
1.466821333159980e+01	-7.528802e-01	-1.012401e+00
1.474821333159980e+01	-5.785455e-01	-7.778788e-01
1.482821333159980e+01	-3.993267e-01	-5.355018e-01
1.492099999820000e+01	-1.869270e-01	-2.477784e-01
1.498521331664468e+01	-3.750287e-02	-4.645106e-02
1.499221331664467e+01	-2.118056e-02	-2.446220e-02
1.499457336131071e+01	-1.567712e-02	-1.704816e-02
1.499772008753209e+01	-8.339072e-03	-7.162546e-03
1.499872008753209e+01	-6.007095e-03	-4.020962e-03
1.499899999820000e+01	-5.354348e-03	-3.141597e-03
1.499955981953581e+01	-4.048853e-03	-1.382868e-03
1.499988035552837e+01	-3.301369e-03	-3.758742e-04
1.500099999819999e+01	-6.903849e-04	3.141586e-03
1.500106410539851e+01	-5.408885e-04	3.342985e-03
1.500119231979553e+01	-2.418958e-04	3.745782e-03
1.500144874858957e+01	3.560895e-04	4.551375e-03
1.500148714061191e+01	4.456186e-04	4.671987e-03
1.500156392465657e+01	6.246768e-04	4.913211e-03
1.500171749274590e+01	9.827929e-04	5.395658e-03
1.500199999819999e+01	1.641587e-03	6.283173e-03
1.500202824874540e+01	1.707466e-03	6.371925e-03
1.500208474983622e+01	1.839225e-03	6.549427e-03
1.500219775201786e+01	2.102742e-03	6.904433e-03
1.500242375638113e+01	2.629775e-03	7.614444e-03
1.500287576510769e+01	3.683839e-03	9.034463e-03
1.500377978256079e+01	5.791954e-03	1.187449e-02
1.500558781746700e+01	1.000811e-02	1.755450e-02
1.500920388727941e+01	1.843997e-02	2.891422e-02
1.503090030615390e+01	6.900035e-02	9.705178e-02
1.505982886465322e+01	1.362362e-01	1.877809e-01
1.511768598165186e+01	2.697965e-01	3.683752e-01
1.519768598165186e+01	4.518966e-01	6.146808e-01
1.527768598165186e+01	6.300195e-01	8.547794e-01
1.529768322211588e+01	6.741478e-01	9.136528e-01
1.531768046257990e+01	7.176969e-01	9.718513e-01
1.533767770304392e+01	7.606669e-01	1.029375e+00
1.535767494350794e+01	8.030577e-01	1.086223e+00
1.537767218397196e+01	8.448694e-01	1.142397e+00
1.539766942443598e+01	8.861019e-01	1.197896e+00
1.541766666490000e+01	9.267552e-01	1.252720e+00
1.541866666490000e+01	9.287747e-01	1.255437e+00
1.541926666490000e+01	9.299853e-01	1.257067e+00
1.541966666490000e+01	9.307923e-01	1.258153e+00
1.541994666490000e+01	9.313569e-01	1.258913e+00
1.547539618824422e+01	1.040769e+00	1.407891e+00
1.553084571158845e+01	1.144330e+00	1.548421e+00
1.558629523493267e+01	1.242038e+00	1.680501e+00
1.564174475827690e+01	1.333895e+00	1.804133e+00
1.569719428162112e+01	1.419899e+00	1.919315e+00
1.575264380496535e+01	1.500052e+00	2.026049e+00
1.580809332830957e+01	1.574352e+00	2.124334e+00
1.583433333150000e+01	1.605875e+00	2.166633e+00
1.583447618864285e+01	1.606041e+00	2.166856e+00
1.583461904578571e+01	1.606208e+00	2.167080e+00
1.583476190292857e+01	1.606374e+00	2.167304e+00
1.583490476007143e+01	1.606541e+00	2.167528e+00
1.583504761721428e+01	1.606707e+00	2.167751e+00
1.583519047435714e+01	1.606874e+00	2.167975e+00
1.583533333150000e+01	1.607040e+00	2.168198e+00
1.587471704342419e+01	1.649802e+00	2.227339e+00
1.591410075534837e+01	1.688568e+00	2.280755e+00
1.595348446727256e+01	1.723336e+00	2.328447e+00
1.599286817919675e+01	1.754106e+00	2.370414e+00
1.603225189112094e+01	1.780880e+00	2.406657e+00
1.607163560304513e+01	1.803656e+00	2.437176e+00
1.611101931496932e+01	1.822435e+00	2.461969e+00
1.612673084114514e+01	1.829692e+00	2.470073e+00
1.614244236732096e+01	1.836003e+00	2.477207e+00
1.615815389349678e+01	1.841366e+00	2.483372e+00
1.617386541967261e+01	1.845783e+00	2.488568e+00
1.618957694584843e+01	1.849253e+00	2.492795e+00
1.620528847202425e+01	1.851776e+00	2.496052e+00
1.622099999820007e+01	1.853353e+00	2.498340e+00
1.624899999820001e+01	1.854692e+00	2.499998e+00
1.625099999820000e+01	1.854699e+00	2.499998e+00
1.625199999820000e+01	1.854699e+00	2.499992e+00
1.625209999819999e+01	1.854699e+00	2.499991e+00
1.625229999819999e+01	1.854699e+00	2.499990e+00
1.625259999820000e+01	1.854697e+00	2.499987e+00
1.625299999820000e+01	1.854696e+00	2.499982e+00
1.625303999819999e+01	1.854696e+00	2.499982e+00
1.625311999819999e+01	1.854695e+00	2.499981e+00
1.625359999820000e+01	1.854692e+00	2.499974e+00
1.625423999819999e+01	1.854687e+00	2.499964e+00
1.629391999819990e+01	1.851426e+00	2.496193e+00
1.633487999819980e+01	1.842098e+00	2.485792e+00
1.641487999819980e+01	1.811078e+00	2.446530e+00
1.649487999819980e+01	1.764054e+00	2.382563e+00
1.658766666480000e+01	1.691288e+00	2.278293e+00
1.666766666480000e+01	1.606565e+00	2.163491e+00
1.666866666479999e+01	1.605399e+00	2.161915e+00
1.669662180529312e+01	1.571101e+00	2.116371e+00
1.672457694578624e+01	1.535012e+00	2.068358e+00
1.675253208627936e+01	1.497131e+00	2.017876e+00
1.678048722677249e+01	1.457459e+00	1.964926e+00
1.680844236726561e+01	1.415995e+00	1.909506e+00
1.683639750775874e+01	1.372740e+00	1.851618e+00
1.686435264825186e+01	1.327693e+00	1.791260e+00
1.694435264825186e+01	1.192415e+00	1.607190e+00
1.696449274585873e+01	1.156890e+00	1.558113e+00
1.698463284346562e+01	1.120516e+00	1.508126e+00
1.700477294107249e+01	1.083294e+00	1.457231e+00
1.702491303867937e+01	1.045223e+00	1.405426e+00
1.704505313628625e+01	1.006305e+00	1.352711e+00
1.706519323389313e+01	9.665390e-01	1.299088e+00
1.708533333150000e+01	9.259247e-01	1.244555e+00
1.708633333150000e+01	9.239035e-01	1.241829e+00
1.708779047435714e+01	9.209555e-01	1.237854e+00
1.708924761721428e+01	9.180036e-01	1.233875e+00
1.709070476007142e+01	9.150480e-01	1.229891e+00
1.709216190292856e+01	9.120885e-01	1.225904e+00
1.709361904578570e+01	9.091253e-01	1.221912e+00
1.709507618864284e+01	9.061583e-01	1.217916e+00
1.709653333149998e+01	9.031875e-01	1.213916e+00
1.716821333149981e+01	7.528802e-01	1.012401e+00
1.724821333149981e+01	5.785455e-01	7.778788e-01
1.732821333149980e+01	3.993267e-01	5.355018e-01
1.742099999810000e+01	1.869270e-01	2.477784e-01
1.748521331654469e+01	3.750287e-02	4.645106e-02
1.749221331654467e+01	2.118056e-02	2.446220e-02
1.749457336121071e+01	1.567712e-02	1.704816e-02
1.749772008743210e+01	8.339072e-03	7.162547e-03
1.749872008743210e+01	6.007095e-03	4.020962e-03
1.749899999810000e+01	5.354348e-03	3.141598e-03
1.749955981943582e+01	4.048854e-03	1.382868e-03
1.749988035542837e+01	3.301369e-03	3.758745e-04
1.750099999810000e+01	6.903851e-04	-3.141586e-03
1.750106410529851e+01	5.408888e-04	-3.342984e-03
1.750119231969553e+01	2.418960e-04	-3.745781e-03
1.750144874848958e+01	-3.560893e-04	-4.551375e-03
1.750148714051191e+01	-4.456184e-04	-4.671987e-03
1.750156392455656e+01	-6.246766e-04	-4.913211e-03
1.750171749264586e+01	-9.827927e-04	-5.395658e-03
1.750199999810000e+01	-1.641587e-03	-6.283173e-03
1.750202824864541e+01	-1.707466e-03	-6.371924e-03
1.750208474973623e+01	-1.839224e-03	-6.549427e-03
1.750219775191789e+01	-2.102742e-03	-6.904433e-03
1.750242375628120e+01	-2.629775e-03	-7.614443e-03
1.750287576500782e+01	-3.683839e-03	-9.034462e-03
1.750377978246106e+01	-5.791954e-03	-1.187449e-02
1.750558781736754e+01	-1.000811e-02	-1.755450e-02
1.750920388718050e+01	-1.843997e-02	-2.891422e-02
1.753090030605826e+01	-6.900035e-02	-9.705178e-02
1.755982886456195e+01	-1.362362e-01	-1.877809e-01
1.761768598156932e+01	-2.697965e-01	-3.683752e-01
1.769768598156932e+01	-4.518966e-01	-6.146808e-01
1.777768598156932e+01	-6.300195e-01	-8.547794e-01
1.783966666480000e+01	-7.649944e-01	-1.034986e+00
1.785080952194286e+01	-7.885964e-01	-1.066769e+00
1.786195237908571e+01	-8.120340e-01	-1.098326e+00
1.787309523622857e+01	-8.353071e-01	-1.129657e+00
1.788423809337143e+01	-8.584158e-01	-1.160761e+00
1.789538095051429e+01	-8.813600e-01	-1.191640e+00
1.790652380765714e+01	-9.041399e-01	-1.222293e+00
1.791766666480000e+01	-9.267552e-01	-1.252720e+00
1.791866666480000e+01	-9.287747e-01	-1.255437e+00
1.791926666480000e+01	-9.299853e-01	-1.257067e+00
1.791966666480000e+01	-9.307923e-01	-1.258153e+00
1.791994666479999e+01	-9.313569e-01	-1.258913e+00
1.796771618859999e+01	-1.025159e+00	-1.387126e+00
1.801548571240000e+01	-1.114980e+00	-1.509344e+00
1.806325523620000e+01	-1.200819e+00	-1.625568e+00
1.811102476000000e+01	-1.282677e+00	-1.735796e+00
1.815879428380000e+01	-1.360553e+00	-1.840030e+00
1.820656380760000e+01	-1.434448e+00	-1.938270e+00
1.825433333140000e+01	-1.504361e+00	-2.030514e+00
1.833433333140000e+01	-1.605875e+00	-2.166633e+00
1.833447618854285e+01	-1.606041e+00	-2.166856e+00
1.833461904568571e+01	-1.606208e+00	-2.167080e+00
1.833476190282857e+01	-1.606374e+00	-2.167304e+00
1.833490475997142e+01	-1.606541e+00	-2.167528e+00
1.833504761711428e+01	-1.606707e+00	-2.167751e+00
1.833519047425714e+01	-1.606874e+00	-2.167975e+00
1.833533333139999e+01	-1.607040e+00	-2.168198e+00
1.837471704332418e+01	-1.649802e+00	-2.227339e+00
1.841410075524837e+01	-1.688568e+00	-2.280755e+00
1.845348446717256e+01	-1.723336e+00	-2.328447e+00
1.849286817909675e+01	-1.754106e+00	-2.370414e+00
1.853225189102094e+01	-1.780880e+00	-2.406657e+00
1.857163560294513e+01	-1.803656e+00	-2.437176e+00
1.861101931486932e+01	-1.822435e+00	-2.461969e+00
1.862673084104514e+01	-1.829692e+00	-2.470073e+00
1.864244236722096e+01	-1.836003e+00	-2.477207e+00
1.865815389339678e+01	-1.841366e+00	-2.483372e+00
1.867386541957260e+01	-1.845783e+00	-2.488568e+00
1.868957694574842e+01	-1.849253e+00	-2.492795e+00
1.870528847192425e+01	-1.851776e+00	-2.496052e+00
1.872099999810007e+01	-1.853353e+00	-2.498340e+00
1.874899999810000e+01	-1.854692e+00	-2.499998e+00
1.875099999810000e+01	-1.854699e+00	-2.499998e+00
1.875199999810000e+01	-1.854699e+00	-2.499992e+00
1.875209999809999e+01	-1.854699e+00	-2.499991e+00
1.875229999809999e+01	-1.854699e+00	-2.499990e+00
1.875259999810000e+01	-1.854697e+00	-2.499987e+00
1.875299999809999e+01	-1.854696e+00	-2.499982e+00
1.875303999809999e+01	-1.854696e+00	-2.499982e+00
1.875311999809999e+01	-1.854695e+00	-2.499981e+00
1.875359999809999e+01	-1.854692e+00	-2.499974e+00
1.875423999809999e+01	-1.854687e+00	-2.499964e+00
1.879391999809989e+01	-1.851426e+00	-2.496193e+00
1.883487999809980e+01	-1.842098e+00	-2.485792e+00
1.891487999809980e+01	-1.811078e+00	-2.446530e+00
1.899487999809980e+01	-1.764054e+00	-2.382563e+00
1.908766666470000e+01	-1.691288e+00	-2.278293e+00
1.916766666469999e+01	-1.606565e+00	-2.163491e+00
1.916866666469999e+01	-1.605399e+00	-2.161915e+00
1.919662180519311e+01	-1.571101e+00	-2.116371e+00
1.922457694568624e+01	-1.535012e+00	-2.068358e+00
1.925253208617936e+01	-1.497131e+00	-2.017876e+00
1.928048722667249e+01	-1.457459e+00	-1.964926e+00
1.930844236716561e+01	-1.415995e+00	-1.909506e+00
1.933639750765873e+01	-1.372740e+00	-1.851618e+00
1.936435264815186e+01	-1.327693e+00	-1.791260e+00
1.944435264815186e+01	-1.192415e+00	-1.607190e+00
1.946449274575873e+01	-1.156890e+00	-1.558113e+00
1.948463284336561e+01	-1.120516e+00	-1.508126e+00
1.950477294097249e+01	-1.083294e+00	-1.457231e+00
1.952491303857937e+01	-1.045223e+00	-1.405426e+00
1.954505313618624e+01	-1.006305e+00	-1.352711e+00
1.956519323379312e+01	-9.665390e-01	-1.299088e+00
1.958533333140000e+01	-9.259247e-01	-1.244555e+00
1.958633333140000e+01	-9.239035e-01	-1.241829e+00
1.958779047425714e+01	-9.209555e-01	-1.237854e+00
1.958924761711428e+01	-9.180036e-01	-1.233875e+00
1.959070475997142e+01	-9.150480e-01	-1.229891e+00
1.959216190282856e+01	-9.120885e-01	-1.225904e+00
1.959361904568570e+01	-9.091253e-01	-1.221912e+00
1.959507618854284e+01	-9.061583e-01	-1.217916e+00
1.959653333139997e+01	-9.031875e-01	-1.213916e+00
1.962725333139990e+01	-8.397232e-01	-1.128664e+00
1.966821333139981e+01	-7.528802e-01	-1.012401e+00
1.974821333139980e+01	-5.785455e-01	-7.778788e-01
1.982821333139980e+01	-3.993267e-01	-5.355018e-01
1.992099999800000e+01	-1.869270e-01	-2.477784e-01
1.998521331644469e+01	-3.750287e-02	-4.645106e-02
1.999221330244467e+01	-2.118059e-02	-2.446224e-02
1.999521329644466e+01	-1.418483e-02	-1.503778e-02
1.999700000600001e+01	-1.001828e-02	-9.424737e-03
1.999800000400000e+01	-7.686311e-03	-6.283166e-03
1.999900000200000e+01	-5.354333e-03	-3.141586e-03
2.000000000000000e+01	-3.022354e-03	-6.123234e-15
