time	V(y)	V(recti)
8.971020041186812e+00	-1.415000e-01	4.215669e-05
8.975872393672361e+00	-1.462140e-01	2.580682e-05
8.980769763037316e+00	-1.506616e-01	1.570359e-05
8.985540708509774e+00	-1.546981e-01	9.640274e-06
8.990345365999246e+00	-1.584691e-01	5.886545e-06
8.995051575255808e+00	-1.618796e-01	3.619718e-06
8.999775714478666e+00	-1.650231e-01	2.218717e-06
9.004431174379995e+00	-1.678496e-01	1.366598e-06
9.009099027762140e+00	-1.704079e-01	8.443085e-07
9.014280380338334e+00	-1.729237e-01	4.992667e-07
9.020418087078028e+00	-1.754744e-01	2.696164e-07
9.027921831190895e+00	-1.779692e-01	1.279050e-07
9.037640915030757e+00	-1.801969e-01	4.948184e-08
9.050910521427674e+00	-1.814281e-01	1.401367e-08
9.071451320301122e+00	-1.793564e-01	2.105632e-09
9.108342223159596e+00	-1.696585e-01	-9.773830e-11
9.111342223159589e+00	-1.683164e-01	-1.022444e-10
9.115342223159580e+00	-1.663094e-01	-1.495846e-10
9.123342223159561e+00	-1.619205e-01	-2.093534e-10
9.140342223159521e+00	-1.518145e-01	-3.130755e-10
9.154342223159489e+00	-1.421910e-01	-3.838918e-10
9.167666665099993e+00	-1.322673e-01	-1.688763e-08
9.168666665099991e+00	-1.314954e-01	-6.229058e-10
9.179592700164655e+00	-1.226520e-01	-5.897434e-10
9.190518735229318e+00	-1.137046e-01	-5.800982e-10
9.201444770293982e+00	-1.046530e-01	-5.939702e-10
9.212370805358645e+00	-9.549735e-02	-6.313594e-10
9.223296840423309e+00	-8.623755e-02	-6.922658e-10
9.234222875487973e+00	-7.687363e-02	-7.766894e-10
9.245148910552636e+00	-6.740559e-02	-8.846302e-10
9.298339094013073e+00	-2.532516e-02	-1.149868e-09
9.362584860203143e+00	1.659001e-02	-1.452981e-09
9.420937642317114e+00	4.397717e-02	-1.711888e-09
9.455023519417090e+00	5.356306e-02	-1.853845e-09
9.489227837770954e+00	5.773059e-02	-1.987898e-09
9.525994895065189e+00	5.831384e-02	-2.125234e-09
9.539018406319485e+00	5.744807e-02	-2.171707e-09
9.560286309291406e+00	5.491999e-02	-2.245076e-09
9.566286309291392e+00	5.394424e-02	-2.265063e-09
9.577286309291367e+00	5.199969e-02	-2.301209e-09
9.585333331800001e+00	5.042127e-02	-2.331459e-09
9.586333331799999e+00	5.021640e-02	-2.330269e-09
9.598030474657113e+00	4.759107e-02	-2.366846e-09
9.609727617514229e+00	4.484841e-02	-2.402339e-09
9.621424760371344e+00	4.198841e-02	-2.436748e-09
9.633121903228460e+00	3.901109e-02	-2.470074e-09
9.644819046085574e+00	3.591645e-02	-2.502316e-09
9.656516188942691e+00	3.270447e-02	-2.533475e-09
9.668213331799805e+00	2.937516e-02	-2.563550e-09
9.724586972763767e+00	1.421285e-02	-2.697591e-09
9.779689861022916e+00	9.596970e-04	-2.807452e-09
9.834844631524035e+00	-9.227755e-03	-2.893946e-09
9.893401957150211e+00	-1.622438e-02	-2.962067e-09
9.935251292315264e+00	-1.904338e-02	-2.997764e-09
9.939478371021352e+00	-1.917587e-02	-3.000435e-09
9.947932528433526e+00	-1.926030e-02	-3.004589e-09
9.964840843257875e+00	-1.928069e-02	-3.011835e-09
9.967183368751300e+00	-1.926332e-02	-3.012689e-09
9.971868419738151e+00	-1.918857e-02	-3.014091e-09
9.982259794452595e+00	-1.897452e-02	-3.016807e-09
9.984302339934082e+00	-1.891705e-02	-3.017212e-09
9.988387430897056e+00	-1.879151e-02	-3.017929e-09
9.993829816474047e+00	-1.860783e-02	-3.018738e-09
1.000099999840000e+01	-1.832327e-02	-3.019407e-09
1.000199999840000e+01	-1.828019e-02	-3.019468e-09
1.000727773541114e+01	-1.803713e-02	-3.019629e-09
1.001259702940663e+01	-1.776607e-02	-3.019514e-09
1.002323561739762e+01	-1.715332e-02	-3.018445e-09
1.004451279337957e+01	-1.570054e-02	-3.012960e-09
1.008706714534349e+01	-1.228776e-02	-2.990684e-09
1.014767149767352e+01	-7.001080e-03	-2.937788e-09
1.020168687289601e+01	-2.444524e-03	-2.868447e-09
1.025627877715161e+01	1.425675e-03	-2.775002e-09
1.031063143180288e+01	4.286671e-03	-2.661706e-09
1.034574930200541e+01	5.592703e-03	-2.578950e-09
1.034843092469493e+01	5.663788e-03	-2.572153e-09
1.035379417007398e+01	5.774471e-03	-2.558038e-09
1.036452066083206e+01	5.951194e-03	-2.529040e-09
1.038697364234824e+01	6.229403e-03	-2.466740e-09
1.039297364234822e+01	6.261238e-03	-2.449329e-09
1.040266666510004e+01	6.291464e-03	-2.420801e-09
1.040605271060370e+01	6.291974e-03	-2.410641e-09
1.041289457409268e+01	6.284851e-03	-2.389950e-09
1.041866666510000e+01	6.265366e-03	-2.372219e-09
1.041966666510000e+01	6.260843e-03	-2.369124e-09
1.042495491483445e+01	6.229513e-03	-2.352613e-09
1.043024316456891e+01	6.188757e-03	-2.335866e-09
1.043553141430336e+01	6.138575e-03	-2.318884e-09
1.044081966403782e+01	6.078968e-03	-2.301667e-09
1.044610791377227e+01	6.009934e-03	-2.284214e-09
1.045139616350673e+01	5.931474e-03	-2.266526e-09
1.045668441324118e+01	5.843589e-03	-2.248602e-09
1.049373834686443e+01	5.116152e-03	-2.119044e-09
1.052767240582358e+01	4.273971e-03	-1.992936e-09
1.057503759820598e+01	2.932571e-03	-1.804125e-09
1.063070726348886e+01	1.352402e-03	-1.566445e-09
1.068533955407242e+01	-1.939567e-05	-1.317004e-09
1.073990843598740e+01	-1.100969e-03	-1.053514e-09
1.077589369621322e+01	-1.640624e-03	-8.731351e-10
1.078189369621321e+01	-1.700201e-03	-8.420635e-10
1.078989369621319e+01	-1.769661e-03	-8.003270e-10
1.080689369621315e+01	-1.898903e-03	-7.110700e-10
1.081289369621314e+01	-1.932374e-03	-6.791916e-10
1.082389369621311e+01	-1.983860e-03	-6.204399e-10
1.083433333169999e+01	-2.017615e-03	-5.642055e-10
1.083533333169999e+01	-2.020098e-03	-5.587950e-10
1.084663080903032e+01	-2.034562e-03	-6.684864e-10
1.085792828636064e+01	-2.035035e-03	-5.872670e-10
1.086922576369097e+01	-2.021519e-03	-3.151366e-10
1.088052324102130e+01	-1.994011e-03	1.479047e-10
1.089182071835163e+01	-1.952514e-03	8.018570e-10
1.090311819568195e+01	-1.897026e-03	1.646720e-09
1.091441567301228e+01	-1.827548e-03	2.682494e-09
1.098356736988432e+01	-1.334627e-03	3.261719e-07
1.102066855278513e+01	-1.004215e-03	4.006714e-06
1.104279172336883e+01	-7.880052e-04	1.933254e-05
1.105495683671473e+01	-6.675099e-04	5.527051e-05
1.106328916219481e+01	-5.841547e-04	1.277419e-04
1.106993852858927e+01	-5.156707e-04	2.663728e-04
1.107625309309621e+01	-4.459898e-04	5.550812e-04
1.108278884786500e+01	-3.632414e-04	1.177939e-03
1.108918413553705e+01	-2.595509e-04	2.424377e-03
1.109589991714141e+01	-1.006016e-04	4.994001e-03
1.110295154236992e+01	1.643477e-04	9.809680e-03
1.110966629842758e+01	5.800247e-04	1.714929e-02
1.111697015768301e+01	1.333071e-03	2.852422e-02
1.112646786377579e+01	2.950420e-03	4.733082e-02
1.113925051925632e+01	6.575585e-03	7.691476e-02
1.115888945328470e+01	1.587831e-02	1.272734e-01
1.118842309143319e+01	3.641426e-02	2.077146e-01
1.120387381343769e+01	5.096873e-02	2.513255e-01
1.122209855439100e+01	7.179113e-02	3.038015e-01
1.122809855439098e+01	7.991415e-02	3.213194e-01
1.123909855439096e+01	9.571326e-02	3.535551e-01
1.125199999840000e+01	1.161741e-01	3.916067e-01
1.125299999840000e+01	1.178448e-01	3.945656e-01
1.126087546348204e+01	1.315721e-01	4.179357e-01
1.126875092856409e+01	1.460786e-01	4.413535e-01
1.127662639364613e+01	1.613642e-01	4.648192e-01
1.128450185872817e+01	1.774290e-01	4.883327e-01
1.129237732381022e+01	1.942730e-01	5.118940e-01
1.130025278889226e+01	2.118961e-01	5.355031e-01
1.130812825397430e+01	2.302984e-01	5.591601e-01
1.136328344079217e+01	3.693231e-01	7.246932e-01
1.142873124138652e+01	5.516130e-01	9.206895e-01
1.146070257568869e+01	6.459960e-01	1.015758e+00
1.149091100748802e+01	7.367547e-01	1.104674e+00
1.152662101391569e+01	8.423550e-01	1.208473e+00
1.157332799854117e+01	9.766070e-01	1.342437e+00
1.159199975437089e+01	1.027870e+00	1.395102e+00
1.163234326603031e+01	1.133861e+00	1.507249e+00
1.163738946588312e+01	1.146442e+00	1.521051e+00
1.164243566573594e+01	1.158891e+00	1.534810e+00
1.164748186558875e+01	1.171209e+00	1.548523e+00
1.165252806544156e+01	1.183394e+00	1.562192e+00
1.165757426529437e+01	1.195448e+00	1.575817e+00
1.166262046514719e+01	1.207370e+00	1.589397e+00
1.166766666500000e+01	1.219161e+00	1.602932e+00
1.166866666500000e+01	1.221478e+00	1.605607e+00
1.168036380785711e+01	1.248043e+00	1.636746e+00
1.169206095071423e+01	1.273757e+00	1.667524e+00
1.170375809357134e+01	1.298620e+00	1.697940e+00
1.171545523642846e+01	1.322631e+00	1.727996e+00
1.172715237928557e+01	1.345792e+00	1.757690e+00
1.173884952214269e+01	1.368101e+00	1.787024e+00
1.175054666499980e+01	1.389559e+00	1.815996e+00
1.183054666499980e+01	1.524618e+00	2.006678e+00
1.191054666499980e+01	1.639899e+00	2.182712e+00
1.199054666499980e+01	1.740360e+00	2.344613e+00
1.200533333170000e+01	1.757310e+00	2.372279e+00
1.203590666510041e+01	1.790622e+00	2.426479e+00
1.204990666510037e+01	1.805334e+00	2.450027e+00
1.206890666510033e+01	1.824992e+00	2.481193e+00
1.208533333170000e+01	1.841596e+00	2.507088e+00
1.208633333170000e+01	1.842596e+00	2.508635e+00
1.209803047455711e+01	1.854198e+00	2.526422e+00
1.210972761741423e+01	1.865564e+00	2.543614e+00
1.212142476027134e+01	1.876695e+00	2.560210e+00
1.213312190312846e+01	1.887590e+00	2.576211e+00
1.214481904598557e+01	1.898249e+00	2.591616e+00
1.215651618884269e+01	1.908673e+00	2.606426e+00
1.216821333169980e+01	1.918862e+00	2.620640e+00
1.224821333169980e+01	1.983028e+00	2.706876e+00
1.232821333169980e+01	2.035678e+00	2.772190e+00
1.240821333169980e+01	2.076549e+00	2.818368e+00
1.242099999830000e+01	2.081371e+00	2.823307e+00
1.244985333189920e+01	2.089602e+00	2.830895e+00
1.247475999510957e+01	2.094373e+00	2.834542e+00
1.247850856699392e+01	2.094936e+00	2.834902e+00
1.248225713887826e+01	2.095452e+00	2.835205e+00
1.248600571076261e+01	2.095918e+00	2.835450e+00
1.248975428264696e+01	2.096337e+00	2.835637e+00
1.249350285453130e+01	2.096706e+00	2.835765e+00
1.249725142641565e+01	2.097027e+00	2.835835e+00
1.250099999830000e+01	2.097300e+00	2.835848e+00
1.250199999829999e+01	2.097365e+00	2.835842e+00
1.250612861372198e+01	2.097593e+00	2.835769e+00
1.251025722914397e+01	2.097750e+00	2.835613e+00
1.251438584456596e+01	2.097836e+00	2.835374e+00
1.251851445998794e+01	2.097852e+00	2.835051e+00
1.252264307540993e+01	2.097797e+00	2.834645e+00
1.252677169083192e+01	2.097671e+00	2.834156e+00
1.253090030625390e+01	2.097474e+00	2.833583e+00
1.255982886475322e+01	2.094113e+00	2.827240e+00
1.261768598175186e+01	2.078785e+00	2.804379e+00
1.269768598175186e+01	2.041815e+00	2.753815e+00
1.277768598175186e+01	1.987734e+00	2.682184e+00
1.279782607935874e+01	1.971993e+00	2.661579e+00
1.281796617696561e+01	1.954939e+00	2.639222e+00
1.283810627457249e+01	1.936572e+00	2.615113e+00
1.285824637217937e+01	1.916892e+00	2.589253e+00
1.287838646978625e+01	1.895899e+00	2.561641e+00
1.289852656739312e+01	1.873594e+00	2.532277e+00
1.291866666500000e+01	1.849976e+00	2.501161e+00
1.291966666500000e+01	1.848793e+00	2.499599e+00
1.294279237928569e+01	1.820349e+00	2.461922e+00
1.296591809357137e+01	1.790699e+00	2.422518e+00
1.298904380785706e+01	1.759842e+00	2.381388e+00
1.301216952214275e+01	1.727779e+00	2.338530e+00
1.303529523642843e+01	1.694508e+00	2.293946e+00
1.305842095071412e+01	1.660031e+00	2.247634e+00
1.308154666499981e+01	1.624347e+00	2.199596e+00
1.316154666499980e+01	1.495191e+00	2.025370e+00
1.324154666499980e+01	1.356424e+00	1.837644e+00
1.325433333160000e+01	1.333120e+00	1.806096e+00
1.328318666519920e+01	1.278976e+00	1.732797e+00
1.330809332840958e+01	1.231071e+00	1.667957e+00
1.333433333160000e+01	1.179634e+00	1.598359e+00
1.333533333160000e+01	1.177654e+00	1.595679e+00
1.336252416214677e+01	1.122909e+00	1.521626e+00
1.338971499269353e+01	1.067405e+00	1.446612e+00
1.341690582324030e+01	1.011142e+00	1.370637e+00
1.344409665378707e+01	9.541201e-01	1.293701e+00
1.347128748433384e+01	8.963397e-01	1.215803e+00
1.349847831488060e+01	8.378005e-01	1.136945e+00
1.352566914542737e+01	7.785026e-01	1.057126e+00
1.357178006999827e+01	6.767914e-01	9.205102e-01
1.364649954542895e+01	5.102931e-01	6.973501e-01
1.367199999830000e+01	4.531461e-01	6.210086e-01
1.370099909255790e+01	3.879983e-01	5.342348e-01
1.370399909255789e+01	3.812621e-01	5.252830e-01
1.370799909255788e+01	3.722847e-01	5.133659e-01
1.371599909255787e+01	3.543456e-01	4.895803e-01
1.373299909255783e+01	3.162630e-01	4.391500e-01
1.374399999830002e+01	2.916832e-01	4.067076e-01
1.375199999830000e+01	2.738442e-01	3.832170e-01
1.375299999830000e+01	2.716168e-01	3.802878e-01
1.375591999829999e+01	2.651161e-01	3.717433e-01
1.375883999829998e+01	2.586232e-01	3.632213e-01
1.376175999829998e+01	2.521381e-01	3.547218e-01
1.376467999829997e+01	2.456609e-01	3.462449e-01
1.376759999829996e+01	2.391916e-01	3.377904e-01
1.377051999829996e+01	2.327301e-01	3.293585e-01
1.377343999829995e+01	2.262765e-01	3.209492e-01
1.379391999829990e+01	1.813739e-01	2.630889e-01
1.383487999829980e+01	9.337153e-02	1.540004e-01
1.387334527097327e+01	1.390007e-02	6.621461e-02
1.390100302935483e+01	-3.957908e-02	2.176382e-02
1.391923448499183e+01	-7.195338e-02	5.943171e-03
1.392886721238468e+01	-8.770009e-02	2.276364e-03
1.393334579998167e+01	-9.453950e-02	1.496559e-03
1.393886341734747e+01	-1.025258e-01	9.375208e-04
1.394511186401149e+01	-1.111416e-01	5.305631e-04
1.395049402469260e+01	-1.181806e-01	3.153413e-04
1.395549658844628e+01	-1.243677e-01	1.951420e-04
1.396083566604104e+01	-1.306100e-01	1.163742e-04
1.396592662956392e+01	-1.362222e-01	7.020668e-05
1.397102004117239e+01	-1.414997e-01	4.215669e-05
1.397587239365763e+01	-1.462137e-01	2.580682e-05
1.398076976302318e+01	-1.506612e-01	1.570359e-05
1.398554070849542e+01	-1.546977e-01	9.640274e-06
1.399034536598526e+01	-1.584687e-01	5.886545e-06
1.399505157524165e+01	-1.618792e-01	3.619718e-06
1.399977571446480e+01	-1.650226e-01	2.218717e-06
1.400443117436598e+01	-1.678491e-01	1.366598e-06
1.400909902774834e+01	-1.704074e-01	8.443085e-07
1.401428038032576e+01	-1.729232e-01	4.992667e-07
1.402041808705751e+01	-1.754739e-01	2.696164e-07
1.402792183117270e+01	-1.779687e-01	1.279050e-07
1.403764091499337e+01	-1.801964e-01	4.948184e-08
1.405091052139477e+01	-1.814276e-01	1.401367e-08
1.407145132021256e+01	-1.793558e-01	2.105633e-09
1.410834222297376e+01	-1.696579e-01	-9.773917e-11
1.411134222297375e+01	-1.683158e-01	-1.022453e-10
1.411534222297374e+01	-1.663089e-01	-1.495852e-10
1.412334222297373e+01	-1.619200e-01	-2.093531e-10
1.414034222297369e+01	-1.518140e-01	-3.130749e-10
1.414424571467744e+01	-1.492103e-01	4.885687e-09
1.414814920638120e+01	-1.465438e-01	7.562264e-09
1.415205269808496e+01	-1.438143e-01	7.716656e-09
1.415595618978872e+01	-1.410218e-01	5.348863e-09
1.415985968149248e+01	-1.381664e-01	4.588853e-10
1.416376317319624e+01	-1.352481e-01	-6.953278e-09
1.416766666490000e+01	-1.322668e-01	-1.688763e-08
1.416866666489999e+01	-1.314949e-01	-6.229060e-10
1.417959214591563e+01	-1.226521e-01	-5.897405e-10
1.419051762693126e+01	-1.137051e-01	-5.800922e-10
1.420144310794689e+01	-1.046541e-01	-5.939613e-10
1.421236858896253e+01	-9.549887e-02	-6.313476e-10
1.422329406997816e+01	-8.623956e-02	-6.922512e-10
1.423421955099379e+01	-7.687614e-02	-7.766721e-10
1.424514503200943e+01	-6.740860e-02	-8.846103e-10
1.429833712185970e+01	-2.532655e-02	-1.149859e-09
1.436258233899293e+01	1.658862e-02	-1.452970e-09
1.442093539379131e+01	4.397624e-02	-1.711878e-09
1.445502268266757e+01	5.356270e-02	-1.853841e-09
1.448922765136384e+01	5.773039e-02	-1.987898e-09
1.452599482571405e+01	5.831368e-02	-2.125234e-09
1.453901844954886e+01	5.744790e-02	-2.171707e-09
1.456028608393037e+01	5.491986e-02	-2.245075e-09
1.456628608393036e+01	5.394412e-02	-2.265063e-09
1.457728608393033e+01	5.199958e-02	-2.301208e-09
1.458533333160000e+01	5.042112e-02	-2.331459e-09
1.458633333160000e+01	5.021625e-02	-2.330269e-09
1.459803047445711e+01	4.759093e-02	-2.366846e-09
1.460972761731423e+01	4.484827e-02	-2.402339e-09
1.462142476017134e+01	4.198828e-02	-2.436748e-09
1.463312190302846e+01	3.901097e-02	-2.470074e-09
1.464481904588557e+01	3.591633e-02	-2.502316e-09
1.465651618874269e+01	3.270436e-02	-2.533475e-09
1.466821333159980e+01	2.937506e-02	-2.563550e-09
1.472458696311612e+01	1.421280e-02	-2.697591e-09
1.477968985723572e+01	9.596808e-04	-2.807452e-09
1.483484463282654e+01	-9.227740e-03	-2.893946e-09
1.489340196998656e+01	-1.622434e-02	-2.962067e-09
1.493525131316838e+01	-1.904334e-02	-2.997764e-09
1.493947840739166e+01	-1.917582e-02	-3.000435e-09
1.494793259583822e+01	-1.926025e-02	-3.004589e-09
1.496484097273135e+01	-1.928064e-02	-3.011835e-09
1.496718324441374e+01	-1.926327e-02	-3.012689e-09
1.497186778777851e+01	-1.918853e-02	-3.014090e-09
1.498226182474090e+01	-1.897441e-02	-3.016808e-09
1.498431172520656e+01	-1.891672e-02	-3.017214e-09
1.498841152613789e+01	-1.879072e-02	-3.017934e-09
1.499380039633733e+01	-1.860885e-02	-3.018734e-09
1.500099999819999e+01	-1.832321e-02	-3.019407e-09
1.500199999819999e+01	-1.828013e-02	-3.019468e-09
1.500795044535271e+01	-1.799988e-02	-3.019630e-09
1.501390089250543e+01	-1.769322e-02	-3.019443e-09
1.501985133965815e+01	-1.736016e-02	-3.018906e-09
1.502580178681087e+01	-1.700070e-02	-3.018021e-09
1.503175223396359e+01	-1.661484e-02	-3.016786e-09
1.503770268111631e+01	-1.620257e-02	-3.015202e-09
1.504365312826904e+01	-1.576391e-02	-3.013268e-09
1.508534697498526e+01	-1.243337e-02	-2.991821e-09
1.514605757102446e+01	-7.143481e-03	-2.939464e-09
1.520054735059378e+01	-2.536513e-03	-2.870115e-09
1.525504269191309e+01	1.350042e-03	-2.777386e-09
1.530929761165034e+01	4.219854e-03	-2.664559e-09
1.534687734347634e+01	5.626060e-03	-2.576140e-09
1.534987734347634e+01	5.697350e-03	-2.568400e-09
1.535387734347633e+01	5.779483e-03	-2.557865e-09
1.536187734347631e+01	5.918720e-03	-2.536368e-09
1.537787734347627e+01	6.136875e-03	-2.492327e-09
1.538666666490008e+01	6.215719e-03	-2.467402e-09
1.540208802205239e+01	6.291709e-03	-2.422532e-09
1.540808802205238e+01	6.292539e-03	-2.404527e-09
1.541450937920471e+01	6.281116e-03	-2.385012e-09
1.541866666490000e+01	6.266024e-03	-2.372219e-09
1.541966666490000e+01	6.261506e-03	-2.369124e-09
1.542765396924966e+01	6.207534e-03	-2.344060e-09
1.543564127359932e+01	6.135034e-03	-2.318497e-09
1.544362857794899e+01	6.044008e-03	-2.292435e-09
1.545161588229865e+01	5.934454e-03	-2.265874e-09
1.545960318664831e+01	5.806372e-03	-2.238813e-09
1.546759049099798e+01	5.659764e-03	-2.211254e-09
1.547557779534764e+01	5.494628e-03	-2.183195e-09
1.552090766844596e+01	4.441036e-03	-2.017989e-09
1.556403490006221e+01	3.256335e-03	-1.849028e-09
1.562228335773742e+01	1.589644e-03	-1.603260e-09
1.567689088989079e+01	1.775267e-04	-1.356631e-09
1.573159422045616e+01	-9.460290e-04	-1.094157e-09
1.577765671375167e+01	-1.659837e-03	-8.640368e-10
1.578365671375166e+01	-1.718146e-03	-8.329160e-10
1.579165671375164e+01	-1.785925e-03	-7.911162e-10
1.580865671375160e+01	-1.911621e-03	-7.017282e-10
1.581465671375159e+01	-1.943866e-03	-6.698053e-10
1.582565671375156e+01	-1.993134e-03	-6.109731e-10
1.583433333150000e+01	-2.020500e-03	-5.642056e-10
1.583533333150000e+01	-2.023010e-03	-5.587950e-10
1.584117904578570e+01	-2.034289e-03	-5.271407e-10
1.584702476007140e+01	-2.040965e-03	-4.952377e-10
1.585287047435710e+01	-2.043038e-03	-4.630858e-10
1.585871618864280e+01	-2.040508e-03	-4.306851e-10
1.586456190292850e+01	-2.033374e-03	-3.980356e-10
1.587040761721420e+01	-2.021638e-03	-3.651372e-10
1.587625333149990e+01	-2.005299e-03	-3.319900e-10
1.591721333149980e+01	-1.815640e-03	3.659939e-09
1.598592330281409e+01	-1.318128e-03	4.151835e-07
1.602275113119726e+01	-9.874091e-04	4.832901e-06
1.604432191557219e+01	-7.759352e-04	2.258971e-05
1.605624441164933e+01	-6.575250e-04	6.362068e-05
1.606443875950841e+01	-5.751483e-04	1.456823e-04
1.607105721199764e+01	-5.060851e-04	3.096812e-04
1.607806705685723e+01	-4.266546e-04	6.895641e-04
1.608438846647945e+01	-3.419987e-04	1.419879e-03
1.609110681124456e+01	-2.227018e-04	2.999211e-03
1.609775736206859e+01	-4.319066e-05	6.043969e-03
1.610516399317145e+01	2.807092e-04	1.194898e-02
1.611191823215459e+01	7.762227e-04	2.033005e-02
1.612008737325293e+01	1.776005e-03	3.429350e-02
1.613031436409118e+01	3.852875e-03	5.582619e-02
1.614518171223276e+01	8.862008e-03	9.163963e-02
1.616703839685130e+01	2.126591e-02	1.492087e-01
1.620333525668864e+01	4.968562e-02	2.496225e-01
1.620633525668863e+01	5.285477e-02	2.582104e-01
1.621033525668862e+01	5.744483e-02	2.697410e-01
1.621833525668860e+01	6.737154e-02	2.929347e-01
1.623533525668856e+01	9.007843e-02	3.424963e-01
1.623771593404734e+01	9.360560e-02	3.494896e-01
1.624009661140612e+01	9.719812e-02	3.564903e-01
1.624247728876489e+01	1.008560e-01	3.634986e-01
1.624485796612367e+01	1.045792e-01	3.705144e-01
1.624723864348245e+01	1.083678e-01	3.775377e-01
1.624961932084122e+01	1.122217e-01	3.845685e-01
1.625199999820000e+01	1.161409e-01	3.916068e-01
1.625299999820000e+01	1.178108e-01	3.945656e-01
1.626356772495716e+01	1.365158e-01	4.259588e-01
1.627413545171432e+01	1.565231e-01	4.574184e-01
1.628470317847147e+01	1.778327e-01	4.889444e-01
1.629527090522863e+01	2.004445e-01	5.205368e-01
1.630583863198579e+01	2.243586e-01	5.521956e-01
1.631640635874295e+01	2.495750e-01	5.839208e-01
1.632697408550011e+01	2.760937e-01	6.157125e-01
1.640096623729041e+01	4.720544e-01	8.377162e-01
1.644291837745710e+01	5.926424e-01	9.629547e-01
1.647831617144548e+01	6.985697e-01	1.067581e+00
1.652192998772019e+01	8.282268e-01	1.194836e+00
1.656569810754242e+01	9.546201e-01	1.320621e+00
1.659667978328790e+01	1.040858e+00	1.408378e+00
1.660570331330904e+01	1.065012e+00	1.433603e+00
1.662375037335130e+01	1.111925e+00	1.483587e+00
1.663157254471547e+01	1.131758e+00	1.505087e+00
1.665021688744380e+01	1.177847e+00	1.555943e+00
1.666766666480000e+01	1.219181e+00	1.602932e+00
1.666866666479999e+01	1.221500e+00	1.605607e+00
1.668036380765711e+01	1.248076e+00	1.636746e+00
1.669206095051422e+01	1.273801e+00	1.667524e+00
1.670375809337134e+01	1.298673e+00	1.697940e+00
1.671545523622845e+01	1.322692e+00	1.727996e+00
1.672715237908557e+01	1.345860e+00	1.757690e+00
1.673884952194268e+01	1.368175e+00	1.787024e+00
1.675054666479980e+01	1.389638e+00	1.815996e+00
1.683054666479980e+01	1.524711e+00	2.006678e+00
1.691054666479980e+01	1.639980e+00	2.182712e+00
1.699054666479979e+01	1.740411e+00	2.344613e+00
1.700533333150000e+01	1.757354e+00	2.372279e+00
1.703590666490042e+01	1.790651e+00	2.426479e+00
1.704990666490039e+01	1.805356e+00	2.450027e+00
1.706890666490035e+01	1.825006e+00	2.481193e+00
1.708533333150000e+01	1.841602e+00	2.507088e+00
1.708633333150000e+01	1.842602e+00	2.508635e+00
1.709217904578570e+01	1.848417e+00	2.517596e+00
1.709802476007140e+01	1.854177e+00	2.526409e+00
1.710387047435710e+01	1.859883e+00	2.535075e+00
1.710971618864280e+01	1.865535e+00	2.543593e+00
1.711556190292850e+01	1.871133e+00	2.551964e+00
1.712140761721420e+01	1.876676e+00	2.560188e+00
1.712725333149990e+01	1.882166e+00	2.568264e+00
1.716821333149981e+01	1.918843e+00	2.620640e+00
1.724821333149981e+01	1.982998e+00	2.706876e+00
1.732821333149980e+01	2.035648e+00	2.772190e+00
1.740821333149980e+01	2.076527e+00	2.818368e+00
1.742099999810000e+01	2.081351e+00	2.823307e+00
1.744985333169920e+01	2.089587e+00	2.830895e+00
1.747475999490958e+01	2.094361e+00	2.834542e+00
1.747850856679392e+01	2.094925e+00	2.834902e+00
1.748225713867827e+01	2.095441e+00	2.835205e+00
1.748600571056262e+01	2.095908e+00	2.835450e+00
1.748975428244696e+01	2.096327e+00	2.835637e+00
1.749350285433131e+01	2.096698e+00	2.835765e+00
1.749725142621565e+01	2.097019e+00	2.835835e+00
1.750099999810000e+01	2.097293e+00	2.835848e+00
1.750199999810000e+01	2.097358e+00	2.835842e+00
1.750612861352261e+01	2.097586e+00	2.835769e+00
1.751025722894522e+01	2.097744e+00	2.835613e+00
1.751438584436783e+01	2.097831e+00	2.835374e+00
1.751851445979043e+01	2.097847e+00	2.835051e+00
1.752264307521304e+01	2.097792e+00	2.834645e+00
1.752677169063566e+01	2.097667e+00	2.834156e+00
1.753090030605826e+01	2.097471e+00	2.833583e+00
1.755982886456195e+01	2.094113e+00	2.827240e+00
1.761768598156932e+01	2.078791e+00	2.804379e+00
1.769768598156932e+01	2.041825e+00	2.753815e+00
1.777768598156932e+01	1.987744e+00	2.682184e+00
1.783966666480000e+01	1.935601e+00	2.613772e+00
1.785366666479997e+01	1.921503e+00	2.595290e+00
1.786966666479993e+01	1.904772e+00	2.573324e+00
1.788966666480007e+01	1.883224e+00	2.544999e+00
1.789380952194292e+01	1.878599e+00	2.538909e+00
1.789795237908576e+01	1.873932e+00	2.532762e+00
1.790209523622861e+01	1.869225e+00	2.526557e+00
1.790623809337146e+01	1.864476e+00	2.520295e+00
1.791038095051431e+01	1.859685e+00	2.513975e+00
1.791452380765715e+01	1.854853e+00	2.507597e+00
1.791866666480000e+01	1.849980e+00	2.501161e+00
1.791966666480000e+01	1.848797e+00	2.499599e+00
1.793136380765711e+01	1.834728e+00	2.480995e+00
1.794306095051423e+01	1.820278e+00	2.461847e+00
1.795475809337134e+01	1.805446e+00	2.442153e+00
1.796645523622846e+01	1.790232e+00	2.421914e+00
1.797815237908558e+01	1.774637e+00	2.401129e+00
1.798984952194269e+01	1.758659e+00	2.379800e+00
1.800154666479980e+01	1.742301e+00	2.357925e+00
