time	V(y)	V(recti)
7.056464133940942e+00	2.543290e+00	2.796606e+00
7.072185050102018e+00	2.534549e+00	2.772526e+00
7.085333332300003e+00	2.520713e+00	2.747547e+00
7.086333332300004e+00	2.519433e+00	2.745477e+00
7.091749692680253e+00	2.511807e+00	2.733754e+00
7.097166053060501e+00	2.503106e+00	2.721192e+00
7.102582413440750e+00	2.493332e+00	2.707791e+00
7.107998773820999e+00	2.482484e+00	2.693551e+00
7.113415134201247e+00	2.470561e+00	2.678473e+00
7.118831494581496e+00	2.457565e+00	2.662556e+00
7.124247854961745e+00	2.443495e+00	2.645800e+00
7.162199439717973e+00	2.327172e+00	2.513591e+00
7.202199439717972e+00	2.170982e+00	2.345675e+00
7.242199439717972e+00	1.980817e+00	2.147123e+00
7.282199439717971e+00	1.762253e+00	1.920764e+00
7.322199439717970e+00	1.521446e+00	1.670379e+00
7.362199439717969e+00	1.264365e+00	1.400253e+00
7.402199439717968e+00	9.966739e-01	1.115226e+00
7.442199439717967e+00	7.235738e-01	8.211252e-01
7.463398880535930e+00	5.778606e-01	6.630969e-01
7.468196643807783e+00	5.449269e-01	6.272622e-01
7.477792170351488e+00	4.791683e-01	5.557116e-01
7.489842496734799e+00	3.969351e-01	4.663731e-01
7.491436425615542e+00	3.860959e-01	4.546206e-01
7.493030354496286e+00	3.752676e-01	4.428916e-01
7.494624283377029e+00	3.644501e-01	4.311863e-01
7.496218212257772e+00	3.536435e-01	4.195046e-01
7.497812141138516e+00	3.428478e-01	4.078465e-01
7.499406070019259e+00	3.320629e-01	3.962120e-01
7.500999998900003e+00	3.212890e-01	3.846011e-01
7.501999998900004e+00	3.145373e-01	3.773359e-01
7.503457141757144e+00	3.047082e-01	3.667683e-01
7.504914284614283e+00	2.948946e-01	3.562470e-01
7.506371427471422e+00	2.850966e-01	3.457719e-01
7.507828570328562e+00	2.753141e-01	3.353431e-01
7.509285713185702e+00	2.655471e-01	3.249605e-01
7.510742856042841e+00	2.557957e-01	3.146242e-01
7.512199998899980e+00	2.460598e-01	3.043341e-01
7.522439998899955e+00	1.782824e-01	2.349273e-01
7.542919998899908e+00	4.536218e-02	1.113907e-01
7.557582829866671e+00	-4.677458e-02	4.501754e-02
7.568969530797482e+00	-1.152508e-01	1.518049e-02
7.576283541252121e+00	-1.574117e-01	5.953751e-03
7.579446818251107e+00	-1.749825e-01	4.035529e-03
7.583261935339358e+00	-1.955353e-01	2.698417e-03
7.587729586580604e+00	-2.189309e-01	1.669980e-03
7.592472953730073e+00	-2.429889e-01	9.865860e-04
7.596831163363163e+00	-2.643429e-01	6.042069e-04
7.601155935474502e+00	-2.847884e-01	3.733957e-04
7.605397842253883e+00	-3.041208e-01	2.332189e-04
7.609755284320276e+00	-3.232358e-01	1.439501e-04
7.614056182123818e+00	-3.413637e-01	8.926579e-05
7.618402821161620e+00	-3.589321e-01	5.510167e-05
7.622697596850252e+00	-3.755469e-01	3.419291e-05
7.627030900453175e+00	-3.915588e-01	2.114084e-05
7.631333628668099e+00	-4.067117e-01	1.310984e-05
7.635663805453760e+00	-4.212106e-01	8.107588e-06
7.644296905849540e+00	-4.478775e-01	3.109007e-06
7.652930020832876e+00	-4.715789e-01	1.192096e-06
7.657243272661187e+00	-4.822887e-01	7.436699e-07
7.662285821067552e+00	-4.938560e-01	4.322621e-07
7.667971074173916e+00	-5.056590e-01	2.361386e-07
7.675483701794619e+00	-5.192790e-01	1.077973e-07
7.684883006789121e+00	-5.331416e-01	4.041352e-08
7.698646735244584e+00	-5.470719e-01	9.717253e-09
7.719763036399517e+00	-5.539048e-01	1.218486e-10
7.759763036399516e+00	-5.335822e-01	-1.574485e-09
7.799763036399515e+00	-4.797636e-01	-1.948667e-09
7.839763036399514e+00	-3.976826e-01	-2.313374e-09
7.879763036399513e+00	-3.002551e-01	-2.768124e-09
7.882763036399517e+00	-2.922952e-01	-2.593498e-09
7.886763036399522e+00	-2.815576e-01	-2.674739e-09
7.894763036399532e+00	-2.600208e-01	-2.699207e-09
7.902859407199099e+00	-2.381866e-01	-2.337522e-09
7.905557789586705e+00	-2.309081e-01	-2.805092e-09
7.912498934428331e+00	-2.122200e-01	-2.676873e-09
7.918666665600004e+00	-1.956859e-01	-1.347328e-07
7.919666665600005e+00	-1.930144e-01	-2.114783e-09
7.925475043133305e+00	-1.775411e-01	-2.595933e-09
7.931283420666607e+00	-1.622970e-01	-2.956552e-09
7.937091798199908e+00	-1.472820e-01	-3.196639e-09
7.942900175733208e+00	-1.324962e-01	-3.316195e-09
7.948708553266509e+00	-1.179395e-01	-3.315220e-09
7.954516930799810e+00	-1.036120e-01	-3.193714e-09
7.960325308333111e+00	-8.951360e-02	-2.951676e-09
7.990529705551420e+00	-2.097126e-02	-2.995985e-09
8.026479189236710e+00	4.891499e-02	-2.992869e-09
8.066479189236709e+00	1.095811e-01	-2.917803e-09
8.106479189236708e+00	1.509152e-01	-2.767491e-09
8.146479189236707e+00	1.727914e-01	-2.542308e-09
8.186479189236707e+00	1.770052e-01	-2.245806e-09
8.226479189236706e+00	1.664260e-01	-1.882660e-09
8.266479189236705e+00	1.450417e-01	-1.462575e-09
8.295333332200006e+00	1.250050e-01	-1.130756e-09
8.309333332200023e+00	1.135580e-01	-9.552199e-10
8.321333332199988e+00	1.034804e-01	-8.011354e-10
8.323190475057133e+00	1.018942e-01	-7.745241e-10
8.325047617914278e+00	1.003041e-01	-7.491392e-10
8.326904760771423e+00	9.871036e-02	-7.249808e-10
8.328761903628568e+00	9.711282e-02	-7.020489e-10
8.330619046485713e+00	9.551152e-02	-6.803433e-10
8.332476189342858e+00	9.390647e-02	-6.598642e-10
8.334333332200003e+00	9.229766e-02	-6.406116e-10
8.335333332200005e+00	9.143067e-02	-6.158341e-10
8.338253332199997e+00	8.889120e-02	-5.773698e-10
8.341173332199991e+00	8.635240e-02	-5.377333e-10
8.344093332199984e+00	8.381426e-02	-4.969247e-10
8.347013332199976e+00	8.127678e-02	-4.549437e-10
8.349933332199969e+00	7.873997e-02	-4.117906e-10
8.352853332199963e+00	7.620383e-02	-3.674653e-10
8.355773332199956e+00	7.366835e-02	-3.219677e-10
8.376253332199909e+00	5.607515e-02	2.562972e-09
8.393359850970501e+00	4.169226e-02	1.177647e-07
8.406751028864544e+00	3.075350e-02	1.103284e-06
8.414197289036814e+00	2.483931e-02	4.615220e-06
8.419014221997582e+00	2.109814e-02	1.324246e-05
8.422211689311030e+00	1.865341e-02	2.935550e-05
8.424836023472157e+00	1.667123e-02	6.047572e-05
8.427329069563800e+00	1.480835e-02	1.251811e-04
8.429924399201639e+00	1.288970e-02	2.670193e-04
8.432420527382373e+00	1.106567e-02	5.542307e-04
8.434990737846245e+00	9.212225e-03	1.167322e-03
8.437538735527689e+00	7.404584e-03	2.408937e-03
8.440191431858331e+00	5.564778e-03	4.961171e-03
8.442971181575601e+00	3.704621e-03	9.964166e-03
8.446147879382902e+00	1.714905e-03	1.979039e-02
8.450366618316703e+00	-5.639120e-04	3.948987e-02
8.457439634513129e+00	-3.454304e-03	8.132631e-02
8.463952919435009e+00	-4.868856e-03	1.242573e-01
8.472519596369956e+00	-4.422590e-03	1.838657e-01
8.484416882792285e+00	8.741143e-04	2.694172e-01
8.503679224516532e+00	2.188751e-02	4.115377e-01
8.535990897984181e+00	8.779083e-02	6.532533e-01
8.575990897984180e+00	2.167079e-01	9.516873e-01
8.615990897984179e+00	3.962137e-01	1.243528e+00
8.655990897984179e+00	6.205454e-01	1.523071e+00
8.695990897984178e+00	8.753303e-01	1.788653e+00
8.711999998900005e+00	9.842255e-01	1.889764e+00
8.736945393405041e+00	1.160637e+00	2.037536e+00
8.738945393405043e+00	1.174918e+00	2.048894e+00
8.742945393405048e+00	1.203492e+00	2.071478e+00
8.747781576920218e+00	1.238054e+00	2.098418e+00
8.750999998900003e+00	1.261050e+00	2.116124e+00
8.751999998900004e+00	1.268193e+00	2.121591e+00
8.752099998900004e+00	1.268907e+00	2.122136e+00
8.752299998900003e+00	1.270335e+00	2.123226e+00
8.752999998900005e+00	1.275334e+00	2.127037e+00
8.764559998899992e+00	1.357925e+00	2.188087e+00
8.776119998899977e+00	1.438887e+00	2.246433e+00
8.787679998899964e+00	1.518221e+00	2.302076e+00
8.799239998899949e+00	1.595927e+00	2.355014e+00
8.810799998899936e+00	1.672005e+00	2.405249e+00
8.822359998899922e+00	1.746455e+00	2.452780e+00
8.833919998899908e+00	1.819276e+00	2.497608e+00
8.873919998899908e+00	2.050807e+00	2.634837e+00
8.913919998899907e+00	2.243680e+00	2.736239e+00
8.953919998899906e+00	2.392551e+00	2.801676e+00
8.987739943967402e+00	2.477932e+00	2.826204e+00
9.025441259893046e+00	2.525970e+00	2.818816e+00
9.065441259893046e+00	2.526899e+00	2.774258e+00
9.105441259893045e+00	2.482794e+00	2.696256e+00
9.127666665500005e+00	2.440444e+00	2.639455e+00
9.130666665500009e+00	2.432840e+00	2.630334e+00
9.134666665500013e+00	2.422002e+00	2.617617e+00
9.142666665500023e+00	2.399064e+00	2.591165e+00
9.154666665499988e+00	2.362249e+00	2.549537e+00
9.156523808357134e+00	2.356154e+00	2.542770e+00
9.158380951214278e+00	2.349969e+00	2.535928e+00
9.160238094071424e+00	2.343696e+00	2.529012e+00
9.162095236928568e+00	2.337333e+00	2.522021e+00
9.163952379785714e+00	2.330881e+00	2.514956e+00
9.165809522642858e+00	2.324339e+00	2.507817e+00
9.167666665500004e+00	2.317709e+00	2.500603e+00
9.168666665500005e+00	2.314102e+00	2.496687e+00
9.171586665499998e+00	2.303393e+00	2.485107e+00
9.174506665499992e+00	2.292435e+00	2.473309e+00
9.177426665499985e+00	2.281227e+00	2.461293e+00
9.180346665499977e+00	2.269770e+00	2.449060e+00
9.183266665499970e+00	2.258063e+00	2.436610e+00
9.186186665499964e+00	2.246107e+00	2.423942e+00
9.189106665499956e+00	2.233901e+00	2.411057e+00
9.209586665499909e+00	2.142273e+00	2.315061e+00
9.249586665499908e+00	1.942136e+00	2.107309e+00
9.289586665499908e+00	1.719035e+00	1.876212e+00
9.329586665499907e+00	1.474824e+00	1.621841e+00
9.369586665499906e+00	1.215419e+00	1.348580e+00
9.409586665499905e+00	9.464129e-01	1.061384e+00
9.449586665499904e+00	6.730841e-01	7.661506e-01
9.489586665499903e+00	4.004588e-01	4.713704e-01
9.526128389522871e+00	1.555726e-01	2.142043e-01
9.545333332200006e+00	2.972385e-02	9.111802e-02
9.546923446845735e+00	1.952953e-02	8.235546e-02
9.550103676137194e+00	-5.269611e-04	6.762082e-02
9.556464134720112e+00	-3.980552e-02	4.483196e-02
9.569185051885949e+00	-1.165659e-01	1.232509e-02
9.570185051885950e+00	-1.224487e-01	1.068297e-02
9.572185051885953e+00	-1.339203e-01	8.794636e-03
9.576185051885957e+00	-1.565292e-01	5.806535e-03
9.578973886655938e+00	-1.720602e-01	4.186919e-03
9.579755662660045e+00	-1.763505e-01	3.835197e-03
9.581319214668259e+00	-1.848461e-01	3.241147e-03
9.582206228183576e+00	-1.896284e-01	2.942395e-03
9.583559305169370e+00	-1.968665e-01	2.540244e-03
9.584333332200003e+00	-2.009781e-01	2.333628e-03
9.585333332200005e+00	-2.062611e-01	2.088887e-03
9.586333332200006e+00	-2.114991e-01	1.874170e-03
9.587059046485718e+00	-2.152735e-01	1.735693e-03
9.587784760771431e+00	-2.190236e-01	1.607060e-03
9.588510475057143e+00	-2.227495e-01	1.488271e-03
9.589236189342857e+00	-2.264510e-01	1.379326e-03
9.589961903628570e+00	-2.301283e-01	1.280225e-03
9.590687617914282e+00	-2.337812e-01	1.190967e-03
9.591413332199995e+00	-2.374099e-01	1.111554e-03
9.596010379663912e+00	-2.600009e-01	6.909186e-04
9.600868965997247e+00	-2.830941e-01	4.023472e-04
9.605387474650161e+00	-3.037648e-01	2.410392e-04
9.609560552584380e+00	-3.221189e-01	1.510518e-04
9.613828437634012e+00	-3.401563e-01	9.424351e-05
9.618123291834792e+00	-3.575730e-01	5.857690e-05
9.622486690937997e+00	-3.745135e-01	3.610022e-05
9.626793718807498e+00	-3.904870e-01	2.236436e-05
9.631122359813663e+00	-4.057882e-01	1.383137e-05
9.635423365237678e+00	-4.202462e-01	8.579154e-06
9.644060720661553e+00	-4.470431e-01	3.288736e-06
9.652696834100677e+00	-4.708670e-01	1.260606e-06
9.657019257720009e+00	-4.816628e-01	7.842764e-07
9.661863495505205e+00	-4.928532e-01	4.655681e-07
9.667581454737768e+00	-5.048473e-01	2.533789e-07
9.674658447127793e+00	-5.178865e-01	1.202767e-07
9.683767913978183e+00	-5.317357e-01	4.653872e-08
9.696373525546392e+00	-5.454406e-01	1.249139e-08
9.715693445747295e+00	-5.542116e-01	9.060691e-10
9.750528502652653e+00	-5.423208e-01	-1.466973e-09
9.790528502652652e+00	-4.952191e-01	-1.864204e-09
9.830528502652651e+00	-4.186561e-01	-2.236243e-09
9.870528502652650e+00	-3.227992e-01	-2.532627e-09
9.910528502652650e+00	-2.187450e-01	-2.761243e-09
9.950528502652649e+00	-1.142349e-01	-2.928368e-09
9.960999998800006e+00	-8.807224e-02	-2.958253e-09
9.982942989894724e+00	-3.579302e-02	-3.000921e-09
9.988942982694752e+00	-2.239854e-02	-3.007626e-09
9.994000007199972e+00	-1.132283e-02	-3.012213e-09
9.997000003599986e+00	-4.897985e-03	-3.014238e-09
9.999000001199995e+00	-6.674447e-04	-3.015340e-09
1.000000000000000e+01	1.437181e-03	-3.015599e-09
