time	V(y)	V(triangle)
5.084695123870851e+00	-5.208983e-02	1.339122e-01
5.084837188652635e+00	-5.209094e-02	1.341395e-01
5.084995321113141e+00	-5.209185e-02	1.343925e-01
5.085073967913409e+00	-5.209213e-02	1.345184e-01
5.085142457047951e+00	-5.209227e-02	1.346279e-01
5.085217443069787e+00	-5.209238e-02	1.347479e-01
5.085263596100873e+00	-5.209244e-02	1.348218e-01
5.085310298571478e+00	-5.209248e-02	1.348965e-01
5.085362418105817e+00	-5.209248e-02	1.349799e-01
5.085420130363389e+00	-5.209241e-02	1.350722e-01
5.085485015648480e+00	-5.209224e-02	1.351760e-01
5.085544897191298e+00	-5.209201e-02	1.352718e-01
5.085621542215833e+00	-5.209165e-02	1.353945e-01
5.085703322947481e+00	-5.209122e-02	1.355253e-01
5.085783126825866e+00	-5.209075e-02	1.356530e-01
5.085866095715126e+00	-5.209014e-02	1.357858e-01
5.085974588822488e+00	-5.208914e-02	1.359593e-01
5.086089614040951e+00	-5.208787e-02	1.361434e-01
5.086204910107831e+00	-5.208646e-02	1.363279e-01
5.086326063544540e+00	-5.208481e-02	1.365217e-01
5.086450488635741e+00	-5.208288e-02	1.367208e-01
5.086579265045955e+00	-5.208058e-02	1.369268e-01
5.086732519834314e+00	-5.207757e-02	1.371720e-01
5.086874269471487e+00	-5.207454e-02	1.373988e-01
5.087030264763747e+00	-5.207086e-02	1.376484e-01
5.087183994273509e+00	-5.206683e-02	1.378944e-01
5.087344264600098e+00	-5.206231e-02	1.381508e-01
5.087499081118978e+00	-5.205765e-02	1.383985e-01
5.087664207037840e+00	-5.205224e-02	1.386627e-01
5.087819445729892e+00	-5.204678e-02	1.389111e-01
5.087999276196442e+00	-5.204007e-02	1.391988e-01
5.088164465569228e+00	-5.203348e-02	1.394631e-01
5.088402735603026e+00	-5.202324e-02	1.398444e-01
5.088621786843525e+00	-5.201319e-02	1.401949e-01
5.088837837007340e+00	-5.200259e-02	1.405405e-01
5.089091739896176e+00	-5.198925e-02	1.409468e-01
5.089324650914556e+00	-5.197623e-02	1.413194e-01
5.089586550513076e+00	-5.196064e-02	1.417385e-01
5.089884518356833e+00	-5.194172e-02	1.422152e-01
5.090162951046992e+00	-5.192293e-02	1.426607e-01
5.090468135034477e+00	-5.190092e-02	1.431490e-01
5.090905942745920e+00	-5.186699e-02	1.438495e-01
5.091360914704815e+00	-5.182910e-02	1.445775e-01
5.091810903087840e+00	-5.178858e-02	1.452974e-01
5.092366487909949e+00	-5.173413e-02	1.461864e-01
5.093143861155355e+00	-5.165073e-02	1.474302e-01
5.093980263033160e+00	-5.155092e-02	1.487684e-01
5.095202711261223e+00	-5.138582e-02	1.507243e-01
5.096808079119910e+00	-5.113767e-02	1.532929e-01
5.098658189642364e+00	-5.080525e-02	1.562531e-01
5.101088634005528e+00	-5.029367e-02	1.601418e-01
5.107525031958801e+00	-4.852432e-02	1.704400e-01
5.112485415298380e+00	-4.673596e-02	1.783767e-01
5.119613219875497e+00	-4.350719e-02	1.897812e-01
5.131022681177157e+00	-3.667663e-02	2.080363e-01
5.151415906419508e+00	-1.944331e-02	2.406655e-01
5.192202356904204e+00	2.959189e-02	3.059238e-01
5.252934253373382e+00	1.267050e-01	4.030948e-01
5.322738836794322e+00	2.596074e-01	5.147821e-01
5.352223235991822e+00	3.204614e-01	5.619572e-01
5.372895178979618e+00	3.641214e-01	5.950323e-01
5.388074870374382e+00	3.959638e-01	6.193198e-01
5.401664428293778e+00	4.241102e-01	6.410631e-01
5.415316491978089e+00	4.519382e-01	6.629064e-01
5.428664817101904e+00	4.785524e-01	6.842637e-01
5.448693199178791e+00	5.170875e-01	7.163091e-01
5.481121072133533e+00	5.759744e-01	7.681937e-01
5.522976099164325e+00	6.456704e-01	8.351617e-01
5.567399875348116e+00	7.104037e-01	9.062398e-01
5.639432724248593e+00	7.986590e-01	1.021492e+00
5.719432724248591e+00	8.817872e-01	1.149492e+00
5.755672008736290e+00	9.149072e-01	1.207475e+00
5.780135387163895e+00	9.358007e-01	1.246617e+00
5.797760343401897e+00	9.506033e-01	1.274817e+00
5.810881647152385e+00	9.615871e-01	1.295811e+00
5.825763228950969e+00	9.740856e-01	1.319621e+00
5.843017083638671e+00	9.887002e-01	1.347227e+00
5.861596158774041e+00	1.004710e+00	1.376954e+00
5.891720121078521e+00	1.031545e+00	1.425152e+00
5.939732115707393e+00	1.076909e+00	1.501971e+00
6.012140992009328e+00	1.151096e+00	1.617826e+00
6.092140992009327e+00	1.239975e+00	1.745826e+00
6.150799456801806e+00	1.309278e+00	1.839679e+00
6.182002253009721e+00	1.347487e+00	1.889604e+00
6.203670145640160e+00	1.374444e+00	1.924272e+00
6.219504598116892e+00	1.394265e+00	1.949607e+00
6.232631049839036e+00	1.410746e+00	1.970610e+00
6.245817223911018e+00	1.427323e+00	1.991708e+00
6.260944904002230e+00	1.446346e+00	2.015912e+00
6.280313987412825e+00	1.470667e+00	2.046902e+00
6.311695423605954e+00	1.509873e+00	2.097113e+00
6.361576841124744e+00	1.571435e+00	2.176923e+00
6.436200999910959e+00	1.662054e+00	2.296322e+00
6.469982774695858e+00	1.702308e+00	2.350373e+00
6.507393877962905e+00	1.746096e+00	2.410230e+00
6.542039170734490e+00	1.786077e+00	2.465663e+00
6.598376440118031e+00	1.850351e+00	2.555802e+00
6.620127035388009e+00	1.874971e+00	2.590603e+00
6.636015458090625e+00	1.892858e+00	2.616025e+00
6.649103897561673e+00	1.907561e+00	2.636966e+00
6.662440672167264e+00	1.922522e+00	2.658305e+00
6.677595493543507e+00	1.939504e+00	2.682553e+00
6.696954509724058e+00	1.961185e+00	2.713527e+00
6.728319945780683e+00	1.996329e+00	2.763712e+00
6.778177694918945e+00	2.052358e+00	2.843484e+00
6.852774284618626e+00	2.136708e+00	2.962839e+00
6.932774284618624e+00	2.227908e+00	3.090839e+00
6.987545973338214e+00	2.290831e+00	3.178473e+00
7.017631173333129e+00	2.325584e+00	3.226610e+00
7.038653921995412e+00	2.349941e+00	3.260246e+00
7.054065258109325e+00	2.367825e+00	3.284904e+00
7.067490567107633e+00	2.383420e+00	3.306385e+00
7.080489964293655e+00	2.398533e+00	3.327184e+00
7.094776368902295e+00	2.415152e+00	3.350042e+00
7.114457323317467e+00	2.438060e+00	3.381532e+00
7.146334108037863e+00	2.475176e+00	3.432534e+00
7.196946731003358e+00	2.534089e+00	3.513515e+00
7.272416411652848e+00	2.621807e+00	3.634266e+00
7.352416411652847e+00	2.714572e+00	3.762266e+00
7.405566444567491e+00	2.776049e+00	3.847306e+00
7.434053462368936e+00	2.808937e+00	3.892885e+00
7.448750953166439e+00	2.825886e+00	3.916402e+00
7.471605018405064e+00	2.852225e+00	3.952968e+00
7.472605018404991e+00	2.853377e+00	3.954568e+00
7.474605018404844e+00	2.855681e+00	3.957768e+00
7.478605018404551e+00	2.860288e+00	3.964168e+00
7.485733670954353e+00	2.868498e+00	3.975574e+00
7.486742694900464e+00	2.869659e+00	3.977188e+00
7.488760742792685e+00	2.871983e+00	3.980417e+00
7.492796838577128e+00	2.876630e+00	3.986875e+00
7.495815427005432e+00	2.880105e+00	3.991705e+00
7.496815427005359e+00	2.881257e+00	3.993305e+00
7.498815427005212e+00	2.883559e+00	3.996505e+00
7.499815427005139e+00	2.884710e+00	3.998105e+00
7.500000000000142e+00	2.884923e+00	3.998400e+00
7.500369145990149e+00	2.885348e+00	3.998991e+00
7.500519397750232e+00	2.885520e+00	3.999231e+00
7.500699496479903e+00	2.885728e+00	3.999519e+00
7.500792500925066e+00	2.885835e+00	3.999668e+00
7.500813991109744e+00	2.885860e+00	3.999702e+00
7.500856971479102e+00	2.885909e+00	3.999771e+00
7.500914039261353e+00	2.885975e+00	3.999862e+00
7.501000000000069e+00	2.886074e+00	4.000000e+00
7.501008596073937e+00	2.886084e+00	3.999986e+00
7.501025788221682e+00	2.886103e+00	3.999959e+00
7.501060172517171e+00	2.886143e+00	3.999904e+00
7.501120354561557e+00	2.886212e+00	3.999807e+00
7.501193575213954e+00	2.886297e+00	3.999690e+00
7.501267628120644e+00	2.886382e+00	3.999572e+00
7.501343375927831e+00	2.886468e+00	3.999451e+00
7.501430764612969e+00	2.886569e+00	3.999311e+00
7.501510311218382e+00	2.886660e+00	3.999183e+00
7.501588788192024e+00	2.886750e+00	3.999058e+00
7.501677245681698e+00	2.886851e+00	3.998916e+00
7.501757556928716e+00	2.886943e+00	3.998788e+00
7.501836639481141e+00	2.887033e+00	3.998661e+00
7.501850922400436e+00	2.887049e+00	3.998639e+00
7.501879488239027e+00	2.887082e+00	3.998593e+00
7.501936619916208e+00	2.887147e+00	3.998501e+00
7.501999999999995e+00	2.887219e+00	3.998400e+00
7.502004161215801e+00	2.887224e+00	3.998393e+00
7.502012483647420e+00	2.887233e+00	3.998380e+00
7.502029128510657e+00	2.887252e+00	3.998353e+00
7.502062418237124e+00	2.887290e+00	3.998300e+00
7.502128997690065e+00	2.887366e+00	3.998194e+00
7.502194057897441e+00	2.887440e+00	3.998090e+00
7.502270452795948e+00	2.887527e+00	3.997967e+00
7.502364953613665e+00	2.887634e+00	3.997816e+00
7.502446695419735e+00	2.887727e+00	3.997685e+00
7.502527413966398e+00	2.887818e+00	3.997556e+00
7.502622253335744e+00	2.887926e+00	3.997404e+00
7.502704697433188e+00	2.888019e+00	3.997272e+00
7.502785630700352e+00	2.888110e+00	3.997143e+00
7.502858119607403e+00	2.888192e+00	3.997027e+00
7.502906546325171e+00	2.888247e+00	3.996949e+00
7.502926335472566e+00	2.888269e+00	3.996918e+00
7.502960421705204e+00	2.888307e+00	3.996863e+00
7.502999999999993e+00	2.888352e+00	3.996800e+00
7.503003957829470e+00	2.888356e+00	3.996794e+00
7.503011873488425e+00	2.888366e+00	3.996781e+00
7.503027704806343e+00	2.888383e+00	3.996756e+00
7.503059367442177e+00	2.888419e+00	3.996705e+00
7.503121160411013e+00	2.888489e+00	3.996606e+00
7.503190229244005e+00	2.888566e+00	3.996496e+00
7.503295208293459e+00	2.888684e+00	3.996328e+00
7.503381918205768e+00	2.888782e+00	3.996189e+00
7.503467602913730e+00	2.888878e+00	3.996052e+00
7.503565875573628e+00	2.888988e+00	3.995895e+00
7.503650681201790e+00	2.889083e+00	3.995759e+00
7.503732971028462e+00	2.889175e+00	3.995627e+00
7.503824241903239e+00	2.889277e+00	3.995481e+00
7.503906480177903e+00	2.889369e+00	3.995350e+00
7.503987244612603e+00	2.889459e+00	3.995220e+00
7.504074983754620e+00	2.889557e+00	3.995080e+00
7.504162683682509e+00	2.889654e+00	3.994940e+00
7.504244747923288e+00	2.889746e+00	3.994808e+00
7.504331947405653e+00	2.889843e+00	3.994669e+00
7.504416441146418e+00	2.889936e+00	3.994534e+00
7.504503258967581e+00	2.890033e+00	3.994395e+00
7.504591679261814e+00	2.890131e+00	3.994253e+00
7.504673974730437e+00	2.890222e+00	3.994122e+00
7.504769077829522e+00	2.890327e+00	3.993969e+00
7.504854597438872e+00	2.890421e+00	3.993833e+00
7.504936742014131e+00	2.890512e+00	3.993701e+00
7.505046565328918e+00	2.890633e+00	3.993526e+00
7.505134097387966e+00	2.890730e+00	3.993386e+00
7.505220261226491e+00	2.890825e+00	3.993248e+00
7.505310166838861e+00	2.890923e+00	3.993104e+00
7.505397774801146e+00	2.891020e+00	3.992964e+00
7.505484611407439e+00	2.891115e+00	3.992825e+00
7.505573515570859e+00	2.891212e+00	3.992682e+00
7.505656296243011e+00	2.891303e+00	3.992550e+00
7.505752359538661e+00	2.891408e+00	3.992396e+00
7.505838186327018e+00	2.891502e+00	3.992259e+00
7.505920696913066e+00	2.891592e+00	3.992127e+00
7.506018807388706e+00	2.891699e+00	3.991970e+00
7.506103293805054e+00	2.891791e+00	3.991835e+00
7.506186047185786e+00	2.891881e+00	3.991702e+00
7.506275139679964e+00	2.891978e+00	3.991560e+00
7.506365064973792e+00	2.892076e+00	3.991416e+00
7.506448075306835e+00	2.892166e+00	3.991283e+00
7.506536214889231e+00	2.892262e+00	3.991142e+00
7.506621111418426e+00	2.892354e+00	3.991006e+00
7.506710197974535e+00	2.892450e+00	3.990864e+00
7.506800307634137e+00	2.892547e+00	3.990720e+00
7.506882934194373e+00	2.892637e+00	3.990587e+00
7.506983472157501e+00	2.892745e+00	3.990427e+00
7.507069752511725e+00	2.892838e+00	3.990288e+00
7.507153370154313e+00	2.892928e+00	3.990155e+00
7.507246050058036e+00	2.893028e+00	3.990006e+00
7.507329631390320e+00	2.893118e+00	3.989873e+00
7.507411657840109e+00	2.893206e+00	3.989741e+00
7.507500210607965e+00	2.893301e+00	3.989600e+00
7.507587833053570e+00	2.893395e+00	3.989460e+00
7.507672226691255e+00	2.893485e+00	3.989324e+00
7.507760672810960e+00	2.893579e+00	3.989183e+00
7.507844925817501e+00	2.893670e+00	3.989048e+00
7.507936234868495e+00	2.893767e+00	3.988902e+00
7.508024613290594e+00	2.893861e+00	3.988761e+00
7.508107382424186e+00	2.893950e+00	3.988628e+00
7.508211196973200e+00	2.894060e+00	3.988462e+00
7.508298147914360e+00	2.894152e+00	3.988323e+00
7.508382891724310e+00	2.894242e+00	3.988187e+00
7.508473665122985e+00	2.894339e+00	3.988042e+00
7.508566378354885e+00	2.894437e+00	3.987894e+00
7.508650458322151e+00	2.894526e+00	3.987759e+00
7.508739713549431e+00	2.894620e+00	3.987617e+00
7.508825204455285e+00	2.894710e+00	3.987480e+00
7.508916774673857e+00	2.894807e+00	3.987333e+00
7.509005917655571e+00	2.894901e+00	3.987190e+00
7.509089030163857e+00	2.894988e+00	3.987057e+00
7.509194093547919e+00	2.895099e+00	3.986889e+00
7.509281620168863e+00	2.895191e+00	3.986749e+00
7.509366966000592e+00	2.895280e+00	3.986613e+00
7.509457664007265e+00	2.895375e+00	3.986468e+00
7.509549597372974e+00	2.895472e+00	3.986321e+00
7.509634726641274e+00	2.895561e+00	3.986184e+00
7.509724342877412e+00	2.895654e+00	3.986041e+00
7.509809441502192e+00	2.895743e+00	3.985905e+00
7.509903091037415e+00	2.895841e+00	3.985755e+00
7.509991360361980e+00	2.895933e+00	3.985614e+00
7.510074715397671e+00	2.896019e+00	3.985481e+00
7.510183785120937e+00	2.896133e+00	3.985306e+00
7.510272517272035e+00	2.896225e+00	3.985164e+00
7.510359486330913e+00	2.896315e+00	3.985025e+00
7.510451076816963e+00	2.896410e+00	3.984878e+00
7.510540377772010e+00	2.896502e+00	3.984735e+00
7.510629249409533e+00	2.896594e+00	3.984593e+00
7.510720368221378e+00	2.896688e+00	3.984447e+00
7.510804358638488e+00	2.896775e+00	3.984313e+00
7.510905972044036e+00	2.896880e+00	3.984150e+00
7.510993623115986e+00	2.896970e+00	3.984010e+00
7.511078385795450e+00	2.897057e+00	3.983875e+00
7.511171354512371e+00	2.897152e+00	3.983726e+00
7.511256249054362e+00	2.897239e+00	3.983590e+00
7.511339615635407e+00	2.897325e+00	3.983457e+00
7.511428974510494e+00	2.897416e+00	3.983314e+00
7.511516172856332e+00	2.897506e+00	3.983174e+00
7.511603955743603e+00	2.897595e+00	3.983034e+00
7.511694510528507e+00	2.897687e+00	3.982889e+00
7.511778773861472e+00	2.897773e+00	3.982754e+00
7.511877367574485e+00	2.897874e+00	3.982596e+00
7.511965146615339e+00	2.897963e+00	3.982456e+00
7.512049478302607e+00	2.898049e+00	3.982321e+00
7.512145740280964e+00	2.898146e+00	3.982167e+00
7.512231447089562e+00	2.898233e+00	3.982030e+00
7.512315415124000e+00	2.898318e+00	3.981895e+00
7.512405838825373e+00	2.898410e+00	3.981751e+00
7.512494655989613e+00	2.898499e+00	3.981609e+00
7.512582176407456e+00	2.898587e+00	3.981468e+00
7.512672975765391e+00	2.898679e+00	3.981323e+00
7.512757768611813e+00	2.898764e+00	3.981188e+00
7.512856121300310e+00	2.898863e+00	3.981030e+00
7.512944312133619e+00	2.898952e+00	3.980889e+00
7.513028846366559e+00	2.899037e+00	3.980754e+00
7.513125702308891e+00	2.899134e+00	3.980599e+00
7.513211836581739e+00	2.899220e+00	3.980461e+00
7.513296200172782e+00	2.899304e+00	3.980326e+00
7.513386960818828e+00	2.899395e+00	3.980181e+00
7.513475911641294e+00	2.899484e+00	3.980039e+00
7.513564175533951e+00	2.899572e+00	3.979897e+00
7.513655539488816e+00	2.899662e+00	3.979751e+00
7.513740449079428e+00	2.899747e+00	3.979615e+00
7.513840639548341e+00	2.899847e+00	3.979455e+00
7.513929123517279e+00	2.899934e+00	3.979313e+00
7.514014234325053e+00	2.900019e+00	3.979177e+00
7.514109328996319e+00	2.900113e+00	3.979025e+00
7.514195438541726e+00	2.900198e+00	3.978887e+00
7.514279886375718e+00	2.900281e+00	3.978752e+00
7.514370447285849e+00	2.900371e+00	3.978607e+00
7.514458571149788e+00	2.900457e+00	3.978466e+00
7.514548133292884e+00	2.900545e+00	3.978323e+00
7.514640297404718e+00	2.900636e+00	3.978176e+00
7.514725162335523e+00	2.900719e+00	3.978040e+00
7.514828510150998e+00	2.900821e+00	3.977874e+00
7.514917585576519e+00	2.900908e+00	3.977732e+00
7.515003689151932e+00	2.900992e+00	3.977594e+00
7.515096814201137e+00	2.901083e+00	3.977445e+00
7.515191823435650e+00	2.901176e+00	3.977293e+00
7.515278855459151e+00	2.901261e+00	3.977154e+00
7.515370785878090e+00	2.901350e+00	3.977007e+00
7.515457430900440e+00	2.901434e+00	3.976868e+00
7.515555844688834e+00	2.901530e+00	3.976711e+00
7.515645291372941e+00	2.901617e+00	3.976568e+00
7.515730545970939e+00	2.901699e+00	3.976431e+00
7.515828092373660e+00	2.901794e+00	3.976275e+00
7.515915230283248e+00	2.901878e+00	3.976136e+00
7.516000554538344e+00	2.901960e+00	3.975999e+00
7.516092050237425e+00	2.902048e+00	3.975853e+00
7.516181010988994e+00	2.902134e+00	3.975710e+00
7.516271610999013e+00	2.902221e+00	3.975565e+00
7.516364789671698e+00	2.902311e+00	3.975416e+00
7.516450078806500e+00	2.902393e+00	3.975280e+00
7.516556515162208e+00	2.902494e+00	3.975110e+00
7.516646680272771e+00	2.902581e+00	3.974965e+00
7.516734120721758e+00	2.902664e+00	3.974825e+00
7.516827135638259e+00	2.902753e+00	3.974677e+00
7.516920015413717e+00	2.902842e+00	3.974528e+00
7.517009717586049e+00	2.902927e+00	3.974385e+00
7.517102912883900e+00	2.903016e+00	3.974235e+00
7.517188902405429e+00	2.903097e+00	3.974098e+00
7.517293933328673e+00	2.903197e+00	3.973930e+00
7.517384125234216e+00	2.903283e+00	3.973785e+00
7.517471297135046e+00	2.903365e+00	3.973646e+00
7.517564659066231e+00	2.903453e+00	3.973496e+00
7.517658836483449e+00	2.903542e+00	3.973346e+00
7.517747965901236e+00	2.903626e+00	3.973203e+00
7.517841170504404e+00	2.903714e+00	3.973054e+00
7.517927682214896e+00	2.903795e+00	3.972916e+00
7.518031393363920e+00	2.903893e+00	3.972750e+00
7.518121667710680e+00	2.903977e+00	3.972605e+00
7.518208635947779e+00	2.904059e+00	3.972466e+00
7.518302635186444e+00	2.904147e+00	3.972316e+00
7.518398150028595e+00	2.904236e+00	3.972163e+00
7.518486976829323e+00	2.904319e+00	3.972021e+00
7.518580365280663e+00	2.904406e+00	3.971871e+00
7.518667412615443e+00	2.904487e+00	3.971732e+00
7.518770469766793e+00	2.904583e+00	3.971567e+00
7.518860976979468e+00	2.904667e+00	3.971422e+00
7.518947955793294e+00	2.904747e+00	3.971283e+00
7.519042474563555e+00	2.904835e+00	3.971132e+00
7.519138766344440e+00	2.904924e+00	3.970978e+00
7.519227712050714e+00	2.905006e+00	3.970836e+00
7.519321414198096e+00	2.905093e+00	3.970686e+00
7.519408796915272e+00	2.905173e+00	3.970546e+00
7.519512221219848e+00	2.905268e+00	3.970381e+00
7.519603037127204e+00	2.905352e+00	3.970235e+00
7.519690292156405e+00	2.905432e+00	3.970096e+00
7.519784885693120e+00	2.905519e+00	3.969944e+00
7.519881029038054e+00	2.905607e+00	3.969790e+00
7.519970520640960e+00	2.905688e+00	3.969647e+00
7.520064600604023e+00	2.905774e+00	3.969497e+00
7.520152000460044e+00	2.905854e+00	3.969357e+00
7.520256934511330e+00	2.905949e+00	3.969189e+00
7.520348154901498e+00	2.906032e+00	3.969043e+00
7.520436002160153e+00	2.906112e+00	3.968902e+00
7.520530369537148e+00	2.906197e+00	3.968751e+00
7.520625372985492e+00	2.906283e+00	3.968599e+00
7.520716047283678e+00	2.906365e+00	3.968454e+00
7.520810739459506e+00	2.906451e+00	3.968303e+00
7.520897879380946e+00	2.906529e+00	3.968163e+00
7.521006127551026e+00	2.906627e+00	3.967990e+00
7.521098144147523e+00	2.906710e+00	3.967843e+00
7.521187242390425e+00	2.906790e+00	3.967700e+00
7.521282295570742e+00	2.906875e+00	3.967548e+00
7.521375012671399e+00	2.906958e+00	3.967400e+00
7.521469013510767e+00	2.907042e+00	3.967250e+00
7.521565493500347e+00	2.907128e+00	3.967095e+00
7.521652340809204e+00	2.907206e+00	3.966956e+00
7.521758029658301e+00	2.907300e+00	3.966787e+00
7.521849702185314e+00	2.907381e+00	3.966640e+00
7.521938819376771e+00	2.907460e+00	3.966498e+00
7.522033308272988e+00	2.907544e+00	3.966347e+00
7.522123426049291e+00	2.907624e+00	3.966202e+00
7.522220948369352e+00	2.907710e+00	3.966047e+00
7.522313888089606e+00	2.907792e+00	3.965898e+00
7.522400788819468e+00	2.907869e+00	3.965759e+00
7.522501297040684e+00	2.907957e+00	3.965598e+00
7.522591619921556e+00	2.908037e+00	3.965453e+00
7.522679681530612e+00	2.908114e+00	3.965312e+00
7.522773564564709e+00	2.908197e+00	3.965162e+00
7.522863140883885e+00	2.908275e+00	3.965019e+00
7.522960480448454e+00	2.908360e+00	3.964863e+00
7.523053613135374e+00	2.908442e+00	3.964714e+00
7.523140644125981e+00	2.908517e+00	3.964575e+00
7.523241886912253e+00	2.908606e+00	3.964413e+00
7.523332615085529e+00	2.908685e+00	3.964268e+00
7.523421034703595e+00	2.908761e+00	3.964126e+00
7.523515272545765e+00	2.908843e+00	3.963976e+00
7.523605076610416e+00	2.908921e+00	3.963832e+00
7.523703083834214e+00	2.909006e+00	3.963675e+00
7.523796316291389e+00	2.909086e+00	3.963526e+00
7.523883613336942e+00	2.909162e+00	3.963386e+00
7.523984166659318e+00	2.909248e+00	3.963225e+00
7.524075136931799e+00	2.909326e+00	3.963080e+00
7.524163722584440e+00	2.909402e+00	3.962938e+00
7.524258106607206e+00	2.909483e+00	3.962787e+00
7.524347748947044e+00	2.909560e+00	3.962644e+00
7.524446864449722e+00	2.909645e+00	3.962485e+00
7.524539962675775e+00	2.909724e+00	3.962336e+00
7.524627564072638e+00	2.909799e+00	3.962196e+00
7.524727060417774e+00	2.909884e+00	3.962037e+00
7.524818266965440e+00	2.909961e+00	3.961891e+00
7.524907055876476e+00	2.910037e+00	3.961749e+00
7.525001576908600e+00	2.910116e+00	3.961597e+00
7.525090948922276e+00	2.910192e+00	3.961454e+00
7.525191513884899e+00	2.910277e+00	3.961293e+00
7.525284494060720e+00	2.910356e+00	3.961145e+00
7.525372491463230e+00	2.910430e+00	3.961004e+00
7.525470824835146e+00	2.910512e+00	3.960847e+00
7.525571491415548e+00	2.910597e+00	3.960686e+00
7.525663109206576e+00	2.910674e+00	3.960539e+00
7.525759985613085e+00	2.910755e+00	3.960384e+00
7.525849372640479e+00	2.910830e+00	3.960241e+00
7.525960613408955e+00	2.910923e+00	3.960063e+00
7.526055223106511e+00	2.911002e+00	3.959912e+00
7.526146674552898e+00	2.911078e+00	3.959765e+00
7.526243685049778e+00	2.911159e+00	3.959610e+00
7.526335952180638e+00	2.911235e+00	3.959462e+00
7.526436613780845e+00	2.911318e+00	3.959301e+00
7.526530818994118e+00	2.911396e+00	3.959151e+00
7.526619305711300e+00	2.911469e+00	3.959009e+00
7.526717667420662e+00	2.911551e+00	3.958852e+00
7.526818104882935e+00	2.911633e+00	3.958691e+00
7.526910687452180e+00	2.911709e+00	3.958543e+00
7.527008296019574e+00	2.911789e+00	3.958387e+00
7.527097745363498e+00	2.911863e+00	3.958244e+00
7.527212279896396e+00	2.911957e+00	3.958060e+00
7.527308934457160e+00	2.912035e+00	3.957906e+00
7.527402220632425e+00	2.912112e+00	3.957757e+00
7.527500101556562e+00	2.912191e+00	3.957600e+00
7.527591381059068e+00	2.912266e+00	3.957454e+00
7.527698209049326e+00	2.912352e+00	3.957283e+00
7.527792547168097e+00	2.912429e+00	3.957132e+00
7.527882826219027e+00	2.912502e+00	3.956987e+00
7.527980090348976e+00	2.912580e+00	3.956832e+00
7.528075125994519e+00	2.912657e+00	3.956680e+00
7.528172280251191e+00	2.912735e+00	3.956524e+00
7.528270153076761e+00	2.912814e+00	3.956368e+00
7.528358980677950e+00	2.912885e+00	3.956226e+00
7.528461807068027e+00	2.912967e+00	3.956061e+00
7.528555812650595e+00	2.913043e+00	3.955911e+00
7.528647220988340e+00	2.913116e+00	3.955765e+00
7.528743950045730e+00	2.913193e+00	3.955610e+00
7.528834079232205e+00	2.913265e+00	3.955466e+00
7.528941124555146e+00	2.913350e+00	3.955294e+00
7.529035605734606e+00	2.913425e+00	3.955143e+00
7.529126170296891e+00	2.913496e+00	3.954998e+00
7.529223759092801e+00	2.913574e+00	3.954842e+00
7.529319317914712e+00	2.913649e+00	3.954689e+00
7.529416895461324e+00	2.913726e+00	3.954533e+00
7.529515231066938e+00	2.913804e+00	3.954376e+00
7.529604446879731e+00	2.913874e+00	3.954233e+00
7.529707148123272e+00	2.913954e+00	3.954069e+00
7.529801791258862e+00	2.914029e+00	3.953917e+00
7.529893970160067e+00	2.914101e+00	3.953770e+00
7.529991380825813e+00	2.914176e+00	3.953614e+00
7.530081638951451e+00	2.914247e+00	3.953469e+00
7.530191317640309e+00	2.914332e+00	3.953294e+00
7.530286673736434e+00	2.914407e+00	3.953141e+00
7.530378468328976e+00	2.914478e+00	3.952994e+00
7.530476968061265e+00	2.914554e+00	3.952837e+00
7.530571158123898e+00	2.914627e+00	3.952686e+00
7.530672607802266e+00	2.914705e+00	3.952524e+00
7.530768812570457e+00	2.914779e+00	3.952370e+00
7.530858602003384e+00	2.914848e+00	3.952226e+00
7.530957929454452e+00	2.914924e+00	3.952067e+00
7.531058795819561e+00	2.915002e+00	3.951906e+00
7.531154039873186e+00	2.915075e+00	3.951754e+00
7.531254190549838e+00	2.915151e+00	3.951593e+00
7.531344515612076e+00	2.915220e+00	3.951449e+00
7.531452281249770e+00	2.915302e+00	3.951276e+00
7.531548890548692e+00	2.915375e+00	3.951122e+00
7.531642479361643e+00	2.915446e+00	3.950972e+00
7.531741240613314e+00	2.915521e+00	3.950814e+00
7.531832465945222e+00	2.915590e+00	3.950668e+00
7.531944550000190e+00	2.915674e+00	3.950489e+00
7.532041638794595e+00	2.915748e+00	3.950333e+00
7.532134920130382e+00	2.915818e+00	3.950184e+00
7.532234153880800e+00	2.915892e+00	3.950025e+00
7.532327544163877e+00	2.915962e+00	3.949876e+00
7.532433978448893e+00	2.916042e+00	3.949706e+00
7.532530165543015e+00	2.916114e+00	3.949552e+00
7.532621514381027e+00	2.916182e+00	3.949406e+00
7.532720499660918e+00	2.916255e+00	3.949247e+00
7.532817191744144e+00	2.916327e+00	3.949092e+00
7.532916943365464e+00	2.916401e+00	3.948933e+00
7.533015815862917e+00	2.916474e+00	3.948775e+00
7.533106186963288e+00	2.916541e+00	3.948630e+00
7.533207767410133e+00	2.916616e+00	3.948467e+00
7.533311298636725e+00	2.916692e+00	3.948302e+00
7.533407864415693e+00	2.916763e+00	3.948148e+00
7.533499151255647e+00	2.916830e+00	3.948001e+00
7.533590052751300e+00	2.916897e+00	3.947856e+00
7.533710027096639e+00	2.916984e+00	3.947664e+00
