time	V(y)	V(square)
5.203167344722878e+00	1.391141e+00	0.000000e+00
5.203195128009320e+00	1.390992e+00	0.000000e+00
5.203223213328599e+00	1.390842e+00	0.000000e+00
5.203259455379062e+00	1.390648e+00	0.000000e+00
5.203294131574680e+00	1.390463e+00	0.000000e+00
5.203329846411712e+00	1.390272e+00	0.000000e+00
5.203362263099194e+00	1.390099e+00	0.000000e+00
5.203392750103198e+00	1.389936e+00	0.000000e+00
5.203420606451928e+00	1.389786e+00	0.000000e+00
5.203448759533003e+00	1.389635e+00	0.000000e+00
5.203485060172746e+00	1.389440e+00	0.000000e+00
5.203519671828047e+00	1.389254e+00	0.000000e+00
5.203555338694414e+00	1.389062e+00	0.000000e+00
5.203587734924731e+00	1.388888e+00	0.000000e+00
5.203617726459058e+00	1.388727e+00	0.000000e+00
5.203645494285546e+00	1.388579e+00	0.000000e+00
5.203673561252714e+00	1.388429e+00	0.000000e+00
5.203709868389623e+00	1.388235e+00	0.000000e+00
5.203744544312677e+00	1.388050e+00	0.000000e+00
5.203780263415936e+00	1.387860e+00	0.000000e+00
5.203812690036045e+00	1.387687e+00	0.000000e+00
5.203843129819305e+00	1.387524e+00	0.000000e+00
5.203870971033659e+00	1.387375e+00	0.000000e+00
5.203899106130095e+00	1.387224e+00	0.000000e+00
5.203935470323536e+00	1.387029e+00	0.000000e+00
5.203970092390009e+00	1.386843e+00	0.000000e+00
5.204005762135509e+00	1.386652e+00	0.000000e+00
5.204038189168237e+00	1.386478e+00	0.000000e+00
5.204068134088892e+00	1.386318e+00	0.000000e+00
5.204095885319774e+00	1.386170e+00	0.000000e+00
5.204123932794523e+00	1.386020e+00	0.000000e+00
5.204160311694253e+00	1.385826e+00	0.000000e+00
5.204194984185733e+00	1.385642e+00	0.000000e+00
5.204230705548710e+00	1.385452e+00	0.000000e+00
5.204263140439018e+00	1.385279e+00	0.000000e+00
5.204293528221726e+00	1.385117e+00	0.000000e+00
5.204321353030146e+00	1.384968e+00	0.000000e+00
5.204349468628500e+00	1.384817e+00	0.000000e+00
5.204385901600098e+00	1.384622e+00	0.000000e+00
5.204420533481212e+00	1.384437e+00	0.000000e+00
5.204456204819138e+00	1.384246e+00	0.000000e+00
5.204488697245978e+00	1.384072e+00	0.000000e+00
5.204518596566544e+00	1.383912e+00	0.000000e+00
5.204546328345273e+00	1.383764e+00	0.000000e+00
5.204574353294610e+00	1.383615e+00	0.000000e+00
5.204610819204404e+00	1.383421e+00	0.000000e+00
5.204645481245350e+00	1.383237e+00	0.000000e+00
5.204681200356816e+00	1.383047e+00	0.000000e+00
5.204713639659211e+00	1.382874e+00	0.000000e+00
5.204743964718851e+00	1.382713e+00	0.000000e+00
5.204771770295849e+00	1.382565e+00	0.000000e+00
5.204799863014600e+00	1.382414e+00	0.000000e+00
5.204836376223774e+00	1.382219e+00	0.000000e+00
5.204871016473355e+00	1.382034e+00	0.000000e+00
5.204906686418106e+00	1.381843e+00	0.000000e+00
5.204939253076155e+00	1.381669e+00	0.000000e+00
5.204969100661394e+00	1.381510e+00	0.000000e+00
5.204996810341264e+00	1.381362e+00	0.000000e+00
5.205024809728215e+00	1.381214e+00	0.000000e+00
5.205061374661554e+00	1.381019e+00	0.000000e+00
5.205096021594969e+00	1.380836e+00	0.000000e+00
5.205131735516140e+00	1.380646e+00	0.000000e+00
5.205164176495103e+00	1.380474e+00	0.000000e+00
5.205194431073508e+00	1.380313e+00	0.000000e+00
5.205222215350624e+00	1.380165e+00	0.000000e+00
5.205250282736081e+00	1.380015e+00	0.000000e+00
5.205286884807066e+00	1.379820e+00	0.000000e+00
5.205321532377909e+00	1.379635e+00	0.000000e+00
5.205357198760495e+00	1.379444e+00	0.000000e+00
5.205389846183401e+00	1.379270e+00	0.000000e+00
5.205419637441231e+00	1.379112e+00	0.000000e+00
5.205447323028721e+00	1.378964e+00	0.000000e+00
5.205475294585895e+00	1.378816e+00	0.000000e+00
5.205511967652363e+00	1.378622e+00	0.000000e+00
5.205546596049295e+00	1.378438e+00	0.000000e+00
5.205582302683425e+00	1.378249e+00	0.000000e+00
5.205614743331779e+00	1.378077e+00	0.000000e+00
5.205644921687821e+00	1.377917e+00	0.000000e+00
5.205672683116951e+00	1.377769e+00	0.000000e+00
5.205700723353104e+00	1.377620e+00	0.000000e+00
5.205737420960837e+00	1.377424e+00	0.000000e+00
5.205772075083594e+00	1.377239e+00	0.000000e+00
5.205807736302141e+00	1.377049e+00	0.000000e+00
5.205840474162521e+00	1.376875e+00	0.000000e+00
5.205870207335096e+00	1.376717e+00	0.000000e+00
5.205897866784944e+00	1.376570e+00	0.000000e+00
5.205925808211923e+00	1.376422e+00	0.000000e+00
5.205962598638067e+00	1.376228e+00	0.000000e+00
5.205997206181529e+00	1.376045e+00	0.000000e+00
5.206032904940692e+00	1.375856e+00	0.000000e+00
5.206065345091510e+00	1.375684e+00	0.000000e+00
5.206095441889282e+00	1.375525e+00	0.000000e+00
5.206123178308999e+00	1.375377e+00	0.000000e+00
5.206151188885052e+00	1.375229e+00	0.000000e+00
5.206187990871193e+00	1.375033e+00	0.000000e+00
5.206222653402754e+00	1.374848e+00	0.000000e+00
5.206258309151600e+00	1.374658e+00	0.000000e+00
5.206291138033336e+00	1.374484e+00	0.000000e+00
5.206320805168502e+00	1.374326e+00	0.000000e+00
5.206348436646486e+00	1.374180e+00	0.000000e+00
5.206376345861813e+00	1.374032e+00	0.000000e+00
5.206413261842798e+00	1.373837e+00	0.000000e+00
5.206447845193537e+00	1.373655e+00	0.000000e+00
5.206483533692520e+00	1.373466e+00	0.000000e+00
5.206515968958271e+00	1.373295e+00	0.000000e+00
5.206545978417672e+00	1.373136e+00	0.000000e+00
5.206573689050828e+00	1.372989e+00	0.000000e+00
5.206601669063836e+00	1.372841e+00	0.000000e+00
5.206638579529773e+00	1.372645e+00	0.000000e+00
5.206673247589066e+00	1.372460e+00	0.000000e+00
5.206708895421052e+00	1.372271e+00	0.000000e+00
5.206741819178774e+00	1.372096e+00	0.000000e+00
5.206771419525012e+00	1.371940e+00	0.000000e+00
5.206799022364649e+00	1.371794e+00	0.000000e+00
5.206826898665526e+00	1.371646e+00	0.000000e+00
5.206863943811769e+00	1.371451e+00	0.000000e+00
5.206898527704020e+00	1.371269e+00	0.000000e+00
5.206934200067366e+00	1.371081e+00	0.000000e+00
5.206966634580048e+00	1.370910e+00	0.000000e+00
5.206996551647734e+00	1.370752e+00	0.000000e+00
5.207024234482397e+00	1.370605e+00	0.000000e+00
5.207052181630971e+00	1.370457e+00	0.000000e+00
5.207089210546172e+00	1.370261e+00	0.000000e+00
5.207123884667070e+00	1.370077e+00	0.000000e+00
5.207159521300078e+00	1.369888e+00	0.000000e+00
5.207192548831408e+00	1.369713e+00	0.000000e+00
5.207222076863431e+00	1.369557e+00	0.000000e+00
5.207249648527309e+00	1.369411e+00	0.000000e+00
5.207277673253749e+00	1.369263e+00	0.000000e+00
5.207314772590401e+00	1.369068e+00	0.000000e+00
5.207349336783501e+00	1.368886e+00	0.000000e+00
5.207384949643057e+00	1.368699e+00	0.000000e+00
5.207417379688792e+00	1.368528e+00	0.000000e+00
5.207447187285283e+00	1.368371e+00	0.000000e+00
5.207474837670226e+00	1.368225e+00	0.000000e+00
5.207502929110348e+00	1.368076e+00	0.000000e+00
5.207540010734476e+00	1.367880e+00	0.000000e+00
5.207574693155536e+00	1.367696e+00	0.000000e+00
5.207610269783629e+00	1.367507e+00	0.000000e+00
5.207643456708425e+00	1.367332e+00	0.000000e+00
5.207672893966979e+00	1.367177e+00	0.000000e+00
5.207700600768497e+00	1.367030e+00	0.000000e+00
5.207728820403858e+00	1.366882e+00	0.000000e+00
5.207766086098090e+00	1.366686e+00	0.000000e+00
5.207800624080853e+00	1.366505e+00	0.000000e+00
5.207836129685951e+00	1.366318e+00	0.000000e+00
5.207868531944918e+00	1.366148e+00	0.000000e+00
5.207898141306039e+00	1.365992e+00	0.000000e+00
5.207925983685406e+00	1.365845e+00	0.000000e+00
5.207954299594164e+00	1.365695e+00	0.000000e+00
5.207991613498152e+00	1.365498e+00	0.000000e+00
5.208026313134532e+00	1.365315e+00	0.000000e+00
5.208061745438634e+00	1.365127e+00	0.000000e+00
5.208095294550255e+00	1.364950e+00	0.000000e+00
5.208124519262569e+00	1.364796e+00	0.000000e+00
5.208155655602567e+00	1.364632e+00	0.000000e+00
5.208183804913965e+00	1.364485e+00	0.000000e+00
5.208223298911676e+00	1.364277e+00	0.000000e+00
5.208262097221400e+00	1.364074e+00	0.000000e+00
5.208297072437333e+00	1.363890e+00	0.000000e+00
5.208330384494943e+00	1.363715e+00	0.000000e+00
5.208358683696915e+00	1.363567e+00	0.000000e+00
5.208388371220259e+00	1.363410e+00	0.000000e+00
5.208419492268433e+00	1.363246e+00	0.000000e+00
5.208459410198209e+00	1.363035e+00	0.000000e+00
5.208496555870674e+00	1.362839e+00	0.000000e+00
5.208531072979532e+00	1.362657e+00	0.000000e+00
5.208564205587535e+00	1.362483e+00	0.000000e+00
5.208592485468628e+00	1.362334e+00	0.000000e+00
5.208621459586979e+00	1.362182e+00	0.000000e+00
5.208655381738637e+00	1.362004e+00	0.000000e+00
5.208691133906214e+00	1.361817e+00	0.000000e+00
5.208727651838622e+00	1.361626e+00	0.000000e+00
5.208760903333072e+00	1.361452e+00	0.000000e+00
5.208792801380753e+00	1.361284e+00	0.000000e+00
5.208820897360596e+00	1.361137e+00	0.000000e+00
5.208849465869733e+00	1.360986e+00	0.000000e+00
5.208884564930216e+00	1.360801e+00	0.000000e+00
5.208919883153783e+00	1.360615e+00	0.000000e+00
5.208956094889963e+00	1.360424e+00	0.000000e+00
5.208989070795674e+00	1.360251e+00	0.000000e+00
5.209019733007324e+00	1.360090e+00	0.000000e+00
5.209047606803665e+00	1.359943e+00	0.000000e+00
5.209075856223748e+00	1.359795e+00	0.000000e+00
5.209111621630292e+00	1.359608e+00	0.000000e+00
5.209146781282683e+00	1.359425e+00	0.000000e+00
5.209182880362860e+00	1.359236e+00	0.000000e+00
5.209215744171438e+00	1.359064e+00	0.000000e+00
5.209246459621070e+00	1.358903e+00	0.000000e+00
5.209274337150291e+00	1.358757e+00	0.000000e+00
5.209302520181161e+00	1.358609e+00	0.000000e+00
5.209338793976293e+00	1.358418e+00	0.000000e+00
5.209373717357998e+00	1.358234e+00	0.000000e+00
5.209409660241256e+00	1.358045e+00	0.000000e+00
5.209442397138581e+00	1.357873e+00	0.000000e+00
5.209472307639942e+00	1.357716e+00	0.000000e+00
5.209500019177177e+00	1.357571e+00	0.000000e+00
5.209528023235102e+00	1.357425e+00	0.000000e+00
5.209564592029238e+00	1.357234e+00	0.000000e+00
5.209599491033117e+00	1.357052e+00	0.000000e+00
5.209635419164080e+00	1.356864e+00	0.000000e+00
5.209668123546606e+00	1.356693e+00	0.000000e+00
5.209698322986675e+00	1.356535e+00	0.000000e+00
5.209726062656813e+00	1.356390e+00	0.000000e+00
5.209754079770896e+00	1.356243e+00	0.000000e+00
5.209790899616728e+00	1.356050e+00	0.000000e+00
5.209825721949159e+00	1.355867e+00	0.000000e+00
5.209861544943834e+00	1.355679e+00	0.000000e+00
5.209894474600041e+00	1.355506e+00	0.000000e+00
5.209924060519484e+00	1.355351e+00	0.000000e+00
5.209951658226856e+00	1.355207e+00	0.000000e+00
5.209979540911391e+00	1.355061e+00	0.000000e+00
5.210016600124497e+00	1.354868e+00	0.000000e+00
5.210051361151983e+00	1.354687e+00	0.000000e+00
5.210087179168035e+00	1.354500e+00	0.000000e+00
5.210119797396374e+00	1.354330e+00	0.000000e+00
5.210149667926778e+00	1.354174e+00	0.000000e+00
5.210177317392606e+00	1.354030e+00	0.000000e+00
5.210205457622855e+00	1.353882e+00	0.000000e+00
5.210242541246501e+00	1.353688e+00	0.000000e+00
5.210277351334483e+00	1.353505e+00	0.000000e+00
5.210313038916262e+00	1.353318e+00	0.000000e+00
5.210346321772192e+00	1.353144e+00	0.000000e+00
5.210375689337276e+00	1.352990e+00	0.000000e+00
5.210403527787044e+00	1.352845e+00	0.000000e+00
5.210431872482026e+00	1.352697e+00	0.000000e+00
5.210469277369704e+00	1.352503e+00	0.000000e+00
5.210503983306815e+00	1.352322e+00	0.000000e+00
5.210539522176049e+00	1.352137e+00	0.000000e+00
5.210572052984865e+00	1.351968e+00	0.000000e+00
5.210601485174010e+00	1.351814e+00	0.000000e+00
5.210632412542942e+00	1.351653e+00	0.000000e+00
5.210660563102458e+00	1.351506e+00	0.000000e+00
5.210699834939007e+00	1.351300e+00	0.000000e+00
5.210734909733659e+00	1.351116e+00	0.000000e+00
5.210770466898467e+00	1.350930e+00	0.000000e+00
5.210805361685487e+00	1.350748e+00	0.000000e+00
5.210833916871927e+00	1.350599e+00	0.000000e+00
5.210864272765427e+00	1.350441e+00	0.000000e+00
5.210894606635492e+00	1.350283e+00	0.000000e+00
5.210934653605889e+00	1.350075e+00	0.000000e+00
5.210972185715789e+00	1.349881e+00	0.000000e+00
5.211006965713352e+00	1.349700e+00	0.000000e+00
5.211041806199766e+00	1.349519e+00	0.000000e+00
5.211070412047810e+00	1.349370e+00	0.000000e+00
5.211099690974095e+00	1.349217e+00	0.000000e+00
5.211133660854379e+00	1.349039e+00	0.000000e+00
5.211169347471369e+00	1.348853e+00	0.000000e+00
5.211205853838024e+00	1.348662e+00	0.000000e+00
5.211239176588052e+00	1.348488e+00	0.000000e+00
5.211270414294795e+00	1.348325e+00	0.000000e+00
5.211298379730607e+00	1.348180e+00	0.000000e+00
5.211326801693509e+00	1.348032e+00	0.000000e+00
5.211362061381081e+00	1.347849e+00	0.000000e+00
5.211397527195977e+00	1.347665e+00	0.000000e+00
5.211433860601829e+00	1.347477e+00	0.000000e+00
5.211466971416236e+00	1.347305e+00	0.000000e+00
5.211497980549957e+00	1.347144e+00	0.000000e+00
5.211525917062396e+00	1.346999e+00	0.000000e+00
5.211554176952532e+00	1.346851e+00	0.000000e+00
5.211590237928981e+00	1.346663e+00	0.000000e+00
5.211625361232635e+00	1.346480e+00	0.000000e+00
5.211661461359512e+00	1.346292e+00	0.000000e+00
5.211694378683461e+00	1.346120e+00	0.000000e+00
5.211724383097490e+00	1.345964e+00	0.000000e+00
5.211752105622566e+00	1.345820e+00	0.000000e+00
5.211780124962296e+00	1.345675e+00	0.000000e+00
5.211816663598569e+00	1.345486e+00	0.000000e+00
5.211851698442246e+00	1.345304e+00	0.000000e+00
5.211887740321465e+00	1.345118e+00	0.000000e+00
5.211920584561611e+00	1.344948e+00	0.000000e+00
5.211950773194665e+00	1.344791e+00	0.000000e+00
5.211978495021789e+00	1.344647e+00	0.000000e+00
5.212006492389762e+00	1.344501e+00	0.000000e+00
5.212043403654718e+00	1.344309e+00	0.000000e+00
5.212078316245595e+00	1.344127e+00	0.000000e+00
5.212114223937071e+00	1.343940e+00	0.000000e+00
5.212147278173873e+00	1.343768e+00	0.000000e+00
5.212176769771936e+00	1.343615e+00	0.000000e+00
5.212204338920657e+00	1.343472e+00	0.000000e+00
5.212232425788542e+00	1.343327e+00	0.000000e+00
5.212269550648877e+00	1.343135e+00	0.000000e+00
5.212304384464780e+00	1.342955e+00	0.000000e+00
5.212340206874934e+00	1.342770e+00	0.000000e+00
5.212372921470241e+00	1.342601e+00	0.000000e+00
5.212402632650651e+00	1.342447e+00	0.000000e+00
5.212430536672549e+00	1.342302e+00	0.000000e+00
5.212458921292992e+00	1.342155e+00	0.000000e+00
5.212496275789462e+00	1.341960e+00	0.000000e+00
5.212531198062948e+00	1.341779e+00	0.000000e+00
5.212566811890696e+00	1.341594e+00	0.000000e+00
5.212600540732666e+00	1.341419e+00	0.000000e+00
5.212629633212714e+00	1.341268e+00	0.000000e+00
5.212660685551981e+00	1.341107e+00	0.000000e+00
5.212689079765056e+00	1.340960e+00	0.000000e+00
5.212728650345767e+00	1.340756e+00	0.000000e+00
5.212767554588424e+00	1.340556e+00	0.000000e+00
5.212802726944190e+00	1.340374e+00	0.000000e+00
5.212836184184631e+00	1.340201e+00	0.000000e+00
5.212864452634470e+00	1.340055e+00	0.000000e+00
5.212893963833537e+00	1.339902e+00	0.000000e+00
5.212925562500821e+00	1.339738e+00	0.000000e+00
5.212965567912221e+00	1.339530e+00	0.000000e+00
5.213002755081547e+00	1.339337e+00	0.000000e+00
5.213037411719114e+00	1.339158e+00	0.000000e+00
5.213070086526919e+00	1.338988e+00	0.000000e+00
5.213098275389534e+00	1.338843e+00	0.000000e+00
5.213127070812455e+00	1.338694e+00	0.000000e+00
5.213161499706857e+00	1.338516e+00	0.000000e+00
5.213197315474254e+00	1.338332e+00	0.000000e+00
5.213233911085453e+00	1.338144e+00	0.000000e+00
5.213267317797467e+00	1.337971e+00	0.000000e+00
5.213298812113287e+00	1.337809e+00	0.000000e+00
5.213326826381802e+00	1.337664e+00	0.000000e+00
5.213355228427027e+00	1.337517e+00	0.000000e+00
5.213390879795270e+00	1.337332e+00	0.000000e+00
5.213426248726648e+00	1.337149e+00	0.000000e+00
5.213462535398662e+00	1.336961e+00	0.000000e+00
5.213495654042980e+00	1.336790e+00	0.000000e+00
5.213525882133005e+00	1.336633e+00	0.000000e+00
5.213553651986203e+00	1.336490e+00	0.000000e+00
5.213581730305627e+00	1.336346e+00	0.000000e+00
5.213618093381037e+00	1.336158e+00	0.000000e+00
5.213653293953946e+00	1.335978e+00	0.000000e+00
5.213689465357170e+00	1.335791e+00	0.000000e+00
5.213722459044142e+00	1.335622e+00	0.000000e+00
5.213752733310095e+00	1.335466e+00	0.000000e+00
5.213780465345572e+00	1.335323e+00	0.000000e+00
5.213808476281756e+00	1.335178e+00	0.000000e+00
5.213845362845277e+00	1.334987e+00	0.000000e+00
5.213880363198228e+00	1.334806e+00	0.000000e+00
5.213916367332914e+00	1.334620e+00	0.000000e+00
5.213949446758541e+00	1.334449e+00	0.000000e+00
5.213978914070694e+00	1.334297e+00	0.000000e+00
5.214006524465923e+00	1.334155e+00	0.000000e+00
5.214034651592506e+00	1.334010e+00	0.000000e+00
5.214071820242957e+00	1.333819e+00	0.000000e+00
5.214106751786332e+00	1.333640e+00	0.000000e+00
5.214142636595867e+00	1.333456e+00	0.000000e+00
5.214175450562365e+00	1.333287e+00	0.000000e+00
5.214205096551581e+00	1.333134e+00	0.000000e+00
5.214236165592595e+00	1.332974e+00	0.000000e+00
5.214264212854424e+00	1.332830e+00	0.000000e+00
5.214303485930827e+00	1.332627e+00	0.000000e+00
5.214338764542347e+00	1.332444e+00	0.000000e+00
5.214374537619989e+00	1.332260e+00	0.000000e+00
5.214409428478476e+00	1.332080e+00	0.000000e+00
5.214437975472649e+00	1.331933e+00	0.000000e+00
5.214468314785542e+00	1.331777e+00	0.000000e+00
5.214498683087768e+00	1.331621e+00	0.000000e+00
5.214538734928034e+00	1.331416e+00	0.000000e+00
5.214576476185400e+00	1.331223e+00	0.000000e+00
5.214611439427749e+00	1.331043e+00	0.000000e+00
5.214646269375372e+00	1.330865e+00	0.000000e+00
5.214674865707025e+00	1.330717e+00	0.000000e+00
5.214704109605449e+00	1.330567e+00	0.000000e+00
5.214738231208848e+00	1.330391e+00	0.000000e+00
5.214774059746453e+00	1.330206e+00	0.000000e+00
5.214810696717393e+00	1.330017e+00	0.000000e+00
5.214844200920929e+00	1.329845e+00	0.000000e+00
5.214875265368754e+00	1.329685e+00	0.000000e+00
5.214903191880261e+00	1.329542e+00	0.000000e+00
5.214931532288617e+00	1.329396e+00	0.000000e+00
5.214967081507112e+00	1.329214e+00	0.000000e+00
5.215002648762344e+00	1.329032e+00	0.000000e+00
5.215039084812013e+00	1.328846e+00	0.000000e+00
5.215072348620211e+00	1.328676e+00	0.000000e+00
5.215103119600030e+00	1.328518e+00	0.000000e+00
5.215130972403394e+00	1.328375e+00	0.000000e+00
5.215159129817067e+00	1.328230e+00	0.000000e+00
5.215195557645529e+00	1.328043e+00	0.000000e+00
5.215230751890566e+00	1.327861e+00	0.000000e+00
5.215266937357526e+00	1.327675e+00	0.000000e+00
5.215299990301553e+00	1.327505e+00	0.000000e+00
5.215329699192552e+00	1.327353e+00	0.000000e+00
5.215357321545952e+00	1.327211e+00	0.000000e+00
5.215385223502423e+00	1.327069e+00	0.000000e+00
5.215422190156396e+00	1.326880e+00	0.000000e+00
5.215457279176604e+00	1.326700e+00	0.000000e+00
5.215493397051191e+00	1.326516e+00	0.000000e+00
5.215526365368625e+00	1.326347e+00	0.000000e+00
5.215556239126983e+00	1.326194e+00	0.000000e+00
5.215584093623178e+00	1.326052e+00	0.000000e+00
5.215612443976518e+00	1.325906e+00	0.000000e+00
5.215649722687871e+00	1.325714e+00	0.000000e+00
5.215684807335556e+00	1.325534e+00	0.000000e+00
5.215720620257159e+00	1.325350e+00	0.000000e+00
5.215754332449244e+00	1.325177e+00	0.000000e+00
5.215783415133124e+00	1.325028e+00	0.000000e+00
5.215814466047888e+00	1.324869e+00	0.000000e+00
5.215842860217656e+00	1.324724e+00	0.000000e+00
5.215882432251149e+00	1.324522e+00	0.000000e+00
5.215921546270529e+00	1.324323e+00	0.000000e+00
5.215956886388369e+00	1.324143e+00	0.000000e+00
5.215990324074745e+00	1.323972e+00	0.000000e+00
5.216018586763077e+00	1.323828e+00	0.000000e+00
5.216048042572147e+00	1.323677e+00	0.000000e+00
5.216079762872496e+00	1.323514e+00	0.000000e+00
5.216119780142350e+00	1.323309e+00	0.000000e+00
5.216157113532411e+00	1.323117e+00	0.000000e+00
5.216191917087620e+00	1.322939e+00	0.000000e+00
5.216224471335785e+00	1.322772e+00	0.000000e+00
5.216252631859788e+00	1.322628e+00	0.000000e+00
5.216281368663992e+00	1.322482e+00	0.000000e+00
5.216315988123384e+00	1.322305e+00	0.000000e+00
5.216351917954846e+00	1.322122e+00	0.000000e+00
5.216388627318210e+00	1.321936e+00	0.000000e+00
5.216422177472715e+00	1.321765e+00	0.000000e+00
5.216453495320245e+00	1.321605e+00	0.000000e+00
5.216481470597351e+00	1.321462e+00	0.000000e+00
5.216509791287038e+00	1.321317e+00	0.000000e+00
5.216545732920558e+00	1.321133e+00	0.000000e+00
5.216581178652277e+00	1.320951e+00	0.000000e+00
5.216617547797497e+00	1.320765e+00	0.000000e+00
5.216650796875783e+00	1.320595e+00	0.000000e+00
5.216680784739253e+00	1.320442e+00	0.000000e+00
5.216708471604100e+00	1.320301e+00	0.000000e+00
5.216736452390016e+00	1.320158e+00	0.000000e+00
5.216773166722206e+00	1.319972e+00	0.000000e+00
5.216808424385157e+00	1.319793e+00	0.000000e+00
5.216844668064326e+00	1.319608e+00	0.000000e+00
5.216877778541374e+00	1.319440e+00	0.000000e+00
5.216907789757748e+00	1.319287e+00	0.000000e+00
5.216935559496385e+00	1.319145e+00	0.000000e+00
5.216963837606215e+00	1.319001e+00	0.000000e+00
5.217001011737402e+00	1.318811e+00	0.000000e+00
5.217036167526594e+00	1.318631e+00	0.000000e+00
5.217072113539921e+00	1.318447e+00	0.000000e+00
5.217105720317171e+00	1.318276e+00	0.000000e+00
5.217134857419218e+00	1.318127e+00	0.000000e+00
5.217165948418518e+00	1.317969e+00	0.000000e+00
5.217194223126647e+00	1.317825e+00	0.000000e+00
5.217233759452704e+00	1.317625e+00	0.000000e+00
5.217273055785746e+00	1.317425e+00	0.000000e+00
5.217308485779050e+00	1.317245e+00	0.000000e+00
5.217341832605143e+00	1.317076e+00	0.000000e+00
5.217370070457946e+00	1.316932e+00	0.000000e+00
5.217399555622144e+00	1.316782e+00	0.000000e+00
5.217431160871406e+00	1.316621e+00	0.000000e+00
5.217471154838783e+00	1.316417e+00	0.000000e+00
5.217508636021648e+00	1.316225e+00	0.000000e+00
5.217543533245326e+00	1.316047e+00	0.000000e+00
5.217576178756985e+00	1.315881e+00	0.000000e+00
5.217604352974590e+00	1.315738e+00	0.000000e+00
5.217633112889828e+00	1.315592e+00	0.000000e+00
5.217667686159480e+00	1.315417e+00	0.000000e+00
5.217703713895943e+00	1.315234e+00	0.000000e+00
5.217740505039046e+00	1.315048e+00	0.000000e+00
5.217774152057643e+00	1.314877e+00	0.000000e+00
5.217805479894594e+00	1.314718e+00	0.000000e+00
5.217833452907357e+00	1.314576e+00	0.000000e+00
5.217861765755067e+00	1.314432e+00	0.000000e+00
5.217897751323576e+00	1.314248e+00	0.000000e+00
5.217933260526515e+00	1.314067e+00	0.000000e+00
5.217969686703171e+00	1.313882e+00	0.000000e+00
5.218003011382969e+00	1.313712e+00	0.000000e+00
5.218032945967110e+00	1.313560e+00	0.000000e+00
5.218060610056440e+00	1.313420e+00	0.000000e+00
5.218088564636709e+00	1.313278e+00	0.000000e+00
5.218125379399012e+00	1.313092e+00	0.000000e+00
5.218160681810815e+00	1.312913e+00	0.000000e+00
5.218196970483476e+00	1.312730e+00	0.000000e+00
5.218230144483705e+00	1.312562e+00	0.000000e+00
5.218260074441439e+00	1.312410e+00	0.000000e+00
5.218287983442600e+00	1.312269e+00	0.000000e+00
5.218316391829269e+00	1.312124e+00	0.000000e+00
5.218353712280376e+00	1.311934e+00	0.000000e+00
5.218388939592622e+00	1.311755e+00	0.000000e+00
5.218424857534458e+00	1.311572e+00	0.000000e+00
5.218458705461188e+00	1.311401e+00	0.000000e+00
5.218487689754738e+00	1.311254e+00	0.000000e+00
5.218518677584441e+00	1.311097e+00	0.000000e+00
5.218547253988625e+00	1.310952e+00	0.000000e+00
5.218586883796945e+00	1.310752e+00	0.000000e+00
5.218626045969295e+00	1.310554e+00	0.000000e+00
5.218661509039670e+00	1.310375e+00	0.000000e+00
5.218695056294969e+00	1.310206e+00	0.000000e+00
5.218723347165273e+00	1.310062e+00	0.000000e+00
5.218752744199641e+00	1.309913e+00	0.000000e+00
5.218784808109476e+00	1.309751e+00	0.000000e+00
5.218824925458044e+00	1.309547e+00	0.000000e+00
5.218862240364253e+00	1.309357e+00	0.000000e+00
5.218897140556230e+00	1.309180e+00	0.000000e+00
5.218929356465509e+00	1.309017e+00	0.000000e+00
5.218957448738749e+00	1.308875e+00	0.000000e+00
5.218986052935939e+00	1.308730e+00	0.000000e+00
5.219021066235499e+00	1.308554e+00	0.000000e+00
5.219057015224749e+00	1.308373e+00	0.000000e+00
5.219093760654872e+00	1.308187e+00	0.000000e+00
5.219127389429225e+00	1.308018e+00	0.000000e+00
5.219158408010301e+00	1.307861e+00	0.000000e+00
5.219186297076156e+00	1.307720e+00	0.000000e+00
5.219214501461565e+00	1.307577e+00	0.000000e+00
5.219250835551918e+00	1.307393e+00	0.000000e+00
5.219286300709364e+00	1.307213e+00	0.000000e+00
5.219322711644658e+00	1.307029e+00	0.000000e+00
5.219356042977218e+00	1.306860e+00	0.000000e+00
5.219385733816367e+00	1.306710e+00	0.000000e+00
5.219413324916218e+00	1.306570e+00	0.000000e+00
5.219441306963404e+00	1.306429e+00	0.000000e+00
5.219478372735580e+00	1.306243e+00	0.000000e+00
5.219513681890810e+00	1.306065e+00	0.000000e+00
5.219549937514678e+00	1.305883e+00	0.000000e+00
5.219583136187289e+00	1.305715e+00	0.000000e+00
5.219612848069083e+00	1.305565e+00	0.000000e+00
5.219643951324002e+00	1.305408e+00	0.000000e+00
5.219672146695956e+00	1.305266e+00	0.000000e+00
5.219711483739736e+00	1.305067e+00	0.000000e+00
5.219747038447942e+00	1.304887e+00	0.000000e+00
5.219783077160308e+00	1.304704e+00	0.000000e+00
5.219818213064691e+00	1.304527e+00	0.000000e+00
5.219846810872312e+00	1.304383e+00	0.000000e+00
5.219876972899719e+00	1.304231e+00	0.000000e+00
5.219907847978504e+00	1.304075e+00	0.000000e+00
5.219947978373632e+00	1.303874e+00	0.000000e+00
5.219985796201989e+00	1.303684e+00	0.000000e+00
5.220020976011909e+00	1.303507e+00	0.000000e+00
5.220056096533277e+00	1.303330e+00	0.000000e+00
